"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
7.748414167E-1,4.179332852E-1,-1.521040440E0,1.005812526E0
7.848474167E-1,6.222909689E-1,-6.370522976E-1,8.353861570E-1
7.948534167E-1,8.271393180E-1,1.573615819E-1,7.531843781E-1
8.048584167E-1,8.078330159E-1,7.775321603E-1,7.409500480E-1
8.148644167E-1,4.739666283E-1,1.023607850E0,8.200750351E-1
8.248704167E-1,6.491398672E-4,8.482553959E-1,1.078495979E0
8.348764167E-1,-2.762825191E-1,4.198405445E-1,1.745925903E0
8.448814167E-1,-2.668778300E-1,1.262568533E-1,2.758532524E0
8.548874167E-1,-2.610891163E-1,3.003401160E-1,3.766659975E0
8.648934167E-1,-6.402915716E-1,5.458665490E-1,4.134184361E0
8.748994167E-1,-1.362738848E0,1.111056328E0,3.526534081E0
8.849044167E-1,-1.911342859E0,1.672686338E0,2.328825474E0
8.949104167E-1,-2.076265574E0,1.851414919E0,1.179792523E0
9.049164167E-1,-1.980465651E0,2.064211607E0,5.230128169E-1
9.149224167E-1,-1.772701383E0,2.224200249E0,1.137882471E-1
9.249274167E-1,-1.501886725E0,2.405790091E0,-2.017502636E-1
9.349334167E-1,-1.002838016E0,2.280299187E0,-5.166519880E-1
9.449394167E-1,-3.128779233E-1,1.949149847E0,-9.279529452E-1
9.549454167E-1,2.436444908E-1,1.881910324E0,-1.505016565E0
9.649504167E-1,5.395757556E-1,2.231734514E0,-2.454296112E0
9.749564167E-1,5.841946006E-1,2.815960169E0,-3.501307487E0
9.849624167E-1,5.347924232E-1,3.817438841E0,-4.445512772E0
9.949684167E-1,8.071891069E-1,4.315361500E0,-5.415415764E0
1.004974417E0,1.368850112E0,3.903331995E0,-6.107941151E0
1.014979417E0,1.924538255E0,2.649719000E0,-6.284598827E0
1.024985417E0,2.292952776E0,1.409888864E0,-5.958649158E0
1.034991417E0,2.089280605E0,6.674017906E-1,-5.868897438E0
1.044997417E0,1.417586088E0,1.168989897E0,-5.533632755E0
1.055002417E0,9.915645123E-1,1.233150363E0,-4.886163235E0
1.065008417E0,5.431556106E-1,1.230528235E0,-4.021463394E0
1.075014417E0,-2.784541845E-1,1.600504160E0,-3.091076612E0
1.085020417E0,-1.419230461E0,1.819224477E0,-2.276024342E0
1.095025417E0,-2.041630983E0,1.686387062E0,-1.623366594E0
1.105031417E0,-2.192861319E0,1.729938507E0,-1.187125683E0
1.115037417E0,-1.415473580E0,1.332117677E0,-9.227555394E-1
1.125043417E0,5.528492928E-1,9.497442245E-1,-4.767284989E-1
1.135049417E0,1.645071268E0,1.436543941E0,-1.826178133E-1
1.145054417E0,1.739753008E0,2.060194492E0,-5.788221359E-1
1.155060417E0,1.387783527E0,2.409185410E0,-4.845921695E-1
1.165066417E0,1.120424867E0,9.446055889E-1,-1.275226593E0
1.175072417E0,9.522305727E-1,-1.807437420E0,-2.310796499E0
1.185077417E0,2.328934968E-1,-3.526689053E0,-2.547669411E0
1.195083417E0,-3.070577681E-1,-4.966318130E0,-2.381390572E0
1.205089417E0,-3.802406192E-1,-6.492832184E0,-2.299526930E0
1.215095417E0,-1.578823477E-1,-8.762799263E0,-2.421336889E0
1.225100417E0,9.941258281E-2,-9.203968048E0,-3.376512289E0
1.235106417E0,1.740959436E-1,-9.192835808E0,-4.695929527E0
1.245112417E0,-6.603810787E-1,-9.209209442E0,-4.659956455E0
1.255118417E0,-8.979173899E-1,-7.527344227E0,-3.993546009E0
1.265124417E0,-7.933843136E-1,-5.216096401E0,-3.199279070E0
1.275129417E0,-6.770148277E-1,-3.108600855E0,-1.699170232E0
1.285135417E0,-4.647912681E-1,-1.912509918E0,-1.539999396E-1
1.295141417E0,-1.184076741E-1,-1.535667658E0,8.798027635E-1
1.305147417E0,6.989859045E-2,-1.930886149E0,1.713362098E0
1.315152417E0,1.735723466E-1,-2.306430101E0,2.542044640E0
1.325158417E0,2.149421573E-1,-2.276552200E0,3.417198658E0
1.335164417E0,1.374341547E-1,-2.582236528E0,4.208546162E0
1.345170417E0,-5.476298556E-2,-3.020524263E0,4.587811470E0
1.355175417E0,-2.539860606E-1,-3.265062571E0,4.650089741E0
1.365181417E0,-5.684819221E-1,-3.861891747E0,4.626925468E0
1.375187417E0,-1.078371048E0,-4.120756626E0,4.318718910E0
1.385193417E0,-1.670719624E0,-4.264523506E0,4.130949020E0
1.395198417E0,-2.195237875E0,-4.052984715E0,3.832340240E0
1.405204417E0,-2.846674442E0,-3.949300051E0,3.223915339E0
1.415210417E0,-2.670960188E0,-2.640042543E0,2.129182339E0
1.425216417E0,-1.687916279E0,-1.337439179E0,6.321496367E-1
1.435222417E0,-6.010199189E-1,-7.158361077E-1,-5.159207582E-1
1.445227417E0,-4.911741316E-1,-9.763268232E-1,-8.479681611E-1
1.455233417E0,-2.828050554E-1,-8.758710623E-1,-1.073989511E0
1.465239417E0,4.565502405E-1,4.101710320E-1,-1.261171699E0
1.475245417E0,1.435537815E0,2.602318764E0,-1.072907686E0
1.485250417E0,2.365231514E0,4.729612827E0,-5.656329989E-1
1.495256417E0,3.427535057E0,6.973772049E0,1.444370598E-1
1.505262417E0,3.957813740E0,8.625681877E0,7.800252438E-1
1.515268417E0,4.257574081E0,9.726229668E0,1.366588116E0
1.525273417E0,3.547888994E0,9.608506203E0,1.684487581E0
1.535279417E0,1.587150931E0,7.778120041E0,1.756456375E0
1.545285417E0,7.323386073E-1,4.306171417E0,1.562412500E0
1.555291417E0,7.356425524E-1,7.092314363E-1,1.225489140E0
1.565297708E0,6.361487508E-1,-1.181380749E0,7.731870413E-1
1.575302708E0,2.554236352E-1,-2.110643864E0,1.981260180E-1
