"Time (s)","X (µT)","Y (µT)","Z (µT)"
8.257120833E-1,-2.876602936E1,4.485094452E1,-2.817104340E0
8.357060833E-1,-2.888333130E1,4.481912994E1,-3.349529266E0
8.457010833E-1,-2.899990463E1,4.470851135E1,-3.736694336E0
8.556960833E-1,-2.928349686E1,4.443186951E1,-3.979864120E0
8.656900833E-1,-2.961368370E1,4.415153503E1,-4.290742874E0
8.756850833E-1,-3.008829880E1,4.372798157E1,-4.559881210E0
8.856800833E-1,-3.056417656E1,4.340177917E1,-4.651697159E0
8.956740833E-1,-3.093152618E1,4.310686493E1,-4.416151047E0
9.056690833E-1,-3.107586479E1,4.297161865E1,-3.532793045E0
9.156640833E-1,-3.122225189E1,4.286827850E1,-2.438741684E0
9.256580833E-1,-3.143794823E1,4.275446320E1,-1.770160675E0
9.356530833E-1,-3.167115593E1,4.258206177E1,-1.204169273E0
9.456470833E-1,-3.196768188E1,4.232509613E1,-6.052751541E-1
9.556420833E-1,-3.245712280E1,4.188938141E1,3.906059265E-2
9.656370833E-1,-3.289366913E1,4.136156464E1,5.091104507E-1
9.756310833E-1,-3.333380890E1,4.095149231E1,9.527082443E-1
9.856260833E-1,-3.364022064E1,4.057162476E1,1.417913437E0
9.956210833E-1,-3.391942596E1,4.025416565E1,1.820147514E0
1.005615083E0,-3.423178482E1,3.993595123E1,2.221706390E0
1.015610083E0,-3.464504242E1,3.961802673E1,2.621818542E0
1.025605083E0,-3.505142975E1,3.917578888E1,2.901945114E0
1.035599083E0,-3.551290131E1,3.863775635E1,3.216791153E0
1.045594083E0,-3.600994873E1,3.803288269E1,3.439159393E0
1.055588083E0,-3.652515411E1,3.742228699E1,3.694231033E0
1.065583083E0,-3.697335052E1,3.683976746E1,3.939452171E0
1.075578083E0,-3.732396698E1,3.642089844E1,4.129364014E0
1.085572083E0,-3.766307831E1,3.603376007E1,4.243747711E0
1.095567083E0,-3.798971558E1,3.579531860E1,4.190054893E0
1.105562083E0,-3.819091034E1,3.551697540E1,4.137386322E0
1.115556083E0,-3.831422424E1,3.532711792E1,4.178908348E0
1.125547500E0,-3.839913177E1,3.529442596E1,4.215756416E0
1.135542500E0,-3.843329620E1,3.522322845E1,4.224060059E0
1.145536500E0,-3.851341629E1,3.514090729E1,4.111794472E0
1.155531500E0,-3.854714584E1,3.510050201E1,3.870048523E0
1.165526500E0,-3.856396103E1,3.509481812E1,3.436082840E0
1.175520500E0,-3.857901764E1,3.518724060E1,3.031311035E0
1.185515500E0,-3.852735901E1,3.536428833E1,2.584154129E0
1.195509500E0,-3.839859772E1,3.555051422E1,2.174066544E0
1.205504500E0,-3.832576370E1,3.560810089E1,1.780380249E0
1.215499500E0,-3.833761597E1,3.550190735E1,1.505248070E0
1.225493500E0,-3.842847443E1,3.536423492E1,1.237877846E0
1.235488500E0,-3.858944702E1,3.523177338E1,1.135157585E0
1.245483500E0,-3.868702698E1,3.520138550E1,8.953313828E-1
1.255477500E0,-3.868534088E1,3.533394623E1,5.674371719E-1
1.265472500E0,-3.862545013E1,3.556095123E1,7.060623169E-2
1.275467500E0,-3.839374542E1,3.580792236E1,-3.986806870E-1
1.285461500E0,-3.796488571E1,3.602209473E1,-4.302453995E-1
1.295456500E0,-3.744354248E1,3.629061890E1,-3.874759674E-1
1.305451500E0,-3.709831619E1,3.675254059E1,-1.322341919E0
1.315445500E0,-3.681121445E1,3.722344971E1,-2.829355240E0
1.325440500E0,-3.662765503E1,3.770390320E1,-4.399585724E0
1.335435500E0,-3.635793304E1,3.811395264E1,-5.530147552E0
1.345429500E0,-3.598470306E1,3.853649139E1,-6.257312775E0
1.355424500E0,-3.554799652E1,3.896891022E1,-6.894874573E0
1.365418500E0,-3.489235687E1,3.963108826E1,-7.533777237E0
1.375413500E0,-3.408591461E1,4.029658508E1,-7.766494751E0
1.385408500E0,-3.313654709E1,4.119032288E1,-7.502845764E0
1.395402500E0,-3.198468590E1,4.231280518E1,-6.578456879E0
1.405397500E0,-3.050603676E1,4.367877960E1,-5.224893570E0
1.415392500E0,-2.848736000E1,4.519586945E1,-3.703300476E0
1.425386500E0,-2.584616661E1,4.694976044E1,-2.330188751E0
1.435381500E0,-2.269292831E1,4.867881775E1,-1.032945633E0
1.445376500E0,-1.912714767E1,5.027989960E1,-3.479099274E-2
1.455370500E0,-1.534263325E1,5.165695953E1,3.823261261E-1
1.465365500E0,-1.141919041E1,5.274948120E1,-2.429008484E-2
1.475360500E0,-7.545336723E0,5.341989899E1,-9.280643463E-1
1.485354500E0,-3.837382317E0,5.372366333E1,-1.948959351E0
1.495349500E0,-3.348178864E-1,5.394733429E1,-2.856563568E0
