timestep,x,y,z
1.7044270419999998,1.411549433,9.831704865,-1.614667818
1.7144330419999998,1.524358303,10.28429222,-4.064476783
1.724439042,1.5219358019999998,10.31427089,-5.324364645
1.734445042,1.436238717,8.282330711,-5.4985900370000005
1.744451042,2.323042353,6.419686131000001,-3.045731603
1.7544570419999999,2.85089653,5.927943481000001,-0.20556719850000002
1.764464042,3.2123898210000004,11.10198557,2.443012308
1.774470292,-0.5960137081,8.150222229,0.1910004687
1.784476292,-2.007486835,0.3440706342,-7.498247159
1.7944822919999999,1.02754027,-1.008912503,-7.629970309
1.8044882919999998,2.750249577,-2.216063742,-4.879459947
1.8144942919999998,2.891364233,-6.35715016,-2.1868621619999997
1.824500292,2.789307808,-11.86860816,-0.2773340962
1.8345072919999998,2.266126433,-18.93519281,0.20264973030000002
1.8445132919999998,2.217848897,-24.12390206,2.0536946030000003
1.854519292,1.1192722659999998,-25.92134784,8.995133196
1.864525292,1.100750333,-16.93686243,11.93287842
1.874531292,2.320226919,-8.729007701,9.990546817
1.8845372919999999,2.7834684860000003,-2.598071111,5.41931875
1.8945432919999998,2.6479624790000003,2.680703963,0.5241401719
1.9045492919999998,2.030338631,5.542634189,-2.754893435
1.9145562919999999,1.2925928009999998,6.823363282000001,-5.223444042
1.9245622919999998,0.0293133346,6.55662149,-4.535575253999999
1.9345682919999998,-1.748984647,5.472665237,-1.700778594
1.944574292,-2.9856058539999997,4.016502718,0.8564264739
1.954580292,-2.411491138,2.188597031,2.804259723
1.964586292,-1.562104419,0.7860879779000001,2.523583431
1.9745922919999999,-1.410773216,-0.13271425369999998,0.4115036488
1.9845982919999998,-1.6375709230000002,-1.165778096,-1.230042504
1.994605292,-1.551889333,-1.894775029,-1.42043954
2.004611292,-1.178848962,-1.8693805719999999,-0.7940881383
2.014617292,-0.5399840797,-0.8596892201999999,-0.5007051162
2.024623292,0.09631445914999999,0.1437081885,-0.7741058636
2.034629292,0.38196168799999997,0.3524075943,-1.124021667
2.0446352919999997,0.27862961989999996,0.16959965940000002,-1.173227595
2.054641292,-0.06260869615,-0.2216743773,-0.958597358
2.0646482919999998,-0.24159861850000003,-0.45348899600000003,-0.80835169
2.074654292,-0.1889378634,-0.4334377241,-0.9338073564
2.0846602919999997,-0.07963147581,-0.418273555,-1.263552897
2.094666292,0.09330840558,-0.40326726079999997,-1.702786381
2.104672292,0.2104869727,-0.3234913588,-2.120912733
2.114678292,0.3526824865,-0.23164855780000002,-2.4377955680000003
2.124684292,0.4701630624,-0.147281422,-2.642732729
2.1346902919999997,0.5303995431,-0.09727895737,-2.7973798889999997
2.144697292,0.5709908411,-0.01410582304,-2.886278032
2.1547032919999998,0.5975981574,0.12112214859999999,-2.9593749519999997
2.164709292,0.6296094704,0.3719817334,-3.059664348
2.1747152919999997,0.6119632313000001,0.6993907267,-3.2713277080000003
2.184721292,0.5106250638000001,1.0634793040000001,-3.60751688
2.194727292,0.3934535864,1.4845086509999998,-3.903731562
2.204733292,0.23126797710000002,1.9391565659999999,-4.051057716
2.214739292,0.06165362656,2.409698381,-4.108204601000001
2.224746292,-0.1124700236,2.8399107810000004,-4.088693027
2.234752292,-0.3208653742,3.1874704489999997,-3.9608962819999998
2.2447582919999998,-0.4796023322,3.468393493,-3.7693125530000002
2.254764292,-0.5368740919,3.748818355,-3.307009757
2.2647702919999997,-0.4975942879,4.106481426,-1.920232345
2.274776292,-0.3493696734,4.433287572,0.05804530977999999
2.284782292,-0.02045239091,4.75726308,1.788843947
2.294788292,0.4332827729,4.699420084,2.478075137
2.3047952919999997,0.9883308881999999,4.393465694,2.4477608319999997
2.314801292,1.6191825990000002,4.028891214,1.8996021980000002
2.324807292,2.232155572,3.485726395,0.9824377718999999
2.3348132919999998,2.6994413660000003,2.7475914319999997,0.2188934416
2.344819292,2.947834887,1.932677266,-0.23549134789999998
2.3548252919999997,2.993713311,1.196671275,-0.6504226345
2.364831292,2.7533836839999997,0.5312885392,-0.9179584783
2.374837292,2.371768371,-0.3987339145,-0.36859444140000003
2.384844292,1.557157967,-2.168598969,1.065803572
2.394850292,0.7317611318,-3.595023134,3.833836578
2.404856292,-0.1684018573,-3.81892647,6.00477531
2.414862292,-1.330446944,-2.085773744,6.052658159
2.4248682919999998,-2.900956298,0.5495043701,4.075169002
2.434874292,-3.9116089310000004,2.778716161,0.9033936489
2.4448802919999997,-3.732312542,3.580743649,-1.830943315
2.454887292,-2.462798116,3.101002994,-3.675554497
2.4648932919999997,-0.7112076572,2.474153409,-4.18717885
2.474899292,0.9109669626000001,2.1272117919999998,-3.718561937
2.484905292,1.890698204,1.92185407,-2.432044101
2.494911292,2.13220853,1.399497737,-0.29734494920000004
2.504917292,2.210540024,0.5865254313,2.312205416
2.5149232919999998,2.028851392,0.1095206881,3.957913617
2.524929292,1.606658156,0.01977119029,3.962130629
2.534936292,0.9277002320000001,0.08462441324999999,2.9574819160000003
2.544942292,0.1336185256,0.031131745580000002,2.079770992
2.5549482919999997,-0.20240984829999997,0.1045131326,1.329361555
2.564954292,-0.35048883049999996,0.5303716958,0.5083978593
2.574960292,-0.3163168252,1.0992093,-0.505454371
2.584966292,-0.1714807087,1.163619304,-1.190334647
2.594972292,-0.46744249909999996,1.070040464,-1.108259035
2.6049782919999998,-0.6596738067,0.9742402679000001,-0.5706566727
2.614985292,-0.6042942426,0.7635083698999999,0.36505336759999996
2.624991292,-0.8814560652,0.5663221318,1.341312094
2.634997292,-0.7352166170000001,0.3337181389,1.8566804190000001
2.6450032919999997,-0.9446059942,0.06713889956,1.7767144830000001
2.655009292,-0.538934066,0.3722167915,1.031642969
2.665015292,-0.4579779035,0.45176640630000003,1.0331989129999999
2.675021292,0.01508376986,0.22802240699999998,1.148281472
2.6850282919999997,-0.6046529692,-0.3228192213,1.6058360369999998
2.695034292,-0.2933261579,-0.4922852719,1.3464009259999998
2.705040292,-0.7781354722,-0.7064842764,1.006060231
2.715046292,-0.047479391100000004,-0.42394418479999996,0.7837449986
2.725052292,0.4064996016,-0.13400298,1.147119046
2.7350582919999997,-0.7969064963,-0.5444073522,2.802526608
2.745064292,0.1416990852,-0.045866144299999995,2.865092985
2.755070292,-0.028571249839999997,0.053114352819999995,2.051717221
2.765077292,-1.404340986,-0.3428722474,1.945182706
2.7750827080000002,-0.3617227936,0.3946408635,1.2187760890000001
2.785088708,0.3899952507,0.3916669697,0.8843024898
2.795094708,1.41836027,0.3599145421,0.5088358158
2.8051007080000003,0.8192720962000001,-0.1435658088,1.164911538
2.815106708,2.230098814,0.5150818115,1.3221145159999999
2.8251127080000003,1.473215924,-0.04116746798,2.359094823
2.835118708,2.0660008,-0.2318137416,2.991578785
2.8451257080000003,2.267549061,-0.6289016649,2.965239417
2.855131708,1.8109703959999999,-1.368840639,3.018350261
2.8651377080000002,1.437950782,-1.48482981,2.867812525
2.875143708,1.486693171,-1.24542302,2.755838345
2.885149708,1.5766648630000002,-1.142056234,2.94140909
2.8951557080000003,1.805012083,-1.122434733,3.145242442
2.905161708,2.027125002,-1.225294857,3.081589653
2.915168708,2.4603247440000002,-1.257606132,3.20352281
2.925174708,3.0065283610000004,-1.11547947,3.07927591
2.9351807080000003,3.150788527,-1.073998737,3.064481285
2.945186708,2.919991323,-1.076574728,2.9553681469999997
2.9551927080000002,2.651704697,-0.9519104822,2.780944535
2.965198708,2.565274664,-0.7111870456999999,2.472144306
2.975204708,2.298572633,-0.7163735259999999,2.430803906
2.9852107080000003,2.083202139,-0.9303439043,2.370160094
2.995217708,2.224143425,-1.096858573,2.266956153
3.005223708,2.529828258,-1.341676668,2.137356126
3.015229708,2.382542742,-1.474573355,2.512253866
3.0252357080000003,2.163976745,-1.560493804,2.655186714
3.035241708,1.97783005,-1.501166784,2.669124722
3.045247708,1.7639763240000002,-1.416702585,2.7757984010000003
3.055253708,1.65399546,-1.3476610009999999,2.8428998780000003
3.065259708,1.5310501490000001,-1.264118323,2.742159954
3.075266708,1.30355253,-1.166920057,2.482511419
3.085272708,0.9824760711,-1.027050273,2.283146508
3.095278708,0.7685100782,-0.7019462523000001,2.180529043
3.105284708,0.6304175556,-0.2913038984,2.055893887
3.1152907080000003,0.5018247119,0.007077177465,1.915428565
3.125296708,0.45911928,0.1869226205,1.710571949
3.135302708,0.4175113705,0.19398196399999998,1.513374601
3.145309708,0.4212708378,0.1030253085,1.330273136
3.1553157080000003,0.4135691777,0.05281146705,1.1208159309999999
3.165321708,0.3939576164,0.1431316531,0.7105881447
3.175327708,0.1831915122,0.2780678487,0.2882765025
3.185333708,-0.04094717413,0.4571183628,-0.04834185541
3.195339708,-0.3052196869,0.5717875242,-0.3546558487
3.2053457080000003,-0.6939072078,0.5696404265999999,-0.6165491295000001
3.215351708,-1.083403983,0.5987601453,-0.7541773831999999
3.225358708,-1.298683553,0.6969243710999999,-0.8248982870999999
3.235364708,-1.3931330430000002,0.8375352895,-0.825685907
3.2453707080000003,-1.362644491,0.9981056786,-0.6894095295999999
3.255376708,-1.163407927,1.110111433,-0.3984134871
3.265382708,-0.8946172705,1.176128837,-0.26401523530000004
3.275388708,-0.6535758917,1.242418136,-0.3809940469
3.285394708,-0.4890257415,1.309933596,-0.44144256229999995
3.2954007080000003,-0.39782335679999997,1.5152281680000002,-0.5447733879
3.305407708,-0.2771543674,1.664785327,-0.5747251654
3.315413708,-0.2111023191,1.7427591169999999,-0.5495125562
3.325419708,-0.13189959029999998,2.007888831,-0.596715374
3.3354257080000003,0.01198357612,2.237050568,-0.6105539793
3.345431708,0.1541926847,2.266697121,-0.5790678924
3.355437708,0.3140388961,2.345722241,-0.4989914435
3.365443708,0.5497397205,2.361254784,-0.5004053003
3.3754507080000002,0.7169110313,2.496833004,-0.333484835
3.385456708,0.897949014,2.512053891,0.1779412973
3.395462708,1.031252302,2.434025722,0.5124491027
3.405468708,1.092541427,2.196601285,0.8916974634
3.415474708,1.136531492,2.089886675,1.254749914
3.4254807080000003,1.059934137,1.952043829,1.608580136
3.435486708,0.7943087976000001,1.8180344169999998,1.577140534
3.4454937080000003,0.5319729558,1.74353972,1.4931724709999998
3.455499708,0.1284984843,1.5586361430000002,1.269197214
3.4655057080000002,-0.3070051708,1.2721278390000001,1.018140286
3.475511708,-0.7103446081,0.9722931451000001,0.6539476284
3.485517708,-1.037668524,0.6155615348,0.3846482643
3.4955237080000003,-1.28608602,0.4090115654,0.11722030160000001
3.505529708,-1.351326913,0.24232557359999998,-0.22495291109999999
3.5155357080000003,-1.2849078059999999,0.28897466,-0.448006939
3.525542708,-1.052731829,0.5384162951,-0.6308072725
3.5355487080000003,-0.6379668957,0.8281212723,-0.6278354251
3.545554708,-0.2024385179,1.2245940690000001,-0.5413208993999999
3.5555607080000002,0.2709941795,1.568776385,-0.2936600339
3.565566708,0.6378043431,1.87921208,0.006262660325
3.575572708,0.9900815445000001,2.128545542,0.34372798740000005
3.5855787080000003,1.2543639979999999,2.174332749,0.5425891605
3.595585708,1.358834153,1.822447895,0.7259379628
3.605591708,1.40875388,1.3154013279999999,0.8448788077
3.615597708,1.483961352,0.9641064584000001,0.8104895781999999
3.6256037080000003,1.415691016,0.6094494402,0.7922848570000001
3.635609708,1.25541942,0.4574428833,0.6222829092000001
3.6456157080000002,1.016147482,0.4340961206,0.1013804868
3.655621708,0.7056351876000001,0.5040954781,-0.5374769399
3.665627708,0.4335861703,0.7311054397,-1.075488023
3.675634708,0.2629940191,1.101159931,-1.5323283509999999
3.685640708,0.101743672,1.262565887,-1.7411729130000002
3.695646708,-0.0061301478,1.3477124569999999,-1.681138381
3.705652708,-0.1252473593,1.079890684,-1.32285068
3.7156587080000003,-0.36439891799999996,0.5789807689,-0.5759709147
3.725664708,-0.6324651043,0.1401998591,0.32318057920000004
3.7356707080000002,-0.7854687576999999,-0.11686011310000001,0.9596964884
3.745677708,-0.7114155256999999,-0.16266369220000002,1.055317175
3.7556837080000003,-0.33775615299999995,0.14608742060000002,0.4964805029
3.765689708,0.05998965517000001,0.48839102630000003,-0.4095581339
3.7756959169999997,0.3259138602,0.7982221198,-1.232348646
3.785701917,0.5350029829,1.118016284,-1.6873345290000001
3.795707917,0.6781602176,1.169053706,-1.5883050619999999
3.805713917,0.9809343065,1.201937862,-1.030867774
3.8157209169999997,1.127762862,0.959436872,0.013083583559999999
3.825726917,0.9115854518000001,0.5628056163,1.140917927
3.835732917,0.4315024419,0.16792092379999998,1.8078162619999998
3.845738917,-0.0764013277,-0.1517340767,1.782882857
3.855744917,-0.4683153422,-0.1987375045,0.9567145546
3.8657509169999997,-0.6818810931999999,0.02992078722,-0.3937735753
3.875756917,-0.7804787439,0.2606565946,-1.5430778719999998
3.885762917,-0.7149494366,0.4958982664,-2.081061619
3.895769917,-0.6006537661,0.465801478,-1.78732104
3.9057759169999997,-0.4252921142,0.1073256433,-0.7201426412
3.915781917,-0.06109024732999999,-0.3243298495,0.7020956486
3.925787917,0.4433591335,-0.5556293285,1.605390626
3.935793917,1.014974019,-0.596982007,1.5337351909999999
3.945799917,1.549273874,-0.702422508,0.9683760953
3.9558059169999997,1.858501535,-0.6864379745999999,0.2905294347
3.965812917,1.9076900669999999,-0.4423348475,-0.3993671679
3.975818917,1.74693169,-0.1137581652,-0.9278516749
3.985824917,1.206466969,0.14477881369999998,-1.187222905
3.9958309169999997,0.24045943469999997,0.199108218,-1.342566322
4.005836917,-0.9163212579000001,0.06870478392000001,-1.778713646
4.015842917,-2.001025516,-0.08363857269,-2.313695433
4.025848917,-2.761249943,-0.25463162359999997,-2.964062372
4.035854917,-3.094817224,-0.4554098064,-3.63107882
4.045861917,-2.836938642,-0.5320586175,-4.04287863
4.055867917,-1.8503983169999998,-0.3634179014,-4.064562153
4.065873917,-0.48896346869999996,-0.043187534810000004,-3.447062266
4.075879917,0.5637500878,0.1108380657,-2.501159944
4.085885917,0.9232319359000001,-0.14714752080000001,-1.687001384
4.095891916999999,0.720113259,-0.5003930211,-1.89139183
4.105897917,0.5478193486999999,-0.6448712879,-2.347025147
4.115904917,0.2871905284,-0.7643497843000001,-2.2228308709999998
4.125910917,-0.1637059584,-0.8148983787999999,-2.124621475
4.135916917,-0.4112409626,-0.6817526006999999,-2.1312050019999997
4.145922917,-0.4265681228,-0.4304930663,-2.0195943730000003
4.155928917,-0.3051685238,-0.20335095760000002,-1.8074351690000001
4.1659349169999995,-0.157521797,-0.1010211754,-1.5402140519999998
4.175940917,-0.004401053041,-0.034407940510000005,-1.327828123
4.185947917,0.1214488618,0.015082892780000001,-1.210053359
4.195953917,0.33678222609999997,0.1062912709,-1.178076106
4.2059599169999995,0.5184213026,0.2287746513,-1.138772292
4.215965917,0.5594444905,0.2892395389,-1.023241397
4.225971917,0.5073151012,0.3137715322,-0.8905404456
4.235977917,0.4580578642,0.28708776350000004,-0.7409875265000001
4.245983917,0.4436060321,0.226631062,-0.5660397112
4.255989917,0.3948493168,0.1842200375,-0.5058835566
4.265996917,0.2017733788,0.19401353899999998,-0.5072921509
4.276002917,0.01918939233,0.312757625,-0.6776829386
4.286008917,-0.10564281460000001,0.4937757272,-1.046693702
4.296014917,-0.1423335081,0.7179597294,-1.438325003
4.306020917,-0.124861443,0.9774860573,-1.656967015
4.316026917,-0.02453535542,1.229110458,-1.7141682790000001
4.326032917,0.2122015956,1.501268526,-1.690466298
4.336039917,0.460710015,1.703606746,-1.566964917
4.346045917,0.6518274279999999,1.855246682,-1.3939955069999999
4.356051917,0.7592641684,1.834507778,-1.282588508
4.366057917,0.7400809156999999,1.739915031,-1.071691718
4.376063917,0.5762431756,1.59559347,-0.8992956278
4.3860699169999995,0.27525365690000003,1.482385527,-0.9190615556
4.396075917,0.02774737716,1.51985624,-1.040330762
4.406081917,-0.1522280934,1.722233636,-1.269796846
4.416088917,-0.1684588677,2.0012194969999997,-1.595787013
4.4260949169999995,0.004536489174,2.374129184,-1.880964783
4.436100917,0.36349121090000003,2.677183354,-2.162562011
4.446106917,0.8273842308,2.7229553589999997,-2.0787483140000003
4.456112917,1.11151418,2.240926688,-1.471416736
4.466118917,0.9013082393999999,1.3848796980000002,-0.1264977863
4.476124917,0.46483990340000003,0.9315187562,1.7013742790000002
4.486131917,0.3048524818,1.389841061,3.098752985
4.4961379169999995,0.5230036192999999,2.38200129,3.690840288
4.506143917,1.127207815,3.189694145,3.371759776
4.516149917,1.7577116169999998,3.3625664910000004,2.5857405030000002
4.526155917,2.195719232,2.818943835,2.010739057
4.536161917,2.569653643,1.78113147,1.67519951
4.546167917,2.751136307,0.6256468123,1.562287145
4.556173917,2.39840273,-0.4836857718,1.8182086640000001
4.566180917,1.49089498,-0.8603897166,2.181593821
4.576186917,0.42307762740000004,-0.2653244269,2.067887696
4.586192917,-0.7404630312,0.6593530868999999,1.271708593
4.596198917,-1.8191836869999998,1.2113828690000001,0.1764689684
4.6062049169999995,-2.782905107,1.07428145,-0.6275793171
4.616210917,-3.31102504,0.6400257003000001,-1.066737372
4.626216917,-3.009690535,0.4796757513,-1.0772442340000001
4.636223917,-2.416215834,0.3604966325,-0.8545968801
4.646229917,-1.736183484,0.3069437385,-0.5351155418
4.656235917,-0.9463950959999999,0.4273151046,-0.3792433906
4.666241917,0.06364489585,0.7126913881,-0.5511170322
4.6762479169999995,0.8044697236,0.6386510199000001,-0.4818392211
4.686253917,1.0199261720000001,0.3249157405,0.26218154850000003
4.696259917,1.022668954,-0.1119636548,0.8692470789
4.706266917,0.8891954398,-0.369626475,0.9625949531999999
4.7162729169999995,0.6847580695000001,-0.2204283357,1.2241321379999999
4.726278917,0.4950401875,-0.03851853311,1.143575633
4.736284917,0.3541377854,0.4449567389,1.3530468709999999
4.746290917,0.41995433719999997,0.9277847242,1.365910746
4.756296917,0.7437567678,1.2048591309999999,0.6075625437
4.766302917,1.089707282,1.550549444,-0.43232382950000003
4.776309167,1.115120743,1.831307597,-0.966679818
