"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.291085417E0,-2.412701845E-1,2.268334031E-1,1.665819734E-1
1.301105417E0,-1.517891735E-1,2.151617706E-1,1.794758290E-1
1.311124417E0,5.336397141E-2,3.702754676E-1,-2.460227460E-1
1.321144417E0,4.098089635E-1,9.568422437E-1,-9.933170080E-1
1.331163417E0,8.440884948E-1,1.897378206E0,-1.871245146E0
1.341183417E0,1.424131751E0,3.165532589E0,-2.780046701E0
1.351202417E0,2.272917747E0,4.570850849E0,-3.504517078E0
1.361221417E0,3.532918692E0,6.164710045E0,-3.915063620E0
1.371241417E0,5.085943699E0,7.560623646E0,-4.182229042E0
1.381260417E0,6.138387203E0,7.718806744E0,-4.332117558E0
1.391280417E0,6.559490681E0,7.120389462E0,-4.260749817E0
1.401299417E0,6.588399410E0,6.440961838E0,-3.898438215E0
1.411319417E0,6.214310169E0,5.409421444E0,-3.600070477E0
1.421338417E0,4.738590717E0,1.872496724E0,-3.073128223E0
1.431358417E0,2.432807922E0,-2.872228861E0,-2.325821877E0
1.441377417E0,1.040859699E0,-5.178049088E0,-1.834428310E0
1.451397417E0,4.939707220E-1,-5.863716125E0,-1.516706467E0
1.461416417E0,2.123140991E-1,-6.237518311E0,-1.163202882E0
1.471435417E0,6.032643840E-2,-6.513591766E0,-7.533054948E-1
1.481455417E0,-5.272886157E-2,-6.766607761E0,-2.168416530E-1
1.491474417E0,-1.036863178E-1,-7.011340141E0,4.325062633E-1
1.501494417E0,-1.776278019E-1,-7.228166103E0,1.301364899E0
1.511513417E0,-4.253888726E-1,-7.416628838E0,2.519060373E0
1.521533417E0,-2.141232729E0,-5.142197609E0,3.830584764E0
1.531552417E0,-4.205213547E0,-5.965572596E-1,3.529225826E0
1.541572417E0,-3.490159035E0,2.928655624E0,1.242043018E0
1.551591417E0,-1.815651655E0,4.135370255E0,-8.145698309E-1
1.561611417E0,-1.437844038E0,2.822367191E0,-1.368188262E0
1.571630417E0,-1.409584403E0,1.310177445E0,-1.129452944E0
1.581649417E0,-1.493445992E0,5.910236761E-2,-6.519993544E-1
1.591669417E0,-1.440085888E0,-5.643660426E-1,-2.443333566E-1
1.601688417E0,-1.254657388E0,-6.539663672E-1,1.583247185E-1
1.611708417E0,-9.945280552E-1,-6.750551462E-1,5.326732993E-1
1.621727417E0,-6.540553570E-1,-6.276246309E-1,8.221071362E-1
1.631747417E0,-3.761848807E-1,-7.008490562E-1,9.386302829E-1
1.641766417E0,-2.221748829E-1,-9.250309467E-1,8.748914599E-1
