"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
7.806659583E-1,-6.604416046E0,-1.370849304E0,-1.772314453E-1
7.906709583E-1,-9.492510223E0,-5.197940826E0,-3.766617279E0
8.006769583E-1,-1.296199539E1,-8.765172729E0,-4.379742279E0
8.106829583E-1,-9.944869537E0,-3.526815948E0,4.555027771E-1
8.206889583E-1,-1.297037796E1,-4.553530884E0,2.556683350E0
8.306949583E-1,-1.276021500E1,-1.122066650E0,-5.060975647E-1
8.407009583E-1,-9.951306152E0,2.233954468E0,7.697443085E0
8.507069583E-1,-1.079809525E1,-7.694000244E-2,9.495803375E0
8.607119583E-1,-1.323248291E1,-2.792892151E0,3.547323303E0
8.707179583E-1,-1.006821304E1,-2.998863831E0,2.653831329E0
8.807239583E-1,-1.351689148E1,-7.788154449E0,1.046324158E0
8.907299583E-1,-1.604827744E1,-9.863887939E0,-1.287173309E0
9.007359583E-1,-1.231189728E1,-7.777676239E0,-3.326083374E-1
9.107419583E-1,-7.840545502E0,-4.881199493E0,2.094594269E0
9.207469583E-1,-4.787793732E0,-1.819466400E0,3.998335419E0
9.307529583E-1,-2.305805054E0,2.012864227E0,6.843319244E0
9.407589583E-1,-3.610192566E0,3.031196594E0,6.564449158E0
9.507649583E-1,-7.606432343E0,4.679269409E-1,1.857337646E0
9.607709583E-1,-8.798253937E0,3.095562744E-1,-2.893482971E-1
9.707769583E-1,-7.839797058E0,1.442999268E0,1.384920044E0
9.807819583E-1,-7.926466827E0,8.482859802E-1,5.447771301E0
9.907879583E-1,-9.389225006E0,-2.344125366E-1,7.264692993E0
1.000793958E0,-1.035396881E1,-1.525328064E0,5.560786285E0
1.010799958E0,-1.040291702E1,-4.356091461E0,2.726130981E0
1.020805958E0,-1.138427628E1,-7.837851105E0,-1.325044556E0
1.030811958E0,-1.331660797E1,-1.114971405E1,-1.964365082E0
1.040816958E0,-1.507919266E1,-1.193078979E1,-1.286125488E0
1.050822958E0,-1.451082458E1,-8.482859802E0,-1.239272919E0
1.060828958E0,-1.493444366E1,1.975891113E-2,-9.058412933E0
1.070834958E0,-6.955436096E0,-3.028053131E0,3.933969269E0
1.080840958E0,-6.430328064E0,-9.687255249E0,7.190148010E0
1.090846958E0,-9.473649445E0,-1.360565689E1,2.307601318E0
1.100852958E0,-7.452851715E0,-1.313548462E1,3.514541473E0
1.110857958E0,-4.882546692E0,-9.184151459E0,3.272943878E0
1.120863958E0,-3.387455750E0,-5.887407074E0,2.045795746E0
1.130869958E0,-2.164498901E0,-4.049678650E0,7.804769897E-1
1.140875958E0,-1.829345856E0,-2.741698608E0,-3.770658875E-1
1.150881958E0,-8.238867188E-1,-1.190923462E0,7.783813477E-2
1.160887958E0,4.837939453E-1,2.354004822E0,9.361532593E-1
1.170892958E0,2.591111755E-1,5.179229736E0,3.667972412E0
1.180898958E0,-3.686833191E0,2.964435425E0,3.193608856E0
1.190904958E0,-6.908433838E0,1.205892334E0,-7.484436035E-2
1.200910958E0,-6.290069733E0,8.629554749E-1,-4.541555786E-1
1.210916958E0,-4.535268860E0,1.740879822E-1,7.839198303E-1
1.220922958E0,-4.310885468E0,4.767585754E-1,2.185155945E0
1.230927958E0,-5.110223236E0,2.955304413E0,6.594386902E0
1.240933958E0,-7.735314331E0,2.910397797E0,8.564290466E0
1.250939958E0,-8.950786743E0,1.009800110E0,9.805209961E0
1.260945958E0,-7.959847412E0,-1.410965881E0,9.059011688E0
1.270951958E0,-7.698041840E0,-7.515720978E0,5.009931793E0
1.280957958E0,-9.070986786E0,-1.729278946E1,3.045417023E0
1.290962958E0,-1.080423248E1,-1.928140411E1,2.607876892E0
1.300968958E0,-7.994575195E0,-1.511975830E1,-2.314786377E0
1.310974958E0,-6.398893433E0,-1.169622757E1,-7.613767090E0
1.320980958E0,-4.867577820E0,-6.221661987E0,-1.362706238E1
1.330986958E0,-6.499933319E0,-7.779173126E0,-1.244033020E1
1.340992958E0,-8.102650452E0,-9.171577606E0,-8.325986023E0
1.350998958E0,-9.011260986E0,-1.111049561E1,-6.184688873E0
1.361003958E0,-5.451663208E0,-1.073178314E1,-3.336711273E0
1.371009958E0,-1.303339691E0,-8.918304291E0,-4.746629333E-1
1.381015958E0,1.035845947E-1,-6.479126587E0,6.668632507E-1
