"Time (s)","X (µT)","Y (µT)","Z (µT)"
3.916881667E-1,2.699737549E1,1.631205750E1,-3.012199402E1
4.016941667E-1,2.818022156E1,1.738762283E1,-2.824449158E1
4.116991667E-1,2.941316986E1,1.798332977E1,-2.630924988E1
4.217051667E-1,3.033112335E1,1.870628166E1,-2.455110168E1
4.317111667E-1,3.132003784E1,1.916465950E1,-2.299151611E1
4.417171667E-1,3.225338745E1,1.973885345E1,-2.111961365E1
4.517231667E-1,3.329440308E1,2.022168732E1,-1.907940674E1
4.617291667E-1,3.402776337E1,2.089427376E1,-1.682846069E1
4.717351667E-1,3.461614227E1,2.172467613E1,-1.471351624E1
4.817401667E-1,3.500453949E1,2.239788628E1,-1.231607056E1
4.917461667E-1,3.546432495E1,2.295109177E1,-1.013059998E1
5.017521667E-1,3.591927338E1,2.322583008E1,-8.004165649E0
5.117581667E-1,3.639426422E1,2.338967133E1,-5.840782166E0
5.217641667E-1,3.669428253E1,2.347439766E1,-3.733108521E0
5.317701667E-1,3.691468048E1,2.335034943E1,-1.594367981E0
5.417751667E-1,3.707207489E1,2.329074478E1,4.502716064E-1
5.517811667E-1,3.743439484E1,2.306463051E1,2.484992981E0
5.617871667E-1,3.743565369E1,2.273554230E1,4.343322754E0
5.717931667E-1,3.774649811E1,2.238015938E1,5.705329895E0
5.817991667E-1,3.799475861E1,2.190497589E1,6.893234253E0
5.918051667E-1,3.821944427E1,2.126856041E1,7.753601074E0
6.018101667E-1,3.839926147E1,2.065291977E1,8.838508606E0
6.118161667E-1,3.850462341E1,1.994340706E1,9.730506897E0
6.218221667E-1,3.861754608E1,1.927881050E1,1.069990540E1
6.318281667E-1,3.865666199E1,1.870304871E1,1.168134308E1
6.418341667E-1,3.855720520E1,1.821734428E1,1.269390869E1
6.518399583E-1,3.861797333E1,1.776060104E1,1.393164062E1
6.618459583E-1,3.865399933E1,1.750520515E1,1.453062439E1
6.718509583E-1,3.866974640E1,1.718233299E1,1.497409821E1
6.818569583E-1,3.880289459E1,1.689171600E1,1.507014465E1
6.918629583E-1,3.893837738E1,1.653438950E1,1.477989197E1
7.018689583E-1,3.936402893E1,1.637186623E1,1.442736816E1
7.118749583E-1,3.954871368E1,1.618875694E1,1.397679138E1
7.218809583E-1,3.976928711E1,1.601141357E1,1.319066620E1
7.318859583E-1,4.003252411E1,1.583054924E1,1.277489471E1
7.418919583E-1,4.018183136E1,1.559952736E1,1.273323059E1
7.518979583E-1,4.039232635E1,1.530629730E1,1.261338043E1
7.619039583E-1,4.036740112E1,1.508270264E1,1.222531891E1
7.719099583E-1,4.045680237E1,1.510204887E1,1.179389954E1
7.819159583E-1,4.046189117E1,1.510081863E1,1.168610382E1
7.919209583E-1,4.052525330E1,1.512086105E1,1.142271423E1
8.019269583E-1,4.076734924E1,1.492441177E1,1.112365723E1
8.119329583E-1,4.092534637E1,1.480653000E1,1.032290649E1
8.219389583E-1,4.117092133E1,1.439812469E1,9.674156189E0
8.319449583E-1,4.151074982E1,1.393300247E1,8.774574280E0
8.419509583E-1,4.162522888E1,1.351567364E1,8.276512146E0
8.519569583E-1,4.183309174E1,1.369582081E1,8.077178955E0
8.619619583E-1,4.169358826E1,1.385760593E1,8.057693481E0
8.719679583E-1,4.158895111E1,1.417519760E1,8.361274719E0
8.819739583E-1,4.118831635E1,1.434753418E1,9.185569763E0
8.919799583E-1,4.120037079E1,1.454228878E1,9.531806946E0
9.019859583E-1,4.116526031E1,1.446394253E1,9.769989014E0
9.119919583E-1,4.132613373E1,1.423033237E1,1.010401917E1
9.219969583E-1,4.145177460E1,1.412942696E1,9.944198608E0
9.320029583E-1,4.149285889E1,1.405357265E1,9.867500305E0
9.420089583E-1,4.140009308E1,1.433880043E1,9.372322083E0
9.520149583E-1,4.151750946E1,1.462170601E1,8.549240112E0
9.620209583E-1,4.148226929E1,1.490518570E1,8.063072205E0
9.720269583E-1,4.157846069E1,1.517809677E1,7.544296265E0
9.820319583E-1,4.137373352E1,1.562970734E1,7.187614441E0
9.920379583E-1,4.109770203E1,1.631085205E1,7.094001770E0
1.002043958E0,4.066461182E1,1.713238144E1,7.410438538E0
1.012049958E0,4.012963867E1,1.799369049E1,7.962150574E0
1.022055958E0,3.958731842E1,1.904936218E1,8.451675415E0
1.032061958E0,3.910354614E1,1.978627014E1,8.780876160E0
1.042066958E0,3.865329742E1,2.013049698E1,9.168937683E0
1.052072958E0,3.852494049E1,2.022560883E1,9.666458130E0
1.062078958E0,3.852966309E1,1.972412491E1,1.064445496E1
1.072084958E0,3.866564178E1,1.930538750E1,1.177695465E1
1.082090958E0,3.859842682E1,1.877007103E1,1.247749329E1
1.092096958E0,3.864337158E1,1.848599243E1,1.298644257E1
1.102102958E0,3.866004944E1,1.777342033E1,1.344436646E1
1.112107958E0,3.888573456E1,1.758569145E1,1.379834747E1
1.122113958E0,3.898038483E1,1.722337151E1,1.452726746E1
1.132119958E0,3.897211456E1,1.673858643E1,1.482823181E1
1.142125958E0,3.872871399E1,1.630569458E1,1.536898041E1
1.152131958E0,3.884447479E1,1.638269806E1,1.621580505E1
1.162137958E0,3.858259583E1,1.633945656E1,1.653047943E1
1.172142958E0,3.850426483E1,1.698395538E1,1.648709106E1
1.182148958E0,3.806348419E1,1.768618965E1,1.639916229E1
1.192154958E0,3.782025146E1,1.863792419E1,1.581570435E1
1.202160958E0,3.747597504E1,1.937926483E1,1.489038086E1
1.212166958E0,3.739449310E1,2.055681419E1,1.369782257E1
1.222172958E0,3.714670563E1,2.155134773E1,1.237921906E1
1.232177958E0,3.678466797E1,2.302711487E1,1.068721008E1
1.242183958E0,3.588743591E1,2.427567863E1,9.459030151E0
1.252189958E0,3.503686523E1,2.585243225E1,8.399505615E0
1.262195958E0,3.389328766E1,2.719607353E1,7.658309937E0
1.272201958E0,3.281158447E1,2.885897636E1,7.485824585E0
1.282207958E0,3.145197296E1,3.006852722E1,7.812919617E0
1.292212958E0,2.998672485E1,3.122469711E1,8.936302185E0
1.302218958E0,2.882147217E1,3.205279922E1,1.063100433E1
1.312224958E0,2.759788513E1,3.260636139E1,1.258295441E1
1.322230958E0,2.626950836E1,3.282204819E1,1.459268951E1
1.332236958E0,2.515762329E1,3.313003922E1,1.638652039E1
1.342242958E0,2.430516815E1,3.331304550E1,1.749617767E1
1.352248958E0,2.418507385E1,3.333224106E1,1.740595245E1
1.362253958E0,2.465692902E1,3.328865814E1,1.631198120E1
1.372259958E0,2.583292389E1,3.313016510E1,1.491389465E1
1.382265958E0,2.724003601E1,3.274554825E1,1.275005341E1
1.392271958E0,2.846665192E1,3.245595932E1,1.017347717E1
1.402277958E0,2.970558929E1,3.183889389E1,8.480911255E0
1.412283958E0,3.050249481E1,3.109566116E1,8.509445190E0
