"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.919584375E0,-2.012313843E1,3.249293518E1,-7.236785889E0
1.929604375E0,-2.240545654E1,3.086323547E1,-7.619445801E0
1.939624375E0,-2.469156265E1,2.896662903E1,-7.408386230E0
1.949644375E0,-2.686177063E1,2.733729553E1,-6.957031250E0
1.959664375E0,-2.861480331E1,2.574176025E1,-5.831970215E0
1.969684375E0,-3.017152786E1,2.420401001E1,-4.202911377E0
1.979704375E0,-3.128326797E1,2.322805786E1,-2.472167969E0
1.989724375E0,-3.187458420E1,2.249514008E1,-2.953796387E-1
1.999743375E0,-3.184832382E1,2.226524353E1,1.619476318E0
2.009763375E0,-3.155121994E1,2.261216736E1,3.066070557E0
2.019783375E0,-3.107546616E1,2.320953369E1,3.321411133E0
2.029803375E0,-3.064574051E1,2.387029266E1,3.146759033E0
2.039823375E0,-3.008554459E1,2.457964325E1,2.534118652E0
2.049843375E0,-2.962577438E1,2.529911804E1,1.901855469E0
2.059862375E0,-2.908635330E1,2.575032806E1,1.483947754E0
2.069882375E0,-2.878980637E1,2.630728149E1,9.140625000E-1
2.079902375E0,-2.852878952E1,2.669213867E1,4.697875977E-1
2.089922375E0,-2.813473892E1,2.688925934E1,1.042175293E-1
2.099942375E0,-2.822718430E1,2.721597290E1,-6.073303223E-1
2.109962375E0,-2.802260208E1,2.714238739E1,-1.095489502E0
2.119982375E0,-2.817466354E1,2.704476166E1,-1.727233887E0
2.130001375E0,-2.812578964E1,2.680827332E1,-2.342590332E0
2.140021375E0,-2.825427628E1,2.669245148E1,-3.147216797E0
2.150041375E0,-2.819764328E1,2.661143494E1,-3.709442139E0
2.160061375E0,-2.807121658E1,2.660841370E1,-4.197479248E0
2.170081375E0,-2.802956009E1,2.662009430E1,-4.470001221E0
2.180101375E0,-2.792958069E1,2.679106903E1,-4.729766846E0
2.190121375E0,-2.781285858E1,2.688735199E1,-4.504821777E0
2.200141375E0,-2.766413498E1,2.703208160E1,-4.272979736E0
2.210160375E0,-2.775797272E1,2.720825195E1,-4.067199707E0
2.220180375E0,-2.767827225E1,2.711948395E1,-3.993316650E0
2.230200375E0,-2.768756104E1,2.697779083E1,-3.900054932E0
2.240220375E0,-2.756305695E1,2.698698425E1,-3.951324463E0
2.250240375E0,-2.766064453E1,2.692926788E1,-3.698791504E0
2.260260375E0,-2.775937271E1,2.703501892E1,-3.465332031E0
2.270279375E0,-2.783558655E1,2.708827972E1,-3.151702881E0
2.280299375E0,-2.769362640E1,2.721301270E1,-2.529174805E0
2.290319375E0,-2.756895065E1,2.724832916E1,-1.755004883E0
2.300339375E0,-2.748336411E1,2.740380859E1,-8.262023926E-1
2.310359375E0,-2.736942673E1,2.767601013E1,2.152099609E-1
2.320379375E0,-2.723231506E1,2.780025482E1,1.110656738E0
2.330399375E0,-2.687567139E1,2.788282013E1,2.037811279E0
2.340418375E0,-2.677912140E1,2.818628693E1,2.331726074E0
2.350438375E0,-2.663426208E1,2.823944092E1,2.701507568E0
2.360458375E0,-2.645307159E1,2.830124664E1,2.840698242E0
2.370478375E0,-2.634397507E1,2.847863770E1,2.844451904E0
2.380498375E0,-2.628980637E1,2.845960999E1,2.486480713E0
2.390518375E0,-2.632767868E1,2.858329010E1,2.336486816E0
2.400537375E0,-2.638344193E1,2.861756897E1,2.149047852E0
2.410557375E0,-2.656434250E1,2.855680847E1,1.684600830E0
2.420577375E0,-2.664340210E1,2.853936768E1,8.381652832E-1
2.430597375E0,-2.667086029E1,2.846047974E1,2.693786621E-1
2.440617375E0,-2.671961975E1,2.836415863E1,-1.356201172E-1
2.450637375E0,-2.675099564E1,2.862269592E1,-2.179260254E-1
2.460657375E0,-2.655198669E1,2.864340210E1,-4.053955078E-1
2.470676375E0,-2.649410248E1,2.873650360E1,-3.840026855E-1
2.480696375E0,-2.652841949E1,2.866043854E1,-3.220520020E-1
2.490716375E0,-2.647529984E1,2.860803986E1,-7.690429688E-2
2.500736375E0,-2.643713760E1,2.860971832E1,-3.215026855E-1
2.510756375E0,-2.641225052E1,2.870277405E1,-6.224365234E-1
2.520776375E0,-2.652861404E1,2.859819794E1,-8.627929688E-1
2.530795375E0,-2.663623428E1,2.848426056E1,-1.268859863E0
2.540815125E0,-2.681406784E1,2.833337402E1,-1.454254150E0
2.550835125E0,-2.685557556E1,2.832341003E1,-1.497467041E0
2.560855125E0,-2.692430496E1,2.802995300E1,-1.627288818E0
2.570875125E0,-2.712080383E1,2.795692444E1,-1.860748291E0
2.580895125E0,-2.722973633E1,2.791163635E1,-2.158996582E0
2.590915125E0,-2.715710449E1,2.785604858E1,-2.486358643E0
2.600934125E0,-2.722656631E1,2.780521393E1,-2.742675781E0
2.610954125E0,-2.715485001E1,2.784297943E1,-2.826812744E0
2.620974125E0,-2.711942673E1,2.796717834E1,-2.895202637E0
2.630994125E0,-2.704832458E1,2.803146362E1,-2.901733398E0
2.641014125E0,-2.684235382E1,2.812370300E1,-2.421478271E0
2.651034125E0,-2.666941071E1,2.829444885E1,-2.027526855E0
2.661053125E0,-2.648355103E1,2.865168762E1,-1.551513672E0
2.671073125E0,-2.624197006E1,2.877101135E1,-1.079559326E0
2.681093125E0,-2.605807495E1,2.885594940E1,-5.916442871E-1
2.691113125E0,-2.594450760E1,2.898740387E1,-5.490112305E-2
2.701133125E0,-2.589998245E1,2.911923218E1,2.203674316E-1
2.711153125E0,-2.593126678E1,2.915399170E1,3.196716309E-1
2.721172125E0,-2.595645905E1,2.904087067E1,4.992370605E-1
2.731192125E0,-2.595044327E1,2.909609222E1,5.797424316E-1
2.741212125E0,-2.605270386E1,2.901501465E1,4.554138184E-1
2.751232125E0,-2.605083847E1,2.895068359E1,6.245117188E-1
2.761252125E0,-2.617639923E1,2.897724152E1,6.670532227E-1
2.771272125E0,-2.616045761E1,2.883294678E1,6.642150879E-1
2.781292125E0,-2.616939163E1,2.867855835E1,5.929870605E-1
2.791311125E0,-2.613152313E1,2.875096130E1,7.567138672E-1
2.801331125E0,-2.630611038E1,2.875896454E1,4.466247559E-1
2.811351125E0,-2.617975616E1,2.863521576E1,5.291137695E-1
2.821371125E0,-2.612548065E1,2.872734070E1,3.996582031E-1
2.831391125E0,-2.609785080E1,2.882869720E1,3.367309570E-1
2.841411125E0,-2.607009506E1,2.888146210E1,3.751831055E-1
2.851430125E0,-2.604950333E1,2.904408264E1,5.450134277E-1
2.861450125E0,-2.585387802E1,2.909892273E1,7.169799805E-1
2.871470125E0,-2.567819214E1,2.906228638E1,9.470825195E-1
2.881490125E0,-2.566563034E1,2.923880005E1,1.263580322E0
2.891510125E0,-2.553301620E1,2.932736969E1,1.503265381E0
2.901530125E0,-2.539824295E1,2.944726562E1,1.530059814E0
2.911549125E0,-2.517563248E1,2.971264648E1,1.611724854E0
2.921569125E0,-2.489030838E1,2.990307617E1,1.648986816E0
2.931589125E0,-2.443949890E1,3.015879059E1,1.567108154E0
2.941609125E0,-2.425306702E1,3.041974640E1,1.840393066E0
2.951629125E0,-2.414430237E1,3.060187531E1,1.741149902E0
2.961649125E0,-2.408303452E1,3.069992065E1,1.993621826E0
2.971668125E0,-2.397104263E1,3.053500366E1,2.210784912E0
2.981688125E0,-2.411142349E1,3.051763916E1,2.230346680E0
2.991708125E0,-2.417158127E1,3.025270844E1,2.164031982E0
3.001728125E0,-2.435732269E1,3.014912415E1,2.326171875E0
3.011748125E0,-2.460795212E1,2.999316406E1,2.242279053E0
3.021768125E0,-2.484902573E1,2.979351807E1,2.023284912E0
3.031787125E0,-2.494945908E1,2.951198578E1,2.087066650E0
3.041807125E0,-2.514121628E1,2.947379303E1,1.901184082E0
3.051827125E0,-2.544694519E1,2.935125732E1,1.795562744E0
3.061847125E0,-2.567124939E1,2.914851379E1,1.768981934E0
3.071867125E0,-2.591295242E1,2.916457367E1,1.228912354E0
3.081887125E0,-2.605492401E1,2.886967468E1,7.433471680E-1
3.091906125E0,-2.620386887E1,2.861074829E1,2.377319336E-1
3.101926125E0,-2.643209457E1,2.836879730E1,-6.860961914E-1
3.111946125E0,-2.673852158E1,2.833018494E1,-1.164245605E0
3.121966125E0,-2.683983994E1,2.825032043E1,-1.184204102E0
3.131986125E0,-2.682751083E1,2.820805359E1,-5.510253906E-1
3.142006125E0,-2.674990463E1,2.813005829E1,7.083129883E-1
3.152025125E0,-2.660071945E1,2.814661407E1,1.638366699E0
3.162045125E0,-2.646133804E1,2.820017242E1,2.388824463E0
3.172065125E0,-2.642037964E1,2.842609406E1,2.751068115E0
3.182085125E0,-2.625627136E1,2.840219116E1,2.578216553E0
3.192105125E0,-2.615266037E1,2.847235870E1,2.426177979E0
3.202124125E0,-2.608259583E1,2.854373169E1,2.249084473E0
3.212144125E0,-2.596105957E1,2.853884888E1,1.776367188E0
3.222164125E0,-2.607260132E1,2.854199982E1,1.514678955E0
3.232184125E0,-2.606463623E1,2.854457855E1,1.083099365E0
3.242204125E0,-2.606296921E1,2.862944794E1,8.719482422E-1
3.252224125E0,-2.623592758E1,2.855912018E1,4.224243164E-1
3.262243125E0,-2.627574539E1,2.855335999E1,-1.011047363E-1
3.272263125E0,-2.605452347E1,2.849845123E1,-5.157165527E-1
3.282283125E0,-2.607546997E1,2.861119843E1,-6.453552246E-1
