"Time (s)","X (µT)","Y (µT)","Z (µT)"
3.544706942E1,-9.414402008E0,3.678549194E1,6.123718262E0
3.545708842E1,-9.382190704E0,3.696504974E1,6.277069092E0
3.546710742E1,-9.344081879E0,3.688270569E1,6.276489258E0
3.547712742E1,-9.215934753E0,3.670664215E1,6.273986816E0
3.548714642E1,-9.253635406E0,3.676595306E1,6.227905273E0
3.549716542E1,-9.456268311E0,3.685384369E1,6.044281006E0
3.550718442E1,-9.553367615E0,3.688731384E1,5.829437256E0
3.551720342E1,-9.974330902E0,3.688880157E1,5.349273682E0
3.552722342E1,-1.012683105E1,3.682031250E1,4.514617920E0
3.553724242E1,-1.038359070E1,3.683677673E1,4.109710693E0
3.554726142E1,-1.045665359E1,3.674909973E1,3.600494385E0
3.555728042E1,-1.056007004E1,3.668483734E1,2.738189697E0
3.556729942E1,-1.063022232E1,3.689387512E1,1.787994385E0
3.557731942E1,-1.055230331E1,3.698355103E1,7.233276367E-1
3.558733842E1,-1.054214478E1,3.710060120E1,-1.135253906E-2
3.559735742E1,-1.034740448E1,3.709428406E1,-8.274230957E-1
3.560737642E1,-1.001353455E1,3.719552612E1,-1.531250000E0
3.561739542E1,-9.738662720E0,3.721153259E1,-2.082244873E0
3.562741442E1,-9.408237457E0,3.714102936E1,-2.337402344E0
3.563743442E1,-8.962135315E0,3.716825867E1,-1.882476807E0
3.564745342E1,-8.501007080E0,3.733409119E1,-1.410400391E0
3.565747242E1,-7.887924194E0,3.746385193E1,-7.882690430E-1
3.566749142E1,-7.236557007E0,3.760590363E1,4.814758301E-1
3.567751042E1,-6.348106384E0,3.778031158E1,1.820312500E0
3.568753042E1,-5.405639648E0,3.784901428E1,3.087585449E0
3.569754942E1,-4.444927216E0,3.774174500E1,4.498687744E0
3.570756842E1,-3.594684601E0,3.758445740E1,5.964843750E0
3.571758742E1,-2.726066589E0,3.751097870E1,6.977722168E0
3.572760642E1,-1.961715698E0,3.752186584E1,7.664398193E0
3.573762642E1,-1.230785370E0,3.745172119E1,7.879638672E0
3.574764542E1,-1.748771667E-1,3.742562103E1,7.694122314E0
3.575766442E1,7.134399414E-1,3.745041656E1,7.658721924E0
3.576768342E1,1.631973267E0,3.725460052E1,7.883361816E0
3.577770242E1,2.342121124E0,3.707994080E1,8.142150879E0
3.578772242E1,2.791667938E0,3.689609528E1,8.404479980E0
3.579774142E1,3.074073792E0,3.688816833E1,8.636779785E0
3.580776042E1,3.380981445E0,3.688079071E1,8.931701660E0
3.581777942E1,3.295013428E0,3.693006897E1,8.888549805E0
3.582779842E1,3.663764954E0,3.686522675E1,9.015563965E0
3.583781842E1,3.973049164E0,3.676053619E1,8.960937500E0
3.584783742E1,4.348449707E0,3.672129822E1,9.180969238E0
