"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
1.751089096E-2,5.236763539E1,4.870825782E0,-1.178021908E0,-1.000000000E0,-1.000000000E0,1.392416658E1,1.392416658E1
4.761019945E-1,5.236763539E1,4.870825782E0,2.730996966E0,-1.000000000E0,-1.000000000E0,1.392416658E1,1.392416658E1
6.969063997E0,5.236763539E1,4.870825782E0,2.723691702E0,-1.000000000E0,-1.000000000E0,1.392416658E1,1.392416658E1
1.345135891E1,5.236763539E1,4.870825782E0,2.740435719E0,-1.000000000E0,-1.000000000E0,1.392416658E1,1.392416658E1
1.994057000E1,5.236763539E1,4.870825782E0,2.727435350E0,-1.000000000E0,-1.000000000E0,1.392416658E1,1.392416658E1
2.642944193E1,5.236763539E1,4.870825782E0,2.790302873E0,-1.000000000E0,-1.000000000E0,1.392416658E1,1.392416658E1
3.291421795E1,5.236763539E1,4.870825782E0,2.689445019E0,-1.000000000E0,-1.000000000E0,1.392416658E1,1.392416658E1
3.939713192E1,5.236763539E1,4.870825782E0,2.630396366E0,-1.000000000E0,-1.000000000E0,1.392416658E1,1.392416658E1
4.548551190E1,5.236763539E1,4.870825782E0,2.600556135E0,-1.000000000E0,-1.000000000E0,1.392416658E1,1.392416658E1
