timestep,latitude,longitude,h,vel,dir,hor_acc,ver_acc,timestamps
48.97504425099999,52.36606943,4.879507258,2.85089506,0.5486299992,249.9965492,7.316776247999999,7.316776247999999,1686140059.6119182
49.92506825999999,52.36606529,4.879507654,2.842537898,0.5486299992,224.9451279,10.56089902,10.56089902,1686140060.5619423
50.897073268999996,52.36606431,4.879503385,2.792765338,0.3744561076,221.0198132,8.356238346,8.356238346,1686140061.5339472
51.89707696499999,52.3660672,4.879507414,2.800973954,0.1390161365,-1.0,12.33599981,12.33599981,1686140062.533951
52.89710258999999,52.36606784,4.879498987,2.739162921,0.3744561076,258.2291228,13.15835805,13.15835805,1686140063.5339766
53.89711069999999,52.36606982,4.87950351,2.68233847,0.2536778748,-1.0,9.123073038,9.123073038,1686140064.5339847
54.89713561999999,52.36606857,4.879502037,2.687729214,0.23285393420000006,-1.0,9.150437042,9.150437042,1686140065.5340097
55.89715969999999,52.36606983,4.879501469,2.594725197,0.04421051964,-1.0,9.544057508,9.544057508,1686140066.5340338
56.89718281999999,52.36606787,4.879499421,2.583008802,0.04503484815,-1.0,8.532773261,8.532773261,1686140067.5340567
57.89720391999999,52.36608273,4.879506654,2.693342335,0.1465518922,50.51287771,17.009991199999998,17.009991199999998,1686140068.534078
58.89722537999999,52.36609917,4.879529043,2.808270733,0.3118417859,85.78837747,9.885945115,9.885945115,1686140069.5340993
59.89724552999999,52.36609896,4.879524477,2.808270725,0.0,-1.0,14.29213238,14.29213238,1686140070.5341196
59.91104555499,52.36612664,4.879448065,7.066340922999999,-1.0,-1.0,10.77028042,10.77028042,1686140070.5479195
61.40176260799999,52.36612664,4.879448065,5.761888146,-1.0,-1.0,10.77028042,10.77028042,1686140072.0386367
63.73492920799999,52.36623227,4.879865444,5.030622893,0.452683419,53.797896400000006,25.2299173,25.2299173,1686140074.3718033
64.74493933099997,52.36620541,4.879836534,2.417600326,0.552372098,227.280617,24.60390848,24.60390848,1686140075.3818133
65.73694956699998,52.36610912,4.879702033,2.43612051,0.552372098,98.51599234,18.63785642,18.63785642,1686140076.3738236
66.737959746,52.36610862,4.879713549,2.44521087,0.1872537285,150.68372319999997,15.55809782,15.55809782,1686140077.3748338
67.73497021600001,52.36607577,4.879669616,2.503283493,0.2338417619,154.3774428,12.38096791,12.38096791,1686140078.3718443
68.73397958599999,52.36608465,4.879643938,2.503290578,0.1091118231,173.7563241,10.58782349,10.58782349,1686140079.3708537
69.72898924699999,52.36608495,4.879600082,2.563487319,0.2187192589,174.9203042,8.852379331,8.852379331,1686140080.3658633
70.67902850999998,52.36608041,4.879614988999999,2.5731780580000003,0.2255664021,186.4163196,8.167699555,8.167699555,1686140081.3159025
71.62903988999999,52.36607806,4.879615086,2.599263335,0.08266273886,135.25026619999997,7.4883022389999985,7.4883022389999985,1686140082.265914
72.57855951999998,52.36607375,4.879615485,2.580477351,0.04398073256,293.3312601,7.192165451,7.192165451,1686140083.2154336
73.52855288999999,52.36607046,4.87961468,2.563357925,0.2505399585,175.62604380000005,7.215284802999999,7.215284802999999,1686140084.165427
74.47857069999998,52.36606801,4.8796125130000005,2.545562058,0.1781841516,211.6777996,7.026626744,7.026626744,1686140085.1154447
75.4285692,52.36607092,4.879612383,2.529212578,0.1747329682,12.93343486,6.8540729460000005,6.8540729460000005,1686140086.0654433
76.37856615,52.36607092,4.879612383,2.529212646,0.1747329682,-1.0,6.8540729460000005,6.8540729460000005,1686140087.0154402
77.32858801,52.36607135,4.879612927,2.5334322030000003,0.1155761331,-1.0,8.123816373,8.123816373,1686140087.965462
78.27858329,52.36607928,4.879616071,2.525493572,0.2856727242,9.672878503,8.155403936,8.155403936,1686140088.9154572
79.22860146,52.36608088,4.879614719,2.5232849930000003,0.2856727242,344.5195658,6.77211496,6.77211496,1686140089.8654754
80.17860185999999,52.3660802,4.879621736,2.523955219,0.2687554061,-1.0,6.671182611,6.671182611,1686140090.8154757
81.12860190999999,52.36608079,4.879619698,2.520892523,0.0464073047,-1.0,6.70284123,6.70284123,1686140091.765476
82.07862710999999,52.36607923,4.8796208,2.5129989630000003,0.1133760661,-1.0,7.678539904,7.678539904,1686140092.715501
83.02862822999998,52.36608049,4.879617357,2.498037889,0.1320509911,-1.0,8.070294665,8.070294665,1686140093.665502
83.97865795999998,52.36607885,4.879621747,2.4969686330000003,0.04086573049,-1.0,6.664265116,6.664265116,1686140094.615532
83.99138390928998,52.36612664,4.879448065,6.901637077,-1.0,-1.0,10.77028042,10.77028042,1686140094.6282578
90.810488819,52.36606853,4.87959175,2.477442341,0.09989260137,13.88055785,29.45499219,29.45499219,1686140101.4473627
91.81449711199998,52.36605874,4.879622061,2.404027435,0.1533953398,159.64610469999997,21.431048800000003,21.431048800000003,1686140102.451371
92.814505815,52.3660455,4.879653973,2.394982118,0.1836418658,125.3478492,16.15315105,16.15315105,1686140103.4513798
93.81551480200001,52.36605373,4.879649392,2.430416647,0.1096014604,307.3007413,15.0997958,15.0997958,1686140104.4523888
94.81552446,52.36606861,4.879625207,2.489906026,0.1750385016,354.60438010000007,11.50982047,11.50982047,1686140105.4523985
95.76575720000001,52.36607878,4.87961684,2.479768782,0.03952101618,26.63030543,10.4617384,10.4617384,1686140106.402631
96.71576595,52.36607797,4.8796174080000005,2.471938343,0.05901899188999999,91.89088297,9.979646412000001,9.979646412000001,1686140107.35264
97.66490590000001,52.36607783,4.879617585,2.462141134,0.06694258749,7.359142519,13.49095651,13.49095651,1686140108.3017797
98.61489057,52.36607846,4.879612688,2.447161614,0.1276117861,284.5629589,9.65861288,9.65861288,1686140109.2517645
99.56490099,52.36608372,4.879607388,2.436628002,0.2336085886,308.2765014,9.679583701,9.679583701,1686140110.2017748
100.51488745,52.36608299,4.879604017,2.424181715,0.1309965253,326.2457929,9.748421397000001,9.748421397000001,1686140111.1517613
101.46487522,52.36608299,4.879604017,2.424181785,0.1309965253,-1.0,9.748421397000001,9.748421397000001,1686140112.1017492
102.414891,52.36608164,4.879606341000001,2.423756753,0.1097081676,-1.0,10.99724275,10.99724275,1686140113.051765
103.36487698,52.36608457,4.879602515,2.465194843,0.2144791186,-1.0,9.890805271,9.890805271,1686140114.001751
103.38562690657,52.36612664,4.879448065,6.895310402000001,-1.0,-1.0,10.77028042,10.77028042,1686140114.0225008
103.85292398370001,52.36612664,4.879448065,5.557632804,-1.0,-1.0,10.77028042,10.77028042,1686140114.4897978
107.721487278,52.36606198,4.8796487630000005,2.382603033,0.4483164847,71.31672518,18.17228799,18.17228799,1686140118.3583612
108.719497198,52.36604389,4.879629518,2.414454331,0.4355100691,202.6578657,14.705300199999998,14.705300199999998,1686140119.3563712
