timestep,x,timestamps,date
57.16323728700001,1015.563507,1.4549561628194598e+18,2016-02-08 18:29:22.819459840
58.20151128700001,1015.545349,1.4549561638577336e+18,2016-02-08 18:29:23.857733632
58.484778287000005,1015.563507,1.4549561641410007e+18,2016-02-08 18:29:24.141000704
59.44595328700001,1015.545349,1.4549561651021757e+18,2016-02-08 18:29:25.102175744
60.407249287000006,1015.633621,1.4549561660634719e+18,2016-02-08 18:29:26.063471872
61.36845828700001,1015.593109,1.4549561670246807e+18,2016-02-08 18:29:27.024680704
62.329499287000004,1015.633621,1.4549561679857219e+18,2016-02-08 18:29:27.985721856
63.29040328700001,1015.632019,1.4549561689466258e+18,2016-02-08 18:29:28.946625792
64.25125629000001,1015.661316,1.4549561699074788e+18,2016-02-08 18:29:29.907478784
65.21201029000001,1015.632019,1.4549561708682327e+18,2016-02-08 18:29:30.868232704
66.17271229,1015.591354,1.4549561718289347e+18,2016-02-08 18:29:31.828934656
67.13327629000001,1015.585022,1.454956172789499e+18,2016-02-08 18:29:32.789498880
68.09388929,1015.5513,1.4549561737501117e+18,2016-02-08 18:29:33.750111744
69.05443929,1015.548935,1.4549561747106616e+18,2016-02-08 18:29:34.710661632
70.01506229,1015.548935,1.4549561756712847e+18,2016-02-08 18:29:35.671284736
70.97560929,1015.604935,1.4549561766318318e+18,2016-02-08 18:29:36.631831808
71.93629129,1015.607758,1.4549561775925138e+18,2016-02-08 18:29:37.592513792
72.89697029,1015.604935,1.4549561785531927e+18,2016-02-08 18:29:38.553192704
73.85771129,1015.589447,1.4549561795139338e+18,2016-02-08 18:29:39.513933824
74.81846529,1015.580673,1.4549561804746877e+18,2016-02-08 18:29:40.474687744
75.77931829,1015.567856,1.4549561814355407e+18,2016-02-08 18:29:41.435540736
75.245627665,1015.600052,1.45495618090185e+18,2016-02-08 18:29:40.901850112
76.283843665,1015.644302,1.454956181940066e+18,2016-02-08 18:29:41.940066048
77.322030665,1015.621414,1.454956182978253e+18,2016-02-08 18:29:42.978253056
78.360174665,1015.623322,1.454956184016397e+18,2016-02-08 18:29:44.016397056
79.39826666500002,1015.623322,1.454956185054489e+18,2016-02-08 18:29:45.054489088
80.43633266500002,1015.628433,1.454956186092555e+18,2016-02-08 18:29:46.092555008
80.56650566500002,1015.628433,1.4549561862227282e+18,2016-02-08 18:29:46.222728192
81.52738166500002,1015.632324,1.4549561871836042e+18,2016-02-08 18:29:47.183604224
82.48823866500003,1015.632324,1.454956188144461e+18,2016-02-08 18:29:48.144461056
83.44893166500002,1015.632324,1.454956189105154e+18,2016-02-08 18:29:49.105154048
84.40956066500001,1015.625153,1.454956190065783e+18,2016-02-08 18:29:50.065783040
85.37042866500002,1015.625153,1.4549561910266511e+18,2016-02-08 18:29:51.026651136
86.33135066000004,1015.623016,1.4549561919875732e+18,2016-02-08 18:29:51.987573248
87.29216566000002,1015.623016,1.454956192948388e+18,2016-02-08 18:29:52.948388096
88.25283566000002,1015.623016,1.454956193909058e+18,2016-02-08 18:29:53.909058048
89.21349666000002,1015.621338,1.454956194869719e+18,2016-02-08 18:29:54.869719040
90.17416466000002,1015.62912,1.4549561958303872e+18,2016-02-08 18:29:55.830387200
91.13471266000002,1015.62912,1.454956196790935e+18,2016-02-08 18:29:56.790935040
92.09516866,1015.62912,1.4549561977513912e+18,2016-02-08 18:29:57.751391232
93.05559566,1015.627441,1.4549561987118182e+18,2016-02-08 18:29:58.711818240
92.533344535,1015.555725,1.454956198189567e+18,2016-02-08 18:29:58.189566976
93.570026535,1015.587616,1.454956199226249e+18,2016-02-08 18:29:59.226248960
94.60662153500002,1015.619354,1.454956200262844e+18,2016-02-08 18:30:00.262843904
95.643451535,1015.623322,1.454956201299674e+18,2016-02-08 18:30:01.299674112
96.680269535,1015.666962,1.454956202336492e+18,2016-02-08 18:30:02.336492032
97.716884535,1015.683746,1.454956203373107e+18,2016-02-08 18:30:03.373106944
97.849520535,1015.68924,1.454956203505743e+18,2016-02-08 18:30:03.505743104
98.809524535,1015.69313,1.454956204465747e+18,2016-02-08 18:30:04.465746944
99.769282535,1015.698318,1.454956205425505e+18,2016-02-08 18:30:05.425505024
100.728964535,1015.698318,1.454956206385187e+18,2016-02-08 18:30:06.385187072
101.688808535,1015.69725,1.454956207345031e+18,2016-02-08 18:30:07.345030912
102.648649535,1015.69725,1.454956208304872e+18,2016-02-08 18:30:08.304871936
103.60843553,1015.69725,1.454956209264658e+18,2016-02-08 18:30:09.264657920
104.56827153,1015.695572,1.454956210224494e+18,2016-02-08 18:30:10.224494080
105.52836553,1015.691452,1.454956211184588e+18,2016-02-08 18:30:11.184588032
106.48842753,1015.691452,1.45495621214465e+18,2016-02-08 18:30:12.144649984
107.44850253,1015.691452,1.454956213104725e+18,2016-02-08 18:30:13.104724992
108.40868953,1015.674667,1.454956214064912e+18,2016-02-08 18:30:14.064911872
109.36861853,1015.654221,1.454956215024841e+18,2016-02-08 18:30:15.024840960
110.32860053,1015.631485,1.454956215984823e+18,2016-02-08 18:30:15.984823040
111.28859253,1015.605774,1.454956216944815e+18,2016-02-08 18:30:16.944815104
