"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
7.843359167E-1,-3.086068630E0,1.125563145E0,1.124934912E0
7.943409167E-1,-2.438328028E0,1.092881918E0,1.056488395E0
8.043469167E-1,-5.642513633E-1,1.279708266E0,9.340561628E-1
8.143529167E-1,1.321038961E0,1.487506509E0,1.221602321E0
8.243589167E-1,1.933515906E0,1.129686594E0,1.468611836E0
8.343649167E-1,1.367793560E0,7.451333404E-1,1.328351259E0
8.443709167E-1,1.858514249E-1,5.402651429E-1,8.682543039E-1
8.543769167E-1,-6.220084429E-1,2.012937516E-1,3.920919895E-1
8.643829167E-1,-6.037538052E-1,-3.443093598E-1,-6.508808583E-2
8.743879167E-1,-5.812349916E-1,-9.052321911E-1,-9.569545984E-1
8.843939167E-1,-1.306392431E0,-9.240332842E-1,-1.999025822E0
8.943999167E-1,-2.322959185E0,-8.384261727E-1,-2.121157646E0
9.044059167E-1,-2.818987370E0,-1.213659406E0,-1.795322537E0
9.144119167E-1,-2.524061203E0,-1.366989732E0,-1.090142250E0
9.244179167E-1,-1.603194475E0,-1.825211167E0,1.797775179E-1
9.344239167E-1,-7.287300825E-1,-2.322993040E0,9.578002095E-1
9.444299167E-1,-5.500372648E-1,-2.126938820E0,4.056326151E-1
9.544359167E-1,-1.044595242E0,-1.092812657E0,-1.110736728E0
9.644409167E-1,-1.918084383E0,-2.249898911E-1,-2.993141651E0
9.744469167E-1,-2.485498667E0,-5.605620146E-1,-3.747214079E0
9.844529167E-1,-2.522964239E0,-1.782957554E0,-3.361173630E0
9.944589167E-1,-2.418175936E0,-1.683673978E0,-2.917766809E0
1.004464917E0,-2.251223326E0,-1.277686656E-1,-3.308908701E0
1.014470917E0,-1.733683705E0,1.430306315E0,-4.422122955E0
1.024476917E0,-1.005727172E0,2.836487293E0,-5.387114048E0
1.034482917E0,-1.672720611E-1,3.447918415E0,-5.798312187E0
1.044487917E0,9.511328340E-1,3.213388443E0,-5.929493904E0
1.054493917E0,2.039235115E0,2.934570789E0,-5.711987972E0
1.064499917E0,2.840100527E0,1.935322642E0,-5.103160858E0
1.074505917E0,2.984853029E0,5.640699863E-1,-4.516533852E0
1.084511917E0,2.477700710E0,-7.014918327E-1,-3.949676037E0
1.094517917E0,1.649338961E0,-2.212595940E0,-4.147735596E0
1.104523917E0,7.126644254E-1,-3.514501810E0,-3.944009066E0
1.114529917E0,-2.412844747E-1,-3.798524380E0,-4.021622181E0
1.124535917E0,-1.434206724E0,-2.714710951E0,-3.509288549E0
1.134540917E0,-2.159041643E0,-1.817435265E0,-2.017342329E0
1.144546917E0,-1.681976557E0,-2.422388554E0,-9.608609676E-1
1.154552917E0,-6.187239289E-1,-3.478773117E0,-8.632238507E-1
1.164558917E0,2.388727814E-1,-4.272013664E0,-1.016453862E0
1.174564917E0,8.616711497E-1,-4.352365971E0,-1.136626363E0
1.184570917E0,1.000120401E0,-3.438868999E0,-1.888564348E0
1.194576917E0,9.474014640E-1,-2.055505037E0,-1.956186175E0
1.204582917E0,1.150121808E0,-5.892063677E-2,-2.846176863E0
1.214587917E0,8.678682446E-1,7.665653229E-1,-3.278270483E0
1.224593917E0,-1.900831461E-1,1.367117882E0,-3.325479746E0
1.234599917E0,-1.272666216E0,1.601757646E0,-2.189425707E0
1.244605917E0,-1.802925348E0,1.603411198E0,-1.746303886E-1
1.254611917E0,-1.789740562E0,1.221104980E0,1.286999941E0
1.264617917E0,-1.433711052E0,7.081633806E-1,1.859500408E0
1.274623917E0,-9.528403282E-1,7.032497972E-2,1.779100776E0
1.284629917E0,-5.267971158E-1,-4.989390373E-1,1.354951024E0
1.294634917E0,-1.913290471E-1,-8.609040380E-1,8.414819241E-1
1.304640917E0,1.402909607E-1,-1.000682235E0,4.229746163E-1
1.314646917E0,4.821038842E-1,-8.832005262E-1,1.552714705E-1
1.324652917E0,7.729519606E-1,-4.767159224E-1,5.203323066E-2
1.334658917E0,9.362448454E-1,6.006909907E-2,3.548666835E-2
1.344664917E0,9.769406319E-1,5.653277636E-1,1.006044224E-1
1.354670917E0,8.751906157E-1,8.061772585E-1,2.179174274E-1
1.364676917E0,6.572856903E-1,7.533958554E-1,2.761743665E-1
1.374682917E0,3.783928752E-1,5.212054253E-1,1.755429804E-1
1.384687917E0,1.467175633E-1,2.177808732E-1,4.030579701E-2
1.394693917E0,1.089582685E-2,-4.562096670E-2,9.269613773E-3
1.404699917E0,-1.147978660E-2,-2.071217149E-1,5.484561995E-2
1.414705917E0,6.045620888E-2,-2.438100725E-1,1.170393080E-1
1.424711917E0,2.043651789E-1,-2.476136088E-1,1.835237890E-1
1.434717917E0,3.704017699E-1,-2.997424304E-1,2.338292748E-1
1.444723917E0,5.268762708E-1,-4.103160799E-1,2.526599765E-1
1.454729917E0,6.715419888E-1,-5.390927196E-1,2.532816231E-1
1.464735917E0,7.989561558E-1,-6.270715594E-1,2.397008240E-1
1.474742083E0,9.075640440E-1,-6.513159275E-1,2.305111885E-1
1.484748083E0,1.155409455E0,-3.808652759E-1,-1.448381990E-1
1.494754083E0,2.073086500E0,8.424669504E-1,-1.282649875E0
1.504760083E0,1.996083975E0,6.772545576E-1,-1.371865869E0
1.514766083E0,1.707437277E0,6.765672565E-2,-6.784487963E-1
1.524772083E0,1.255309939E0,-5.571759939E-1,4.762667790E-2
1.534778083E0,6.770446897E-1,-8.345850110E-1,5.175506473E-1
1.544784083E0,2.133161724E-1,-6.978729367E-1,6.629661322E-1
1.554789083E0,1.718234830E-2,-3.947216868E-1,7.300762534E-1
1.564795083E0,7.745287567E-2,2.528805435E-1,8.360288143E-1
1.574801083E0,2.847709358E-1,8.938646317E-1,5.769272447E-1
1.584807083E0,4.250968695E-1,1.005291343E0,7.048750669E-2
1.594813083E0,4.360095263E-1,7.562189102E-1,-5.194911733E-2
