"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
2.493000031E-2,5.236763539E1,4.870825782E0,-8.160615563E-1,-1.000000000E0,-1.000000000E0,1.392416658E1,1.392416658E1
5.630302429E-2,5.236742437E1,4.870151062E0,-8.160615563E-1,-1.000000000E0,-1.000000000E0,9.072200653E2,9.072200653E2
6.019592285E-2,5.236733967E1,4.869861429E0,-8.160615563E-1,-1.000000000E0,-1.000000000E0,9.072200745E2,9.072200745E2
4.602669477E-1,5.236763539E1,4.870825782E0,3.121727645E0,-1.000000000E0,-1.000000000E0,1.392416658E1,1.392416658E1
6.933019996E0,5.236763539E1,4.870825782E0,3.059969425E0,-1.000000000E0,-1.000000000E0,1.392416658E1,1.392416658E1
1.339437699E1,5.236763539E1,4.870825782E0,2.907999277E0,-1.000000000E0,-1.000000000E0,1.392416658E1,1.392416658E1
1.987051201E1,5.236763539E1,4.870825782E0,3.011075974E0,-1.000000000E0,-1.000000000E0,1.392416658E1,1.392416658E1
2.636037600E1,5.236763539E1,4.870825782E0,2.976021528E0,-1.000000000E0,-1.000000000E0,1.392416658E1,1.392416658E1
