"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.553057625E0,-1.051835251E1,3.897714996E1,7.250854492E0
1.563076625E0,-9.452838898E0,3.922615051E1,7.393798828E0
1.573096625E0,-8.390495300E0,3.930117798E1,7.720001221E0
1.583115625E0,-7.186328888E0,3.925264740E1,7.729370117E0
1.593134625E0,-6.091018677E0,3.933546448E1,7.973907471E0
1.603153625E0,-5.384452820E0,3.945477295E1,8.175292969E0
1.613172625E0,-5.139202118E0,3.945229340E1,8.531005859E0
1.623192625E0,-5.037513733E0,3.932140350E1,8.340728760E0
1.633211625E0,-5.205223083E0,3.930527496E1,8.541198730E0
1.643230625E0,-5.533802032E0,3.936296082E1,8.577545166E0
1.653249625E0,-5.706253052E0,3.935477448E1,8.319000244E0
1.663268625E0,-5.627288818E0,3.932255554E1,8.277069092E0
1.673288625E0,-5.553585052E0,3.937625122E1,8.380310059E0
1.683307625E0,-5.501258850E0,3.933493042E1,8.285278320E0
1.693326625E0,-5.392063141E0,3.929434204E1,8.237030029E0
1.703345625E0,-5.262947083E0,3.928079224E1,8.458435059E0
1.713364625E0,-5.142211914E0,3.944779968E1,8.494934082E0
1.723384625E0,-4.977012634E0,3.953826904E1,8.548248291E0
1.733403625E0,-4.750690460E0,3.938758850E1,8.612365723E0
1.743422625E0,-4.644149780E0,3.928849030E1,8.671356201E0
1.753441625E0,-4.542766571E0,3.933788300E1,8.836090088E0
1.763461625E0,-4.479698181E0,3.920625305E1,8.967254639E0
1.773480625E0,-4.255863190E0,3.921125031E1,8.725799561E0
1.783499625E0,-4.033767700E0,3.925897217E1,8.846191406E0
1.793518625E0,-3.872257233E0,3.925727844E1,9.211273193E0
1.803537625E0,-3.868534088E0,3.921063232E1,9.000823975E0
1.813557625E0,-3.672744751E0,3.926139069E1,9.170227051E0
1.823576625E0,-3.609554291E0,3.922870636E1,9.289764404E0
1.833595625E0,-3.532035828E0,3.916246033E1,9.327697754E0
1.843614625E0,-3.403945923E0,3.912126160E1,9.325683594E0
1.853633625E0,-3.224826813E0,3.909019470E1,9.334106445E0
1.863653625E0,-2.930225372E0,3.906686401E1,9.416290283E0
1.873672625E0,-2.786853790E0,3.906894684E1,9.674621582E0
1.883691625E0,-2.600410461E0,3.908101654E1,9.516021729E0
1.893710625E0,-2.437026978E0,3.915973663E1,9.303436279E0
1.903730625E0,-2.080490112E0,3.909847260E1,9.469604492E0
1.913749625E0,-1.954086304E0,3.913056946E1,9.429443359E0
1.923768625E0,-1.757919312E0,3.913817596E1,9.544769287E0
1.933787625E0,-1.457523346E0,3.916558075E1,9.894409180E0
1.943806625E0,-1.376285553E0,3.915039825E1,1.001046753E1
1.953823125E0,-1.120338440E0,3.908217621E1,1.022549438E1
1.963842125E0,-8.644866943E-1,3.896516418E1,1.031564331E1
1.973861125E0,-7.906990051E-1,3.893173218E1,1.025775146E1
1.983880125E0,-6.843223572E-1,3.910435486E1,1.030200195E1
1.993900125E0,-6.221275330E-1,3.896196747E1,1.016949463E1
2.003919125E0,-4.767417908E-1,3.899208069E1,1.015832520E1
2.013938125E0,-4.861907959E-1,3.904519653E1,1.028369141E1
2.023957125E0,-3.908309937E-1,3.908120728E1,1.051519775E1
2.033976125E0,-1.308517456E-1,3.891616058E1,1.059432983E1
2.043996125E0,-1.549911499E-2,3.884073639E1,1.060290527E1
2.054015125E0,3.059387207E-1,3.884819794E1,1.056814575E1
2.064034125E0,6.157226562E-1,3.890211487E1,1.054721069E1
2.074053125E0,8.149490356E-1,3.871623993E1,1.074734497E1
2.084072125E0,9.909820557E-1,3.869012451E1,1.087451172E1
2.094092125E0,1.037307739E0,3.871575165E1,1.062707520E1
2.104111125E0,1.229209900E0,3.869486237E1,1.050729370E1
2.114130125E0,1.368076324E0,3.861170197E1,1.061679077E1
2.124149125E0,1.465713501E0,3.858806610E1,1.069314575E1
2.134169125E0,1.586288452E0,3.858353424E1,1.063076782E1
2.144188125E0,1.481109619E0,3.860227966E1,1.068658447E1
2.154207125E0,1.482307434E0,3.859933472E1,1.071496582E1
2.164226125E0,1.544158936E0,3.872491455E1,1.060372925E1
2.174245125E0,1.592250824E0,3.863059235E1,1.074035645E1
2.184265125E0,1.458629608E0,3.862536621E1,1.047219849E1
2.194284125E0,1.349601746E0,3.859693146E1,1.036505127E1
2.204303125E0,1.316738129E0,3.870636749E1,1.042855835E1
2.214322125E0,1.029079437E0,3.860890198E1,1.036837769E1
2.224342125E0,1.044406891E0,3.873727417E1,1.038229370E1
2.234361125E0,9.020004272E-1,3.865248108E1,1.030096436E1
2.244380125E0,7.299118042E-1,3.875044250E1,1.021719360E1
2.254399125E0,4.894371033E-1,3.875186157E1,1.017642212E1
2.264418125E0,4.262542725E-1,3.878726196E1,1.013592529E1
2.274438125E0,1.890029907E-1,3.881903076E1,1.001242065E1
2.284457125E0,5.307006836E-2,3.872593689E1,9.704254150E0
2.294476125E0,-2.195167542E-1,3.882024384E1,9.793365479E0
2.304495125E0,-4.127960205E-1,3.880957031E1,9.561096191E0
2.314515125E0,-8.364830017E-1,3.882492065E1,9.312988281E0
2.324534125E0,-1.248435974E0,3.903332520E1,9.383728027E0
2.334553125E0,-1.576774597E0,3.907125854E1,9.350616455E0
2.344572125E0,-1.874504089E0,3.905110931E1,9.182861328E0
2.354591125E0,-2.174659729E0,3.912932587E1,9.106842041E0
2.364611125E0,-2.684009552E0,3.920052338E1,8.695281982E0
2.374630125E0,-2.910373688E0,3.917651367E1,8.468170166E0
2.384649125E0,-3.381999969E0,3.933886719E1,8.187774658E0
2.394668125E0,-3.832138062E0,3.932219696E1,8.114929199E0
2.404688125E0,-4.291954041E0,3.933855438E1,8.068969727E0
2.414707125E0,-4.725109100E0,3.937641907E1,7.657684326E0
2.424726125E0,-5.083354950E0,3.935435486E1,7.569793701E0
2.434745125E0,-5.802932739E0,3.925762939E1,7.321594238E0
2.444764125E0,-6.451007843E0,3.929371643E1,6.911346436E0
2.454784125E0,-7.081832886E0,3.927857971E1,6.604705811E0
2.464803125E0,-7.713291168E0,3.929715729E1,6.458282471E0
2.474822125E0,-8.239856720E0,3.926237488E1,6.511657715E0
2.484841125E0,-8.867176056E0,3.911933136E1,6.512603760E0
2.494861125E0,-9.406566620E0,3.904576111E1,6.193572998E0
2.504880125E0,-9.861026764E0,3.898628998E1,6.188018799E0
2.514899125E0,-1.046422195E1,3.881213379E1,6.050506592E0
2.524918125E0,-1.092363358E1,3.864716339E1,5.982208252E0
2.534938125E0,-1.145428085E1,3.855944824E1,5.951660156E0
2.544957125E0,-1.200342560E1,3.862865448E1,5.697204590E0
2.554976125E0,-1.229803467E1,3.851544189E1,5.764801025E0
2.564995125E0,-1.274738312E1,3.841432953E1,5.487213135E0
2.575014125E0,-1.334513092E1,3.838806152E1,5.306671143E0
2.585034125E0,-1.380455017E1,3.816539764E1,5.222595215E0
2.595053125E0,-1.444134903E1,3.800071716E1,5.010833740E0
2.605072125E0,-1.497974777E1,3.779738617E1,5.110168457E0
2.615091125E0,-1.562221527E1,3.775601959E1,4.920288086E0
2.625111125E0,-1.611566925E1,3.754061890E1,4.881347656E0
2.635130125E0,-1.678604889E1,3.709274292E1,4.840972900E0
