"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
7.766642917E-1,-1.263033748E0,9.896991849E-1,-1.817451000E0
7.866702917E-1,-1.347735167E0,8.764976859E-1,-1.547356725E0
7.966772917E-1,-1.301831365E0,1.278385520E0,-1.126525879E0
8.066832917E-1,-1.201350331E0,2.007466078E0,-8.834316134E-1
8.166902917E-1,-9.782943130E-1,2.962575197E0,-1.154343486E0
8.266962917E-1,-6.482499242E-1,3.160709620E0,-2.058450699E0
8.367032917E-1,-6.801659614E-2,3.346010923E0,-2.940493822E0
8.467092917E-1,5.652195811E-1,3.346505642E0,-3.885209084E0
8.567152917E-1,8.981448412E-1,1.809981704E0,-4.693961620E0
8.667222917E-1,1.218035579E0,-1.997282058E-1,-4.960137367E0
8.767282917E-1,1.334228992E0,-1.542727232E0,-4.695829868E0
8.867352917E-1,9.650518894E-1,-1.944885731E0,-3.951803207E0
8.967412917E-1,4.603804052E-1,-1.855894804E0,-2.833064318E0
9.067482917E-1,4.813024998E-1,-1.888970613E0,-1.410410762E0
9.167542917E-1,8.684536815E-1,-1.741701841E0,-5.222496018E-2
9.267602917E-1,9.694537520E-1,-1.339323759E0,6.782267690E-1
9.367672917E-1,2.881748378E-1,-4.601592124E-1,1.006054759E0
9.467732917E-1,-2.929794192E-1,2.878705263E-1,1.407735944E0
9.567802917E-1,-3.142961562E-1,3.453916311E-1,1.585081935E0
9.667862917E-1,1.659698039E-1,-5.243494641E-3,1.419449925E0
9.767922917E-1,9.162586927E-1,1.950134337E-1,7.739396095E-1
9.867992917E-1,1.272513747E0,4.755616188E-1,-2.397482842E-1
9.968052917E-1,1.286722302E0,9.472827911E-1,-1.270161271E0
1.006812292E0,1.098807096E0,1.690211773E0,-1.266142488E0
1.016818292E0,6.186876893E-1,1.829648972E0,-4.689541757E-1
1.026825292E0,2.560085058E-1,1.378496289E0,4.523078799E-1
1.036831292E0,1.088012084E-1,6.148984432E-1,1.143035650E0
1.046837292E0,-7.710099220E-3,-2.097749114E-1,1.486484289E0
