"Time (s)","X (µT)","Y (µT)","Z (µT)"
9.345841250E-1,3.540690231E1,-9.774799347E0,2.520242310E1
9.446031250E-1,3.605665588E1,-1.021931839E1,2.413793945E1
9.546231250E-1,3.641448975E1,-1.069921494E1,2.317630005E1
9.646421250E-1,3.665089417E1,-1.105698013E1,2.281692505E1
9.746611250E-1,3.669406509E1,-1.103470993E1,2.324874878E1
9.846801250E-1,3.636596680E1,-1.072096634E1,2.380523682E1
9.947001250E-1,3.628261185E1,-1.022658920E1,2.436999512E1
1.004719125E0,3.653640366E1,-9.737533569E0,2.436288452E1
1.014738125E0,3.721292114E1,-8.753982544E0,2.339431763E1
1.024758125E0,3.812142563E1,-7.685745239E0,2.206216431E1
1.034777125E0,3.888030624E1,-6.568206787E0,2.083489990E1
1.044796125E0,3.973436356E1,-5.457023621E0,1.962570190E1
1.054816125E0,4.033547974E1,-4.402503967E0,1.839190674E1
1.064835333E0,4.083398819E1,-3.730194092E0,1.730789185E1
1.074854333E0,4.131885910E1,-3.484260559E0,1.668484497E1
1.084873333E0,4.160731506E1,-3.057945251E0,1.597885132E1
1.094893333E0,4.174080276E1,-2.983459473E0,1.566641235E1
1.104912333E0,4.182195663E1,-2.735160828E0,1.562286377E1
1.114931333E0,4.185757446E1,-2.556053162E0,1.543109131E1
1.124951333E0,4.186648941E1,-2.453239441E0,1.551245117E1
1.134970333E0,4.182582092E1,-2.057586670E0,1.540179443E1
1.144989333E0,4.185712433E1,-1.716644287E0,1.526464844E1
1.155009333E0,4.187174225E1,-1.479263306E0,1.533541870E1
1.165028333E0,4.187129974E1,-1.492118835E0,1.545123291E1
1.175047333E0,4.194951630E1,-1.493247986E0,1.494555664E1
1.185066333E0,4.220781326E1,-1.642280579E0,1.355673218E1
1.195086333E0,4.259306717E1,-1.371528625E0,1.200161743E1
1.205105333E0,4.296329880E1,-1.047866821E0,1.046469116E1
1.215124333E0,4.318830872E1,-5.644226074E-1,9.188140869E0
1.225144333E0,4.331858826E1,-1.980743408E-1,8.072143555E0
1.235163333E0,4.337025070E1,-1.258468628E-1,7.155609131E0
1.245182333E0,4.349131012E1,-4.026794434E-1,6.577209473E0
1.255202333E0,4.359982681E1,-6.527938843E-1,6.075897217E0
1.265221333E0,4.358358002E1,-8.849639893E-1,5.487670898E0
1.275240333E0,4.355164337E1,-1.270668030E0,5.209899902E0
1.285260333E0,4.343939590E1,-1.364952087E0,5.102783203E0
1.295279333E0,4.340142441E1,-1.486701965E0,5.029998779E0
1.305298333E0,4.342815781E1,-1.524902344E0,5.275970459E0
1.315318333E0,4.325498581E1,-1.812759399E0,5.913696289E0
1.325337333E0,4.301188660E1,-2.064231873E0,6.620513916E0
1.335356333E0,4.277788925E1,-2.413108826E0,7.855651855E0
1.345375333E0,4.242734528E1,-2.867637634E0,9.498931885E0
1.355395333E0,4.176668930E1,-3.044219971E0,1.165573120E1
1.365414333E0,4.104845047E1,-3.037879944E0,1.402291870E1
1.375433333E0,4.008567810E1,-2.674385071E0,1.624343872E1
1.385453333E0,3.911460876E1,-1.832427979E0,1.833041382E1
1.395472333E0,3.841611481E1,-6.092376709E-1,2.003121948E1
1.405491333E0,3.817118454E1,5.104141235E-1,2.069885254E1
1.415511333E0,3.804885864E1,2.187408447E0,2.071640015E1
1.425530333E0,3.815316772E1,3.914199829E0,2.057348633E1
1.435549333E0,3.845992661E1,6.053634644E0,2.009457397E1
1.445569333E0,3.847526550E1,8.380805969E0,1.941064453E1
1.455588333E0,3.833573532E1,1.084767151E1,1.915057373E1
1.465607333E0,3.784630585E1,1.317127991E1,1.925347900E1
1.475627333E0,3.716700745E1,1.530605316E1,1.934234619E1
1.485646333E0,3.650706863E1,1.702407074E1,1.958322144E1
1.495665333E0,3.610174179E1,1.798309326E1,1.972467041E1
1.505685333E0,3.618497467E1,1.838657379E1,1.914651489E1
1.515704333E0,3.641695404E1,1.848855591E1,1.856356812E1
1.525723333E0,3.652772141E1,1.856387329E1,1.797085571E1
1.535743333E0,3.653974915E1,1.865129852E1,1.765982056E1
1.545762333E0,3.652018356E1,1.893331146E1,1.715631104E1
1.555781333E0,3.650697708E1,1.896765900E1,1.702288818E1
1.565801333E0,3.665905380E1,1.865639496E1,1.713223267E1
1.575820333E0,3.667103958E1,1.848483276E1,1.695480347E1
1.585839333E0,3.662416077E1,1.828348541E1,1.701458740E1
1.595858333E0,3.668379211E1,1.826376343E1,1.714303589E1
1.605878333E0,3.667679214E1,1.822331238E1,1.714035034E1
1.615897333E0,3.671622467E1,1.806286621E1,1.710705566E1
1.625916333E0,3.664392090E1,1.779013062E1,1.740087891E1
1.635936333E0,3.673035049E1,1.750447845E1,1.795205688E1
1.645955333E0,3.677138901E1,1.702561188E1,1.850677490E1
1.655974333E0,3.663224411E1,1.650051117E1,1.941333008E1
1.665994333E0,3.647295761E1,1.583616638E1,2.017565918E1
1.676013333E0,3.655377960E1,1.530845642E1,2.050360107E1
1.686032333E0,3.674251938E1,1.493128967E1,1.992214966E1
1.696052333E0,3.728712845E1,1.450218964E1,1.874734497E1
1.706071333E0,3.782442856E1,1.429148102E1,1.736618042E1
1.716090333E0,3.843671799E1,1.424284363E1,1.572171021E1
1.726110333E0,3.883644104E1,1.456082916E1,1.414285278E1
1.736129333E0,3.911019897E1,1.480831146E1,1.267858887E1
1.746148333E0,3.940252686E1,1.494515991E1,1.170620728E1
1.756168333E0,3.954262924E1,1.506761169E1,1.095971680E1
1.766187333E0,3.981783295E1,1.505180359E1,1.045132446E1
1.776206333E0,3.990982437E1,1.503632355E1,1.016616821E1
1.786226333E0,3.990747070E1,1.511496735E1,1.010046387E1
1.796245333E0,3.982305527E1,1.543898010E1,1.017163086E1
1.806264333E0,3.958768463E1,1.627942657E1,1.050903320E1
1.816284333E0,3.904050064E1,1.749217987E1,1.118081665E1
1.826303333E0,3.836691284E1,1.883792877E1,1.156210327E1
1.836322333E0,3.767048264E1,2.029712677E1,1.187774658E1
1.846342333E0,3.698694611E1,2.186271667E1,1.210021973E1
1.856361333E0,3.628845596E1,2.329042053E1,1.255734253E1
1.866380333E0,3.560325241E1,2.452812195E1,1.301089478E1
1.876400333E0,3.474109650E1,2.577664185E1,1.345523071E1
1.886419333E0,3.392802048E1,2.709556580E1,1.368463135E1
1.896438333E0,3.320829773E1,2.806307220E1,1.418060303E1
1.906458333E0,3.258457565E1,2.898743439E1,1.442166138E1
1.916477333E0,3.214279556E1,2.987459564E1,1.442077637E1
1.926496333E0,3.207736969E1,3.019210052E1,1.448352051E1
1.936516333E0,3.226324081E1,3.014981842E1,1.448159790E1
1.946535333E0,3.279937744E1,2.979273987E1,1.433328247E1
1.956554333E0,3.339854431E1,2.941059113E1,1.393667603E1
1.966574333E0,3.427914429E1,2.900663757E1,1.316156006E1
1.976593333E0,3.510596085E1,2.833530426E1,1.200958252E1
1.986612333E0,3.600968170E1,2.762934875E1,1.057733154E1
1.996631333E0,3.733534241E1,2.618717957E1,9.145538330E0
2.006651333E0,3.863221359E1,2.463712311E1,7.946716309E0
2.016670333E0,3.992524719E1,2.243509674E1,7.601501465E0
2.026690333E0,4.081820679E1,2.033662415E1,8.073669434E0
2.036709333E0,4.156873322E1,1.866210938E1,8.909210205E0
2.046728333E0,4.199662018E1,1.761406708E1,9.048156738E0
2.056747333E0,4.238979340E1,1.698462677E1,7.967864990E0
2.066771375E0,4.290673447E1,1.617731476E1,6.069030762E0
2.076790375E0,4.335441971E1,1.544612122E1,4.466522217E0
2.086809375E0,4.361534119E1,1.489584351E1,3.672210693E0
2.096829375E0,4.377375031E1,1.444776154E1,3.672546387E0
2.106848375E0,4.375456238E1,1.422222900E1,3.593109131E0
2.116867375E0,4.364517212E1,1.439403534E1,2.623016357E0
2.126887375E0,4.359297943E1,1.461445618E1,9.795837402E-1
2.136906375E0,4.325934601E1,1.536006927E1,-3.933715820E-1
2.146925375E0,4.276797485E1,1.637547302E1,-1.615356445E0
2.156945375E0,4.241657639E1,1.756716156E1,-2.591552734E0
2.166964375E0,4.179195404E1,1.886774445E1,-2.626922607E0
2.176983375E0,4.124211884E1,2.007065582E1,-2.565155029E0
2.187003375E0,4.067648697E1,2.149401093E1,-2.305633545E0
2.197022375E0,4.006369019E1,2.298120880E1,-1.561676025E0
2.207041375E0,3.933101654E1,2.449417877E1,-3.429565430E-1
2.217061375E0,3.835943222E1,2.624201965E1,8.432922363E-1
