"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
8.220274583E-1,3.131488037E-1,5.364092383E0,-6.680422833E0
8.320224583E-1,-1.284612229E0,4.221324835E0,-5.044595257E0
8.420174583E-1,-2.030698235E0,3.079655394E0,-4.269373745E0
8.520134583E-1,-2.031263661E0,1.819195089E0,-2.073182935E0
8.620084583E-1,-1.501463238E0,-2.992131346E-1,6.316349459E-1
8.720034583E-1,-9.508683622E-1,-8.373551953E-1,3.119703559E0
8.819994583E-1,-2.024701331E0,-2.090451517E0,3.955911530E0
8.919944583E-1,-3.953696020E0,-2.873173837E0,3.067718303E0
9.019904583E-1,-7.912172139E0,7.056027501E0,-5.482937041E-1
9.119854583E-1,-3.511820764E0,4.353299123E0,-7.899840361E0
9.219804583E-1,1.394673200E0,-1.157779689E0,-2.158742902E0
9.319764583E-1,-9.790186125E-1,7.769499493E-1,5.594689026E-1
9.419714583E-1,2.442428756E-1,-1.012788622E0,-1.661211801E0
9.519664583E-1,1.364479932E0,-1.592442405E0,-2.073708014E0
9.619624583E-1,1.827994564E0,-2.308662003E0,-1.903549069E0
9.719574583E-1,1.845996387E0,1.045587409E0,-7.867646469E-1
9.819524583E-1,2.073850687E0,9.792004609E-1,9.405857411E-1
9.919484583E-1,2.509111573E0,-2.637066193E0,3.061617611E0
1.001943458E0,3.047354205E0,-6.091521678E0,5.470806992E0
1.011938458E0,3.016716549E0,-8.188105754E0,7.139554392E0
1.021934458E0,2.425498143E0,-1.064290780E1,7.623482823E0
1.031929458E0,2.846892357E-1,-8.538561548E0,1.026385737E1
1.041924458E0,-1.469745017E0,-6.047353565E0,1.177977025E1
1.051920458E0,-1.929409842E0,-6.857415712E0,6.648521594E0
1.061915458E0,-3.122173423E-1,-6.674786117E0,-2.939968336E0
1.071910458E0,1.032515958E0,-5.283351105E0,-1.662588996E1
1.081906458E0,1.133607300E0,-1.604063162E0,-1.777299088E1
1.091901458E0,8.409401232E-1,-4.041433491E0,-7.343716943E0
1.101896458E0,-2.842261362E-1,-6.025723545E0,-3.416763164E0
1.111892458E0,-1.479022794E0,-6.539613109E0,-6.256976831E-1
1.121887458E0,-2.967555499E0,-6.549203712E0,2.085714249E-1
1.131883458E0,-3.969712713E0,-6.566866397E0,-1.342262705E-1
1.141878458E0,-4.818671708E0,-6.193085475E0,1.032769581E-1
1.151873458E0,-5.493991202E0,-5.684641423E0,1.234796290E0
1.161869458E0,-5.441712416E0,-5.066984246E0,2.372569731E0
1.171864458E0,-4.984347301E0,-4.582678084E0,3.996552018E0
1.181859458E0,-4.361182632E0,-4.514569716E0,5.181037695E0
1.191855458E0,-3.879193137E0,-3.670639327E0,5.529030057E0
1.201850458E0,-4.107046267E0,-3.010064172E0,4.486714751E0
1.211845458E0,-3.946809170E0,-2.253517497E0,1.968398491E0
1.221841458E0,-2.947450433E0,-1.947428037E0,9.592262261E-1
1.231836458E0,-1.469962533E0,-1.853393115E0,2.069990355E0
1.241832458E0,1.433859485E0,-5.836895317E-1,1.721184061E0
1.251827458E0,5.143604406E0,4.376149750E-1,1.772278200E0
1.261822458E0,9.392335725E0,2.094588422E0,2.876107385E0
1.271818458E0,1.287471751E1,3.163329635E0,2.360832031E0
1.281813458E0,1.294284459E1,5.307396610E0,1.704296132E0
1.291808458E0,1.104539271E1,6.759584777E0,-2.109764285E0
1.301804458E0,8.731167077E0,7.747180670E0,-9.065324342E-1
1.311799458E0,7.995324808E0,8.389877964E0,-4.807007682E-1
1.321794458E0,8.296903726E0,8.699773377E0,-2.822298968E-1
1.331790458E0,8.128032630E0,9.526558560E0,-7.971474016E-1
1.341785458E0,4.799065409E0,1.057381243E1,-5.441104306E0
1.351781458E0,-2.187374963E0,9.707642736E0,-1.271814428E1
1.361776458E0,-7.290033072E0,7.477731033E0,-1.400777108E1
