,acc_phone_x,acc_phone_y,acc_phone_z,gyr_phone_x,gyr_phone_y,gyr_phone_z,linacc_phone_x,linacc_phone_y,linacc_phone_z,mag_phone_x,mag_phone_y,mag_phone_z,labelswitch,labelsquad,labellunge,labeljumpingjack,labellegraise,labelcrunch,labelpushup,pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7
2016-02-08 18:28:26.658355968,-5.845490946257029,-4.838332552258494,-0.01990751194932541,0.08152277862454367,0.595662126983569,-0.8647402644528307,0.9451402007138611,-0.20367917268426394,0.3642987298146662,35.855275421210294,18.619405056938806,23.35047726044088,1,0,0,0,0,0,0,0.256419285105707,0.11185463988547625,-0.551956959188531,0.08868787075889968,0.014309727942739506,0.0925498276862786,-0.17084095681825784
2016-02-08 18:28:26.758355968,-5.973490384926397,-6.296672896405193,-0.6059404910482432,0.5595668205547115,0.24365854359849945,-1.228055814775292,0.984127516405157,-1.1015349807137,-0.018998450749817493,32.99491770702265,21.277973522657454,23.62359189378969,1,0,0,0,0,0,0,0.3065530706052738,0.10515013229476348,-0.5392448292980512,0.23753179091215434,-0.04350079239081006,0.042157731682611305,-0.17004433327367238
2016-02-08 18:28:26.858355968,-6.417374299420542,-7.424788342913902,-0.5581358270340465,0.6769289062279815,-0.18537915737311686,-1.1056863394190823,0.6027918376052065,-1.292564265160973,-0.22976279236447839,29.240518564333613,26.272369637704905,21.98724775496891,1,0,0,0,0,0,0,0.34393529083302316,0.059237819411686626,-0.5231102697988314,0.2857398470885654,-0.06453142772349582,0.01985026660819723,-0.11414845647207096
2016-02-08 18:28:26.958355968,-6.40895290694448,-7.9234580150240355,0.12804697713666094,0.5509674955415591,-0.5233842580964714,-0.6673428025604595,0.2435072324994489,-0.6794312219268832,-0.13222983797512808,24.98349262974306,32.08436441153743,19.360827288989515,1,0,0,0,0,0,0,0.3651245828940004,-0.009563399662294277,-0.4750426328909886,0.24395586556203264,-0.0369970387085581,0.025309603451250173,-0.06242510540243579
2016-02-08 18:28:27.058355968,-5.5549204231201434,-7.942283601229733,1.149566801126179,0.300813536014948,-0.7135190745840572,-0.24317061738738457,0.20219729098646314,0.3015658804184326,0.18153561725306,20.748632089551847,37.08091315634483,16.6479187752551,1,0,0,0,0,0,0,0.37404048221149133,-0.07773628386161952,-0.389526239644159,0.16590013637898982,0.016375307938870518,0.041330214702773746,-0.05806699415544976
2016-02-08 18:28:27.158355968,-4.053832288251207,-7.9559987944976545,2.0232846021124042,0.008485802774019736,-0.8198698862263843,-0.09171924007874026,0.45824675837332507,0.9675607615159239,0.46692728080706825,17.055717822380682,40.251454352351026,14.59826341463149,1,0,0,0,0,0,0,0.38126563330821517,-0.12444578167889597,-0.28866148208462555,0.11182360256997652,0.05347826801445325,0.04655392545471302,-0.10184848461622055
2016-02-08 18:28:27.258355968,-2.4844281509978074,-8.388310964054444,2.333591464313028,-0.2606748499044837,-0.937264716510069,-0.23620550970185605,0.759404239006467,0.8591515411421806,0.49082860367643877,14.279442700702763,41.49350498649714,13.646097268176293,1,0,0,0,0,0,0,0.3972959326246313,-0.1391344323634544,-0.20653296998869924,0.11142483637515742,0.04226659946726486,0.027074255623928678,-0.15786586732833557
2016-02-08 18:28:27.358355968,-1.3778278770971724,-9.268962639989734,1.949389138207041,-0.4312818204331137,-1.0892082348742136,-0.482307589494932,0.8601553449371747,0.06415055936826793,0.16819479844332164,12.586793971355762,41.41357184781619,13.761044443012548,1,0,0,0,0,0,0,0.42461775824322706,-0.12396753158858917,-0.166556488319844,0.1510898981872114,-0.01596050057220403,-0.019396948028300616,-0.1835334268507586
2016-02-08 18:28:27.458355968,-0.8993646573748448,-10.190651468132359,1.0931157923308195,-0.4274447364779022,-1.2004499147907992,-0.5922412056582307,0.7114788955322086,-0.8385298391024397,-0.40267862069133936,11.938622630693073,40.88550036371299,14.407522972088762,1,0,0,0,0,0,0,0.45470712718497325,-0.09164420824050136,-0.16780802300756045,0.19198286210952725,-0.08630530366351326,-0.08536987266656391,-0.1599050889007052
2016-02-08 18:28:27.558355968,-0.8332519673169911,-10.599530768468169,0.23609114020558175,-0.21274008976743206,-1.162546965807755,-0.4757834415560018,0.46244348518040906,-1.1763394131856644,-1.004884776966115,12.08654488394032,40.65081068207402,14.690261170091258,1,0,0,0,0,0,0,0.47243302858807257,-0.06054131067647212,-0.18778956187106277,0.20353993866229272,-0.12351923827003604,-0.15671641613046614,-0.10082313763838006
2016-02-08 18:28:27.658355968,-0.8149773210280643,-10.19231845189853,-0.11703755244281219,0.18027686129808274,-0.9350938932857967,-0.2549558012319344,0.2992755220310246,-0.6387837090511339,-1.4132215968215753,12.536296759493744,41.093808657962946,13.667103944615045,1,0,0,0,0,0,0,0.4647928644209716,-0.04861873054761369,-0.1969393481008355,0.18728577173328295,-0.10223616257282755,-0.21512141728559087,-0.03746960704495773
2016-02-08 18:28:27.758355968,-0.5898079034519397,-9.115912804383521,0.35363012670451904,0.66242996314645,-0.599586484315584,-0.16214307929179958,0.27764411753055196,0.524687290772149,-1.486444421380165,12.53974432484582,42.16068275778788,10.70242166990442,1,0,0,0,0,0,0,0.4278242174831604,-0.06701173286267514,-0.1734462000944432,0.174557676936966,-0.03305104134122162,-0.2416484836203501,0.006092663986694144
2016-02-08 18:28:27.858355968,-0.10311201715209288,-7.830762783947003,1.6629379565686215,1.1332421459897548,-0.321397708952146,-0.3568873811892606,0.29577423535582964,1.6838006669720673,-1.2024087510295056,11.21960788582939,43.361631748633,5.696131370445117,1,0,0,0,0,0,0,0.36725253483177056,-0.11506176345256036,-0.10939677509406467,0.2011171542843817,0.04569437924942816,-0.2230529717761305,0.02580512431070621
2016-02-08 18:28:27.958355968,0.5985190528247515,-6.766229202248466,3.5454791706343767,1.5200493621785607,-0.2445534629148199,-0.7994315991430909,0.22328144093036,2.2342210490062784,-0.6343197491695571,7.864821434461067,43.87931704438326,-0.9119701486662054,0,1,0,0,0,0,0,0.293389809444466,-0.17957733419896899,-0.007645431170362202,0.2774056358285585,0.09288717086683813,-0.1586659758464927,0.030554716787091252
2016-02-08 18:28:28.058355968,1.5125035681422727,-6.046753671731221,5.598402392236856,1.7799810579557733,-0.39244834262556855,-1.267294594982153,0.05997980608972897,1.944103948150389,0.10256818175972825,2.299129771590131,42.85973041709025,-8.33512400376477,0,1,0,0,0,0,0,0.21496316633271942,-0.2401530308020749,0.12413184868835,0.3750937738536472,0.08812922895415716,-0.06296834960394991,0.025110863040290855
2016-02-08 18:28:28.158355968,2.707422725706733,-5.489272625606694,7.45528656540607,1.871710814452537,-0.6433874860704407,-1.4934216116521994,-0.028777565647215123,1.0304917408016376,0.8936600967834071,-4.873969390756991,39.86956898300924,-15.697320041456065,0,1,0,0,0,0,0,0.13674307878423667,-0.2788979390417393,0.2752903151688472,0.43884451226215254,0.0389654254939787,0.03905918388168419,0.0013895556634759697
2016-02-08 18:28:28.258355968,4.195169513192437,-4.843484075406788,8.89488672037933,1.7351204235450324,-0.7991731283731156,-1.3243015737933463,0.1549722562995343,-0.03412998267966122,1.6331214281102366,-12.324969947406737,35.31496188112263,-22.21180834975281,0,1,0,0,0,0,0,0.062182707190617886,-0.2893123915535115,0.42885155496032157,0.4158806692198159,-0.029509174347294363,0.12158663021544985,-0.05232242510150846
2016-02-08 18:28:28.358355968,5.770427721936898,-4.05975435618951,9.839516356000134,1.3118264236165404,-0.703854354231519,-0.7962025093495175,0.6473552693615586,-0.8117258118203496,2.2074136348737663,-18.383055701417593,30.51154295029758,-27.222607517723144,0,1,0,0,0,0,0,-0.0020963813245564603,-0.2786582998534261,0.5583545248624573,0.28558086105541586,-0.09196422632808177,0.16689554913858545,-0.1324000848537678
2016-02-08 18:28:28.458355968,6.990612793938748,-3.367429891096359,10.276682093323577,0.6010871138274835,-0.3381122404024459,-0.09524158990630043,1.237197002976671,-1.090557184579466,2.490809883906994,-21.60546303854639,27.226623178208875,-30.168142036226705,0,1,0,0,0,0,0,-0.044714804944368254,-0.2620789113242575,0.6317330377316158,0.07231135019644352,-0.134277248559823,0.16924634825309387,-0.21020850489572865
2016-02-08 18:28:28.558355968,7.365165137166578,-3.1134656700190515,10.18729545311514,-0.29265412908194666,0.16870367272739983,0.5548389239766794,1.5788793757215125,-0.8983891687187231,2.3831148139473814,-21.28012570658799,26.844539911192694,-30.58405488177716,0,1,0,0,0,0,0,-0.05321139892110209,-0.25236262438678364,0.623681972971835,-0.16490593443086748,-0.15384940835078387,0.13365044227258557,-0.24434781299280534
2016-02-08 18:28:28.658355968,6.648056089803273,-3.5018164689123026,9.54626445583324,-1.16782183414939,0.6145193711023405,0.9984759699084271,1.4316699383631895,-0.39407187655351117,1.879864497110249,-17.640560002090705,29.60983829526019,-28.21660563542573,0,1,0,0,0,0,0,-0.020999836908239138,-0.25229865893117787,0.53011554730172,-0.3593190201442441,-0.15309682420883167,0.07267929754484832,-0.20866502796139924
2016-02-08 18:28:28.758355968,5.02596459508649,-4.43941531279292,8.39079807079099,-1.7994538219070473,0.8399937250822208,1.1912624223674366,0.8449394525808844,0.24737260314838236,1.1225824995738645,-11.716986648971938,34.430875970452576,-23.205143685879314,0,1,0,0,0,0,0,0.04728116792543126,-0.25457661970808504,0.37456404397654935,-0.46512410482712246,-0.13426683540039497,0.0037072932289523314,-0.11474113232124207
2016-02-08 18:28:28.858355968,3.0528016375166422,-5.597886777313997,6.886120550383351,-2.039367020624172,0.8128260043795849,1.175813241407359,0.14237882891671222,0.8823122689061251,0.3714810947658136,-4.921598112664073,39.41372256223522,-16.2019258675185,0,1,0,0,0,0,0,0.13613906316999946,-0.24861755355460297,0.20030927325687478,-0.47343764000185873,-0.10006148114714193,-0.05403397075685267,-0.009456615380762493
2016-02-08 18:28:28.958355968,1.3577231644511403,-6.630814306849841,5.312303454549766,-1.881131919334541,0.6323126477095321,1.027282315877603,-0.29108712140802456,1.3868971156795458,-0.11056231788950076,1.427453071801523,42.83476586424018,-8.303728605604812,0,1,0,0,0,0,0,0.22559246400036373,-0.22883554251946667,0.05128335555302406,-0.40916032465727886,-0.05782239252186293,-0.0846487623416439,0.05348114458443747
2016-02-08 18:28:29.058355968,0.31457894570303147,-7.377720713827169,3.9563038372091883,-1.4507427777514044,0.4562163066449402,0.8113797745628194,-0.26679298501932663,1.6431582320039149,-0.2048784536034653,6.44850051468336,43.9703579579608,-0.7729192243974322,0,1,0,0,0,0,0,0.2997456774844732,-0.19824213369014915,-0.04743315593591711,-0.3130440831971695,-0.02133778329670303,-0.08284889048994079,0.048783765819259216
2016-02-08 18:28:29.158355968,-0.11389871794590646,-7.911402668549224,2.9729122711128197,-0.9334574050625393,0.39879486103270184,0.5740045790570845,0.09157767435787843,1.5651021413995418,-0.018414110939605904,9.813128908760845,43.295202675314705,5.3447154001430635,0,1,0,0,0,0,0,0.35242298942287004,-0.16525634904550085,-0.0980441412971609,-0.22048184460888662,-0.006387098608690056,-0.0591747253772325,-0.003918001074335389
2016-02-08 18:28:29.258355968,-0.26891135526754356,-8.412600851365747,2.3137308305899364,-0.4860272129017466,0.46350439575411767,0.3519808894569546,0.4532718460509287,1.1551882541559302,0.16829416269876654,11.666211587194088,41.98010738177152,9.528184500601371,0,1,0,0,0,0,0,0.38687890371463785,-0.13688512393797292,-0.12297651088496718,-0.14846385368209886,-0.021748642945669385,-0.03762127747036301,-0.054785992824319986
2016-02-08 18:28:29.358355968,-0.5170969929650497,-8.983163515354962,1.784278145480579,-0.18442931074473198,0.5493827208954079,0.18125265403676494,0.5252512496961894,0.5419063116377203,0.0709176906818846,12.445270131964099,41.07380909217968,11.868913868973788,0,1,0,0,0,0,0,0.41058844799115285,-0.1140409582385079,-0.14765238707345887,-0.09555653638036263,-0.06184309838827416,-0.0438656691462951,-0.059535397357614456
2016-02-08 18:28:29.458355968,-0.9982419138782543,-9.54431415132714,1.2015995121149274,-0.024507327860018264,0.5232795121445204,0.08820946707937335,0.25732432781910725,-0.04657376488123153,-0.41088634910562605,12.686401992873835,40.92877844878766,12.898167109255962,0,1,0,0,0,0,0,0.42906231832162467,-0.09280197568309247,-0.18426262661119938,-0.05134462742455874,-0.10699983260033517,-0.08932732429016685,-0.010745176583063957
2016-02-08 18:28:29.558355968,-1.5608603818078588,-9.89220312918446,0.5507131125347452,0.04428056816751045,0.31005206434756216,0.07015667188801697,-0.13661697370382853,-0.3748796314595907,-1.111158023999696,12.855020364376488,41.214091712166024,13.237056096403078,0,1,0,0,0,0,0,0.44262180843533533,-0.07050443307491641,-0.22606164639663628,-0.006954336915548768,-0.13258708566052568,-0.16122476908494435,0.057602527463075856
2016-02-08 18:28:29.658355968,-1.9055947941510327,-9.859659605214537,0.031713964459137274,0.08541438917130047,-0.056626982279955815,0.08438302646627015,-0.348989506296532,-0.3126021310241082,-1.6841262414164504,13.20613139208706,41.414957400008994,13.232693183774094,0,1,0,0,0,0,0,0.4474419112937749,-0.051473739548577244,-0.2542040683174972,0.04037648673479985,-0.12221314196901599,-0.22685339761041665,0.0954265594913981
2016-02-08 18:28:29.758355968,-1.8139270230556908,-9.452944709256561,-0.0422270711689163,0.16055817844222567,-0.4540727976618582,0.061181137346468406,-0.2112286372222774,0.09971061045876742,-1.8133608733780087,13.686735689379486,41.37050546532394,12.752507653145218,0,1,0,0,0,0,0,0.4390634800583838,-0.04709029420736217,-0.25109062698986173,0.08993883553846842,-0.07703508144536994,-0.2515546788206278,0.07339014355757255
2016-02-08 18:28:29.858355968,-1.2930489372339156,-8.852648066965887,0.5632110810422829,0.3268475217063917,-0.7467670628645185,-0.06168858919914504,0.18136673207875925,0.6723479228869452,-1.4110713443879639,13.919311105374174,41.397928153917526,11.241253499428131,0,1,0,0,0,0,0,0.41523539380506413,-0.06896835800956674,-0.21078291164428017,0.1429550588541733,-0.015221787606628574,-0.21991649847866437,0.004723463494459713
2016-02-08 18:28:29.958355968,-0.5411310082570636,-8.272449021246416,1.8438941809788498,0.6278638291636404,-0.8681971098097407,-0.3028514580637509,0.5418174546741193,1.1645871127628566,-0.6742733894797326,13.305554464887026,41.89171547567306,8.023077135565543,0,1,0,0,0,0,0,0.3761159305049709,-0.11942022601578793,-0.1400871365780567,0.20460635361243568,0.03827461007342097,-0.1461159359409043,-0.06384339092349907
2016-02-08 18:28:30.058355968,0.22752630680299937,-7.7810960154342155,3.5354855843243658,1.0697650039791577,-0.8538303055154969,-0.6223130498244296,0.6068062286357113,1.4007682429481882,0.04380376984384664,11.243641083863881,42.72162904710641,2.703460900866015,0,1,0,0,0,0,0,0.32238184435774875,-0.18612885279930955,-0.05093730684120557,0.279681795252951,0.06523089225412536,-0.06558020048205501,-0.08582292299117925
2016-02-08 18:28:30.158355968,0.9572162314889172,-7.2284704002300835,5.247242739156951,1.594041799843197,-0.8033241112705534,-0.9369134424764655,0.33795792938912356,1.3370836585881347,0.4632721576890077,7.386908418476586,42.957512646794235,-4.53837903585271,0,1,0,0,0,0,0,0.25362029346504583,-0.2458303783135425,0.04917181254548268,0.36426546918818925,0.062450676188482226,-0.012691483144546838,-0.04931572247853294
2016-02-08 18:28:30.258355968,1.7877318661968722,-6.346798440617862,6.666862625612229,2.069954250258742,-0.7987317457203434,-1.1558548568587073,-0.03897829742596012,1.0478737614483624,0.5521275528695004,1.8376991400877447,41.25450292453283,-12.925274995683322,0,1,0,0,0,0,0,0.16914064487028632,-0.27596359126007336,0.16086071580937328,0.4397092894691067,0.04004969892362755,0.0006601129101002977,0.012966937681319951
2016-02-08 18:28:30.358355968,2.918197016339154,-4.970394547181594,7.703784059102393,2.3229793494713213,-0.8372225912679604,-1.2147250670767764,-0.18954049288431984,0.6553702897331216,0.5250016872880694,-4.804040306291982,36.75436796346466,-21.331976197367805,0,1,0,0,0,0,0,0.0712825241864786,-0.26754949992554417,0.28743697389186046,0.47474591105111397,0.011940990792890382,-0.00911839921574513,0.0458872562681748
2016-02-08 18:28:30.458355968,4.392606664778113,-3.223451821732639,8.478546628316808,2.1954725259213137,-0.8282669563466607,-1.0912003610938337,0.08744896714488799,0.26076625137071463,0.6672696229338053,-11.550335010970826,29.929573326462283,-28.651007557695877,0,1,0,0,0,0,0,-0.03100770961252017,-0.231035157879265,0.4242819518116911,0.4370870655759234,-0.013977352861190083,-0.011283403798543316,0.011103465755982575
2016-02-08 18:28:30.558355968,5.967203791983589,-1.5354918990855053,9.169574001975143,1.6157786851987002,-0.6602429135941771,-0.8010095419419699,0.704295752129431,-0.07719536904053706,1.1096829912544817,-17.24460661357506,22.738703242820204,-34.056765418767284,0,1,0,0,0,0,0,-0.12137776836142816,-0.19082566492293598,0.5515529064569688,0.309854687917272,-0.03877064712092758,0.015391479265075123,-0.08441559216216635
2016-02-08 18:28:30.658355968,7.171413488289539,-0.4549665530553925,9.826801362585634,0.6440168405003583,-0.29072989986378445,-0.38567871804991455,1.3293811986716122,-0.31585577702825907,1.7153858289613655,-20.82186193974747,17.854581620154786,-37.04543189296957,0,1,0,0,0,0,0,-0.179746337242255,-0.1713420743673778,0.6372442568056771,0.10429847114234614,-0.06708570494493214,0.06595342359392185,-0.19112459650043223
2016-02-08 18:28:30.758355968,7.542047804714052,-0.36754506846600704,10.28601276918995,-0.5294281513888404,0.20486543211297029,0.09574659297328232,1.6043110022290092,-0.39591082739752753,2.1620208167867228,-21.554219342135095,17.33151242376729,-37.31187074603265,0,1,0,0,0,0,0,-0.18944175187841975,-0.18300989482176327,0.6507904794144875,-0.13896923503731093,-0.09863001477575117,0.11188030470713523,-0.24930029963444084
2016-02-08 18:28:30.858355968,6.886203531201278,-1.292398061568583,10.249611098049723,-1.637019389750094,0.6644767310141383,0.5690791720968549,1.3811781287141878,-0.24692909263465512,2.1620566113288793,-19.241770762501094,21.487610477002875,-34.653103467760445,0,1,0,0,0,0,0,-0.1444309622543404,-0.2167940243301257,0.5797062496911298,-0.36251928613654527,-0.12417075917623537,0.12122507024610069,-0.2283559237058458
2016-02-08 18:28:30.958355968,5.401118902469309,-2.8812409071039675,9.484077789405998,-2.4203826787674876,0.9325418894510427,0.9501507913275461,0.8135180199643319,0.16130576552683853,1.664902300105476,-14.305260918257527,28.694946574551754,-29.053034147192434,0,1,0,0,0,0,0,-0.052797759933969506,-0.25047966589515497,0.4387299557957761,-0.5133579526496493,-0.1300894958804764,0.08184710396098689,-0.145555420712648
2016-02-08 18:28:31.058355968,3.5714035817946725,-4.615080766680013,8.00127387410599,-2.7158819571961317,0.9526911449211147,1.1619858109597399,0.24078220929769453,0.7596931715274592,0.8970645971559732,-7.729503052391102,36.22526804736464,-20.924653573572524,0,1,0,0,0,0,0,0.06557832614215824,-0.26241320908056626,0.2650165984998557,-0.5627840119353279,-0.10864091302938841,0.01092351606168632,-0.05173297782518938
2016-02-08 18:28:31.158355968,1.911665967869469,-6.071063305115258,6.098391483258541,-2.505009574457566,0.7966729146319919,1.1625222152668666,-0.04544792822606654,1.3670036668510244,0.2123193617275467,-0.8296380387105781,41.645128866065996,-11.304387111988085,0,1,0,0,0,0,0,0.18615978319273535,-0.2438576890709726,0.10158460275902421,-0.5152507947909092,-0.06622077672228535,-0.056281605700866454,0.004595197651253101
2016-02-08 18:28:31.258355968,0.7209650324942595,-7.0968911166356135,4.2250530818946865,-1.910735094231793,0.6102431104012482,0.9684684627419121,0.015463108462713083,1.7499802504385655,-0.14133128787438412,5.119268186768706,43.927956328013664,-1.7621025884386157,0,1,0,0,0,0,0,0.2882438179164675,-0.20247008893942095,-0.021405590242462,-0.40257823184493136,-0.022835679292506263,-0.09049882547051322,0.008476827339770886
2016-02-08 18:28:31.358355968,-0.0033690155611870577,-7.801107738950696,2.7609469007269722,-1.1449220320012747,0.5140351054452468,0.657289617064413,0.24509584581122687,1.7325712388280674,-0.17413607224695377,9.266060126088238,43.66717167139452,6.045966549672297,0,1,0,0,0,0,0,0.360860130787601,-0.1555928922368545,-0.0968885233717751,-0.26768226910554194,-0.0019426215201451909,-0.08821591787363332,-0.01642104029073593
2016-02-08 18:28:31.458355968,-0.46239711796812394,-8.39137844929598,1.8447514565818848,-0.43149066542431685,0.5272744680293893,0.3396702764614212,0.3844472934942062,1.293881577373226,-0.12278631566813322,11.419691839420189,42.375788794149685,10.999795982924098,0,1,0,0,0,0,0,0.40380887926397685,-0.1187352715653892,-0.13777365325627938,-0.14689518421660933,-0.01658248936323668,-0.07301027031129029,-0.030429741944485035
2016-02-08 18:28:31.558355968,-0.8594456959675509,-8.985661707255083,1.3576932066444536,0.06440293876772936,0.56438783542211,0.11282983160461112,0.2919154664943265,0.5963359802644888,-0.262289168552955,12.024572051751626,41.42624848199881,12.967322902102943,0,1,0,0,0,0,0,0.4242780551327532,-0.09728625453336087,-0.16404210087007728,-0.05918811939050396,-0.0605697848376831,-0.07752128228212728,-0.009671340895743407
2016-02-08 18:28:31.658355968,-1.2546323670350032,-9.52484226018486,1.061461344696681,0.2792985510011995,0.5031380048536028,0.018307524742089815,0.03534400441540656,-0.0768921831026945,-0.6976536350487871,11.880743664059988,41.34050856745192,12.791522558101446,0,1,0,0,0,0,0,0.43152400743408303,-0.08657399791778612,-0.1890030530667939,-0.005305703911432609,-0.11059023596573472,-0.1189259308364758,0.03675232953830604
2016-02-08 18:28:31.758355968,-1.556053314512741,-9.834112528058817,0.7919689456974836,0.2587060571702854,0.2747207871914555,0.026886727579818973,-0.17898781137198116,-0.44729375223412965,-1.2809299781636865,11.739172791421511,41.80862265057358,11.773090983139747,0,1,0,0,0,0,0,0.43241314717266466,-0.07917574183456877,-0.21277031975540076,0.026035434919668043,-0.13841368056894934,-0.1852982032794778,0.07563320023996793
2016-02-08 18:28:31.858355968,-1.6253093585149803,-9.77352330030794,0.5812936986588619,0.1319850198714881,-0.0860528837219709,0.05849054598800373,-0.1752085376026137,-0.3685894547924857,-1.7070574806198664,11.959977293506336,42.261740387565276,10.913231233254406,0,1,0,0,0,0,0,0.4293810142823869,-0.07332768894197408,-0.2252343148793631,0.0503641089605469,-0.12629395886614675,-0.2423662551902763,0.07633648693835882
2016-02-08 18:28:31.958355968,-1.3987848520139132,-9.358468198176078,0.6342155594209027,0.06360383738456264,-0.4624164630804437,0.025606220791882912,0.055792133323122356,0.10584955185029117,-1.7168411603374676,12.380467800334268,42.457670531176795,10.343215448451678,0,1,0,0,0,0,0,0.42069163949219934,-0.07580891833625637,-0.21454837012173278,0.08202873329886502,-0.07669251697460897,-0.2557585755502628,0.03469566784849262
2016-02-08 18:28:32.058355968,-0.9308320414860953,-8.756809536536899,1.1826867512398465,0.19298862397491034,-0.7312532636154677,-0.1230677971792992,0.3495947359650631,0.7494793379318806,-1.2653603745260302,12.428666446077504,42.601544383519666,9.276342905945288,0,1,0,0,0,0,0,0.40192026107052176,-0.09692156196775617,-0.1745385200963516,0.13150887686502277,-0.010771533580973621,-0.21324173930309476,-0.023205284977857652
2016-02-08 18:28:32.158355968,-0.3356939430091137,-8.161250271173651,2.3171567847743,0.5794657160823343,-0.83929345644511,-0.3800492645687464,0.4896236414747985,1.27146900456937,-0.5446008411119853,11.402659547666559,42.942889146603484,6.517086003173827,0,1,0,0,0,0,0,0.3676969385144122,-0.14107977190069043,-0.10658739635120669,0.20344791735412066,0.043352757870406614,-0.13203814935544994,-0.05942010087111615
