,acc_phone_x,acc_phone_y,acc_phone_z,gyr_phone_x,gyr_phone_y,gyr_phone_z,linacc_phone_x,linacc_phone_y,linacc_phone_z,mag_phone_x,mag_phone_y,mag_phone_z,labelswitch,labelsquad,labellunge,labeljumpingjack,labellegraise,labelcrunch,labelpushup,simple_dist_outlier
2016-02-08 18:28:30.258355968,0.5406457213000001,-6.8136509399000005,5.7098612824,2.2946386814,-0.8789519988090001,-1.0002320408599998,-1.129170535055,0.48530328709,-0.44420443615000005,1.54462432856,41.166123581,-12.9323875413,0,1,0,0,0,0,0,False
2016-02-08 18:28:30.358355968,3.9148989259,-4.854405212400001,7.921826477000001,2.3066340207,-0.98675735002,-1.2002974271,0.67698732458,0.7060840929889999,0.5158652214099999,-5.0190444947,36.729719925,-22.52008667,0,1,0,0,0,0,0,False
2016-02-08 18:28:30.458355968,4.480258255,-3.0944101412,9.1682994234,1.8260242223,-0.8411247670500002,-1.02472967497,0.03940307065,0.307333075357,1.1480226160200002,-12.0079032903,30.202732278000003,-29.684828185,0,1,0,0,0,0,0,False
2016-02-08 18:28:30.558355968,5.3749178010000005,-1.7061819763200003,8.785799835199999,1.4731902241,-0.5354759007800001,-0.7830278873400001,0.10462808884,-0.042961795746000016,0.69011119545,-17.125797271,23.712250515999997,-33.717979433000004,0,1,0,0,0,0,0,False
2016-02-08 18:28:30.658355968,6.5960783844,-0.25592280579300003,9.2794732362,0.9019580691200002,-0.33528748302999994,-0.4557671040199999,0.9803619517700002,0.020422756495,1.34961034584,-20.202504729,17.75378151,-36.105804444,0,1,0,0,0,0,0,False
2016-02-08 18:28:30.758355968,7.970131027100001,-0.116832046507,10.4116887811,-0.3551106423173,0.033749917702000004,0.0697488589597,2.1438415656,-0.283073503828,2.5679508756000002,-21.20266571,16.205511092000002,-36.598071289,0,1,0,0,0,0,0,False
2016-02-08 18:28:30.858355968,7.827792022699997,-1.49333958431,10.612750671,-1.6641325475000002,0.5411364689300001,0.62467781306,2.1767550748,-0.64617527915,2.5961375542,-19.65049553,20.739610672,-34.652523803,0,1,0,0,0,0,0,False
2016-02-08 18:28:30.958355968,5.551924713099999,-3.1589708863,9.7000236969,-2.5281921865,1.29778156287,0.91992640494,0.73513130616,-0.162267689553,1.63840573039,-14.923283386,29.024567601999998,-30.224964904,0,1,0,0,0,0,0,False
2016-02-08 18:28:31.058355968,2.4959845734000004,-4.5638594056000015,7.640800872700001,-2.8509437322,1.3587204455000002,1.05280887489,-0.74566676078,0.91852919583,0.17214126867,-7.542853545400003,37.234863661999995,-21.905252075,0,1,0,0,0,0,0,False
2016-02-08 18:28:31.158355968,1.5643369446500002,-5.664116409199999,6.3130170135000006,-2.5654986262,-0.03416008658999998,1.3896632910000002,-0.26234734630999995,2.0169214349,0.6159453751599999,-0.7327369690640001,42.436369325,-10.2693428032,0,1,0,0,0,0,0,False
2016-02-08 18:28:31.258355968,0.76559793093,-7.8721298218,3.9310503386000013,-1.7005262852,0.7997683286599999,0.92252633577,0.107883146084,0.97754043644,-0.2725280795820001,5.5194831848,43.473666,-0.8070129393400001,0,1,0,0,0,0,0,False
2016-02-08 18:28:31.358355968,1.18637292485,-6.7390460814,2.7736721190000004,-1.0518393873799998,0.5932304739900001,0.55901249349,1.3887836208300002,2.6766534213999997,-0.011078354039999985,9.3366607658,42.773853683000006,6.0258430480000005,0,1,0,0,0,0,0,False
2016-02-08 18:28:31.458355968,-0.92473200996,-9.0180119476,1.7647851103999999,-0.42454267442,0.6469836354199999,0.30265856385,-0.181752380886,0.4821846161409999,-0.32918319925713,11.040917969,42.085836793000006,10.1742446901,0,1,0,0,0,0,0,False
2016-02-08 18:28:31.558355968,-0.4386328582790001,-9.042381271399998,1.62633801277,-0.0919260064217,0.55997146667,0.210969828814,0.78569709145935,0.5137292920900001,-0.14894229439,11.958250428,41.577751158000005,12.351149749999998,0,1,0,0,0,0,0,False
2016-02-08 18:28:31.658355968,-2.29347070301,-9.489007507699998,1.44717558294,0.08835367569399999,0.386261818749,0.003841052580000001,-1.0747291419299998,0.060498801472699995,-0.25484285428700004,11.821826934,41.671274185,13.157485963,0,1,0,0,0,0,0,False
2016-02-08 18:28:31.758355968,-1.30694718939,-9.6135185852,0.49844847107,0.43497267663,0.4221405580600001,0.010617063190000005,0.151765695531,-0.08875091027899999,-1.54080057136,11.935601042999997,42.120635224000004,12.582589721000002,0,1,0,0,0,0,0,False
2016-02-08 18:28:31.858355968,-1.8213674468599999,-9.8163767396,-0.40061192322,0.20165131986,-0.33979091532300004,0.083236653721,-0.34898388876,-0.35773803306958296,-2.5896779888,11.97447815,42.462063218000004,11.208719634999998,0,1,0,0,0,0,0,False
2016-02-08 18:28:31.958355968,-0.59221348571,-9.4151361236,1.54525163262,0.106516839937,-0.39604547471,0.017307154466000004,0.8289411396799999,-0.017651399193,-0.8062615443699999,12.635064697999999,42.298211671,9.9256118777,0,1,0,0,0,0,0,False
2016-02-08 18:28:32.058355968,-0.8180638274300001,-8.9321654662,1.7694104919999998,0.32019260823,-0.41563994884000005,-0.19034297093,0.43431332273,0.47020636098,-0.8656963279200001,12.211097717000001,42.367790605,8.3224815368,0,1,0,0,0,0,0,False
2016-02-08 18:28:32.158355968,-1.02282302841,-8.233104171699999,1.40762782284,0.37819456458000006,-0.98301457763,-0.38679632545,-0.261802458863,1.09662880645,-1.68892549814,10.8451995832,42.686716843,5.9617637634000005,0,1,0,0,0,0,0,False
2016-02-08 18:28:32.258355968,0.22118005364000007,-7.052718795700001,3.8198166503999986,0.6949117779999999,-1.3477102874299998,-0.4254696414,0.397900247616,2.06411010228,0.5563916299599999,9.100273132400002,42.966482545,2.392055511545,0,1,0,0,0,0,0,False
2016-02-08 18:28:32.358355968,1.264136215107,-7.452342773300001,6.2289817657,2.3990542174000002,-0.07132580132100003,-1.2145848154799999,0.2039383835089999,0.9980467971769998,1.2467355738530002,5.0544273375,42.97460403300001,-5.01395797697,0,1,0,0,0,0,0,False
2016-02-08 18:28:32.458355968,2.1544547882,-5.8786203461,6.6097599336,2.3390049458,-1.0851412296099998,-1.10342596769,0.0970001767,1.10473918697,0.12685411563,-1.28448486326,40.250446319000005,-16.099475861000002,0,1,0,0,0,0,0,False
2016-02-08 18:28:32.558355968,3.2309561921000003,-4.986355819600001,8.503067779400004,2.5224436521,-0.96543612472,-1.1809733987100002,-0.45605846727,-0.24016917891999998,0.8084455669899999,-8.7059654232,34.31074028,-25.523957826,0,1,0,0,0,0,0,False
2016-02-08 18:28:32.658355968,5.3437825472,-2.2476060792,9.373193343900002,1.8715394139,-0.7959185481100001,-0.7300998806999999,0.6226394431400001,0.32862401545200004,1.1944949997599998,-14.579488374,26.739509390999995,-32.237490843,0,1,0,0,0,0,0,False
2016-02-08 18:28:32.758355968,5.478068298399999,-1.1750414887400005,9.124844787700003,1.11501006486,-0.52378256917,-0.5459900408999999,0.15123659565499994,-0.174452673011,0.95679732187,-18.350635147000002,20.703934096000005,-35.180267333,0,1,0,0,0,0,0,False
2016-02-08 18:28:32.858355968,7.185807037400001,-0.09651928710799998,8.749485351599999,0.6368551418299999,-0.38045629412,-0.38540854157,1.4586236125299998,-0.08283922906840002,0.8577139137299999,-20.772237777,16.535440636,-36.322799684,0,1,0,0,0,0,0,False
2016-02-08 18:28:32.958355968,7.7487264404,0.41700283814000005,9.948941071400002,-0.485798361889,0.020828749524,0.020912579066,1.8222291511,0.1711302229537,2.172310489,-22.098741914,15.608197022,-36.186672973,0,1,0,0,0,0,0,False
2016-02-08 18:28:33.058355968,7.1411099854,-0.24737557985,9.980076324,-1.5629720687000002,0.53916320799,0.66837568283,1.39536948614,0.4864152210280001,2.0143773698,-20.574349595,19.699752807,-34.524533081,0,1,0,0,0,0,0,False
2016-02-08 18:28:33.158355968,5.7303536682,-2.4938440248000004,9.131925064099999,-2.3579782485000003,1.3963187695,1.1342263341,0.9084469004000002,0.32930005587,1.0310446815720002,-15.173048783000002,28.095296098000002,-30.523818969,0,1,0,0,0,0,0,False
2016-02-08 18:28:33.258355968,2.7934310304000003,-4.606984725999999,7.6157429812,-2.330528593,1.4928536296000001,0.97787443996,-0.365695932765,0.5520182050400001,-0.07632715577100001,-7.134247589100001,35.827343751,-23.828669741,0,1,0,0,0,0,0,False
2016-02-08 18:28:33.358355968,1.84205442817,-6.2325593263000005,6.9353179323,-2.4478639961,0.32571814545100003,0.87636167405,-0.04800910499999996,0.86068465028,0.5581293640499999,-1.07575225844,41.145385741999995,-14.2020820613,0,1,0,0,0,0,0,False
2016-02-08 18:28:33.458355968,0.48988627625,-7.5949212798999985,4.512561080999999,-1.540016544,0.7282808170200001,0.7381356418099999,-0.397922204014,0.8320803051999999,-0.534426652097,3.4220428467000006,43.274169541000006,-5.5921768188000005,0,1,0,0,0,0,0,False
2016-02-08 18:28:33.558355968,-0.10693762207378997,-8.078745162999999,4.3668391114,-1.05370382069,0.6582972333200001,0.6490779817100001,-0.17546380644999998,0.95967380122,0.5403677155800001,7.2704605104,43.272486876,1.0575531006,0,1,0,0,0,0,0,False
2016-02-08 18:28:33.658355968,-0.2650538177829,-7.3339689330999995,2.6938730619999998,-0.55831540823,0.7532949001100001,0.40458317399000004,0.409554581731,1.9438168551,-0.43435453832,9.8823204042,42.838872910000006,5.4701522828,0,1,0,0,0,0,0,False
2016-02-08 18:28:33.758355968,-1.541150161582,-8.707347976500001,1.3590987396899998,-0.6188354194200001,-0.002683188013999992,0.186965785569,-0.3745777145200001,0.664753224547,-1.1614085153300002,11.509281158,42.349819183,8.438255309999999,0,1,0,0,0,0,0,False
2016-02-08 18:28:33.858355968,-0.11569441223199994,-9.6923446662,2.025557830865,-0.1576635787267,0.395014404507,0.040379385839000005,1.11952015876,-0.19939923388,-0.08123200495399999,12.272135924,42.01578941300001,10.713269044,0,1,0,0,0,0,0,False
2016-02-08 18:28:33.958355968,-1.446516952531,-9.4425141907,1.323936859186,0.286826847503,0.6125074610300001,-0.072457845416,-0.1892545925,0.029996391712800007,-0.8320610092299999,11.622416688,42.207209779,11.163657378,0,1,0,0,0,0,0,False
2016-02-08 18:28:34.058355968,-1.4048136748999998,-9.7042449187,0.6682703247,0.2532499164400001,-0.188130508181,0.0386779282962,-0.02140346978199999,-0.28345266652299994,-1.6700206166,11.443590545,42.593770599,10.3727310184,0,1,0,0,0,0,0,False
2016-02-08 18:28:34.158355968,-1.0742261352000002,-9.3174492644,2.302496933,0.138654284928,-0.18462938590999997,0.051131238782300005,0.270561529399,0.06567317800774,-0.20458656201100006,11.896080017000001,42.569377899,9.4861938478,0,1,0,0,0,0,0,False
2016-02-08 18:28:34.258355968,-1.3203443298300002,-8.6553161774,1.8379828949,0.0739942418524,-0.6171472311,0.040260973619100006,0.008970695914900005,0.659584519665,-0.9036807178799999,12.21324463,42.541887665,8.243460082699999,0,1,0,0,0,0,0,False
2016-02-08 18:28:34.358355968,-0.36579432676529994,-9.137209075800001,2.1924457855200004,0.394622290149,-0.5566783755900001,-0.072825329936,0.737017954057,0.19926539109,-0.8168334563899999,12.481806945999999,42.585372162,6.5783996582,0,1,0,0,0,0,0,False
2016-02-08 18:28:34.458355968,-0.308313858085,-8.2220870819,1.8989062043,0.5723711430899999,-0.61112165451,-0.31535128204,0.511302310243,0.91253840172,-1.5545934954,11.446452331,42.826797103000004,3.6427230836,0,1,0,0,0,0,0,False
2016-02-08 18:28:34.558355968,-0.74875794983,-8.268954620399999,3.5222205048000013,0.5497224658800001,-1.2242192209399998,-0.47083089054,-0.69715896145,0.7313628341299999,-0.329135763756,8.939559937000002,43.107144927,0.10058517452900008,0,1,0,0,0,0,0,False
2016-02-08 18:28:34.658355968,1.5766862641275001,-7.1829928892999995,6.5692391967,1.8729347826,-0.511885787176,-0.921665883,0.672429299563,1.22120665963,1.64897243831,5.468861389300001,42.675970076999995,-5.8765403748,0,1,0,0,0,0,0,False
2016-02-08 18:28:34.758355968,1.0596763916851,-6.849157104300001,6.0970311584,2.202712047,-0.96367360049,-0.94361864922,-0.8386446379400001,0.177407505015,-0.3956872227899999,0.213275909302,40.30373344499999,-15.648641206,0,1,0,0,0,0,0,False
2016-02-08 18:28:34.858355968,3.8084702453,-4.606909881599999,8.656753189099998,2.0027329326,-1.1247442840800002,-1.0477843403400002,0.35293381455300005,0.66484052345,1.18956538756,-6.5626327514,35.620819092,-23.711878968,0,1,0,0,0,0,0,False
2016-02-08 18:28:34.958355968,3.8405335693000007,-2.4900269621,8.3771346589,1.5135733008,-1.02588492635,-0.6548430383099999,-0.7314960045000001,1.05440044902,0.4348775424800001,-12.728160095,29.925388146,-29.196124265,0,1,0,0,0,0,0,False
2016-02-08 18:28:35.058355968,5.9424027098000005,-2.0699105988000004,7.983273696899999,0.986410904,-0.7347725510500001,-0.72375279067,0.396202947113,0.11625790841,0.18569131387,-17.527175902,25.447517778,-31.551123049,0,1,0,0,0,0,0,False
2016-02-08 18:28:35.158355968,7.116800537200001,-1.5789765015,8.0959144593,0.64460807442,-0.63696370124,-0.7226242125100001,0.96727459674,-0.42950009945100004,0.60057015092,-21.458858872,21.577952766000003,-32.580751037,0,1,0,0,0,0,0,False
2016-02-08 18:28:35.258355968,8.476527969400001,-1.11040589889,8.534487441900001,0.05585804543999999,-0.41046182960999994,-0.4099757783,1.8700162226099997,-0.6229769626899999,1.3763919969100002,-24.596902085,18.756732559,-32.522235106000004,0,1,0,0,0,0,0,False
2016-02-08 18:28:35.358355968,8.694908844,-0.715077987572,8.9629714049,-0.73978621364,0.072921440378,0.3819233874693001,1.9189204634000003,-0.06785949580499999,1.9393024538,-25.552401733000004,19.510919954000002,-31.345535279,0,1,0,0,0,0,0,False
2016-02-08 18:28:35.458355968,7.714986602800001,-2.0843405916,8.842965957699999,-1.2515411497,0.8553525507399999,0.94982037538,1.28839590373,-0.243813236785,1.585539241,-22.611019516,24.299248315,-29.814700319000007,0,1,0,0,0,0,0,False
2016-02-08 18:28:35.558355968,5.995422455000001,-2.4882905731,8.180219146800003,-2.0033418059,1.5477620839,0.88215079905,0.6774301342290001,1.0425351619299998,0.6941856523300001,-16.47626724,30.455669784,-27.165444945999997,0,1,0,0,0,0,0,False
2016-02-08 18:28:35.658355968,2.9172984466000003,-4.6290189055,7.497129638599999,-2.2465445041,1.524659729,1.187227583,-0.6906910052589998,0.95511569199,0.3434397196403,-8.683325958800001,37.140667344,-21.126548004,0,1,0,0,0,0,0,False
2016-02-08 18:28:35.758355968,1.6525634766,-6.623396576,5.809389312799999,-2.2570330738999997,0.97829625309,1.13699466585,-0.15384328438099998,0.7971484541230001,-0.28902301646,-0.74932708743,41.561965942,-12.509377286800001,0,1,0,0,0,0,0,False
2016-02-08 18:28:35.858355968,1.3210478667,-7.856906478900001,5.4609888153999995,-1.5986239672000002,1.33845456109,0.6060024261800001,0.6640324464399999,0.695854739978,0.7347838647100001,4.6332015991,43.533338167,-3.0213630676800003,0,1,0,0,0,0,0,False
2016-02-08 18:28:35.958355968,-0.235086135862,-8.0359790955,2.6412724456000003,-1.2493577003,0.49717570396000005,0.41530267893,-0.018894750218900004,1.2314496365100005,-0.6582557691293001,7.2108810424000005,43.547372438000004,4.214031982400002,0,1,0,0,0,0,0,False
2016-02-08 18:28:36.058355968,-0.5005291442800001,-8.0499151153,2.05016665647,-0.6785944700200001,0.6194938764000002,0.45513370632,0.28759287893700003,1.4114326646000002,-0.46937286963999997,9.2752799985,42.814810945,9.4696479799,0,1,0,0,0,0,0,False
