,Unnamed: 0,acc_phone_x,acc_phone_y,acc_phone_z,gyr_phone_x,gyr_phone_y,gyr_phone_z,linacc_phone_x,linacc_phone_y,linacc_phone_z,mag_phone_x,mag_phone_y,mag_phone_z,labelswitch,labelsquad,labellunge,labeljumpingjack,labellegraise,labelcrunch,labelpushup,pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7
10,2016-02-08 18:28:26.658190336,5.287462130050991,-5.78476748577816,-1.4328030794565971,-0.3943824139068521,-1.537371834763683,2.3681217509169925,-0.8970003833901999,2.1860283694683207,-0.30130714649811186,-25.117211541237392,47.25186897045846,9.162345665354634,1,0,0,0,0,0,0,0.1454237673934174,-0.4902139775385498,-0.09957395190870386,0.4215771853118835,-0.1256374413852631,0.12959735344241444,0.09380260226168556
11,2016-02-08 18:28:26.758190336,1.5261814663973243,-8.941472358622622,-2.6569467351611538,0.14760513386958676,-1.4052521631337804,2.069286690070608,-2.238922957719764,0.1502284271291989,-0.6555922614817098,-11.504477548933306,50.66165634325465,10.678563169319288,1,0,0,0,0,0,0,0.3519735352733933,-0.4405440185119014,-0.057767478875878825,0.41719242826686986,-0.0013168180795936574,-0.0005490680184388009,-0.08554747785996245
12,2016-02-08 18:28:26.858190336,-1.0815561514298169,-11.153413899292417,-2.967997272788925,0.7295210674416512,-1.19613319194343,1.5602902256245434,-2.7291530758215456,-1.7176502434247467,-0.7393573038908414,0.9505957833023146,51.194604786691954,8.317344925396812,1,0,0,0,0,0,0,0.4942747438650568,-0.3603631812818654,-0.05645841472420921,0.3607808525488033,0.1231915975497949,-0.13510274764198088,-0.20173126187272006
13,2016-02-08 18:28:26.958190336,-1.7567111459504858,-11.972047546861928,-2.407094632574494,0.9502347955675764,-0.8454556084835644,0.9539381504145952,-2.023930254618644,-2.5647595783322297,-0.43537425747041797,9.570306350597095,50.94900603018817,3.619270427197923,1,0,0,0,0,0,0,0.5553396242660104,-0.2889536676919648,-0.0930398582802318,0.2509327843160964,0.16727827365415884,-0.219976870243322,-0.20554936961427264
14,2016-02-08 18:28:27.058190336,-0.8517921021429008,-11.591030412638428,-1.4337805841354816,0.6245298326009944,-0.4123779983873768,0.42181471417273336,-0.5095924596815156,-2.233550320819895,0.1527391682707371,13.580050865301173,51.26751825694172,-1.2284721198711943,1,0,0,0,0,0,0,0.5526644152573621,-0.2496497861988408,-0.14441705594494944,0.120072436335131,0.09677624183476008,-0.2341522555911147,-0.11725137824528807
15,2016-02-08 18:28:27.158190336,0.5092868189593328,-10.591665601707744,-0.7324254616089332,-0.12961683758397274,-0.05071770444906919,0.11285883555346067,0.98738223023413,-1.1964010953250344,0.7617610518905897,14.207950218470021,52.156867660089524,-4.052699902274133,1,0,0,0,0,0,0,0.5239150783531182,-0.24385872443333265,-0.17474501111011054,0.015835252098142072,-0.06011611897475042,-0.19263828136332534,-0.004391498358002932
16,2016-02-08 18:28:27.258190336,1.2038445534455429,-9.526164549699878,-0.8560608010686696,-0.985713591200854,0.09610417323881852,0.07948793524597057,1.7574829096973312,-0.12989598693806678,1.1298688014879197,13.791587435391591,52.68451255259979,-3.4316267546185486,1,0,0,0,0,0,0,0.5044583152257684,-0.2572446396916366,-0.15285014656305554,-0.02801309041272524,-0.2340813317356881,-0.1295953383690948,0.06756590275024889
17,2016-02-08 18:28:27.358190336,0.7535465233317181,-8.636914893836394,-1.9359648941193797,-1.6077079689961973,-0.004158795541171792,0.2559362439981097,1.6250237816524182,0.5177944579763832,1.1421124152843298,14.459819573901688,51.842132031577776,0.7863904963835195,1,0,0,0,0,0,0,0.5103160598652648,-0.2716288376643889,-0.06881602319337643,-0.01087508348558502,-0.3561413551218858,-0.07648716780530186,0.07464290568587821
18,2016-02-08 18:28:27.458190336,-0.548011558905719,-7.862262124552588,-3.647422547009017,-1.8239044231666643,-0.24971323672264464,0.4990993559775976,0.9560293730318108,0.6853073242854322,0.8640638222514465,17.144695867843378,49.20366670055859,7.460162456377815,1,0,0,0,0,0,0,0.5352732781788881,-0.2747613751892721,0.06103750041426478,0.03721418817305318,-0.3925065773723385,-0.0491859808916188,0.03870503330309789
19,2016-02-08 18:28:27.558190336,-2.008827787793829,-7.047610275142985,-5.445867124617783,-1.6800131031820602,-0.4723586098672658,0.6635943212378811,0.3084645495206068,0.5595432002605184,0.4551275142417766,21.395778264028785,45.03857147220668,14.700124956440073,1,0,0,0,0,0,0,0.5611022939503918,-0.2637749696212727,0.2040456259214245,0.07614776396011981,-0.3538350625103615,-0.048000889432659406,0.0004136045886668888
20,2016-02-08 18:28:27.658190336,-3.0668449483569784,-6.150922781966012,-6.902373878608308,-1.3606802270703993,-0.5424062852229332,0.6668263529368453,0.023514919688892445,0.3356622018729791,0.04082778590355453,25.94346971746107,40.01403333939202,20.74302579920249,1,0,0,0,0,0,0,0.5721337571202242,-0.24308954252566475,0.3292463352295581,0.07923637003511501,-0.27798434158161706,-0.0649556569199648,-0.01382381228733303
21,2016-02-08 18:28:27.758190336,-3.5881416143227214,-5.286686581666107,-7.908491961621031,-1.046825557499334,-0.4363801651724907,0.5130789134707493,0.05675476985669607,0.09101270816272536,-0.35471259543872863,29.548305690329705,34.85646084489514,24.704348597762607,1,0,0,0,0,0,0,0.5645077322125749,-0.22020498479392314,0.4216232312329864,0.04499210221691657,-0.2010467010318983,-0.09030335582049777,-0.0058674277746829035
22,2016-02-08 18:28:27.858190336,-3.7870866377762735,-4.617887997170644,-8.626707474360101,-0.8028306303984654,-0.2275831699850295,0.2731405476513413,0.12920597561116326,-0.16620948148655218,-0.7719107196961058,31.610919510861002,30.22667191747349,26.79680799053466,1,0,0,0,0,0,0,0.5458553602530329,-0.20225427180424396,0.4837825230013708,-0.007570161589184721,-0.13585390201556305,-0.11486146171626613,0.005258056227573898
23,2016-02-08 18:28:27.958190336,-3.9193520929045063,-4.2295609700689285,-9.250671085274938,-0.5565698106916213,-0.01860630343963107,0.03794844312872128,0.02878912998910708,-0.3824943494823563,-1.2178666032827992,32.271921046304925,26.774681519481174,27.904043758912568,0,1,0,0,0,0,0,0.5281262140220527,-0.1940465739833949,0.525465483140276,-0.053974240466646436,-0.0696106000078883,-0.13032412069728572,0.005297947025018913
24,2016-02-08 18:28:28.058190336,-4.033060794185401,-4.104417765081622,-9.769454919900175,-0.1732681974210654,0.12779806334571694,-0.1279992135243384,-0.19786067218030284,-0.4270543000430477,-1.5989340883608214,32.080448270463535,25.15804549987972,28.784493271291147,0,1,0,0,0,0,0,0.5198361612896075,-0.19690453387559612,0.5497187820163275,-0.07872432063270934,0.02070773389132769,-0.1309060731919366,-0.002697980757535034
25,2016-02-08 18:28:28.158190336,-3.9630664630538415,-4.203939746875667,-9.913404818535794,0.43013986554646094,0.2117085959030208,-0.21235088681698566,-0.30555401557245954,-0.18646938398799268,-1.7475266349426373,31.528686908167682,25.87193817790043,29.408947515929732,0,1,0,0,0,0,0,0.5225898946797507,-0.20784484466616884,0.5463353342913424,-0.08100064236889774,0.1467695029158299,-0.116412052664336,-0.00449050553150977
26,2016-02-08 18:28:28.258190336,-3.53170059943504,-4.554658460858967,-9.31838750206341,1.2019726993236222,0.2669369982432849,-0.2494664603269245,-0.09098330967065467,0.3057267319007333,-1.528722408264882,30.75015179742394,28.95925217154005,28.85754317917737,0,1,0,0,0,0,0,0.5325736986728773,-0.2197245145064408,0.4974534560873503,-0.07033911958566896,0.29490976946492536,-0.09349043262816074,0.008282678987546933
27,2016-02-08 18:28:28.358190336,-2.7609531769669626,-5.240606066693273,-7.789526336091787,1.9530196558827428,0.31335912355662016,-0.2878894100140912,0.3969490010373312,0.8374303370154658,-0.9470461691675496,29.52353988831384,33.83150324760519,25.86147380371485,0,1,0,0,0,0,0,0.5444004675851273,-0.2233554910019376,0.39139698100701775,-0.05712346071707072,0.4278251704376136,-0.07239009762593149,0.026509401621007872
28,2016-02-08 18:28:28.458190336,-1.9148261234808297,-6.298288686247183,-5.483921518686683,2.434927113818388,0.33262006169934266,-0.34957904097965264,0.8527702842760836,1.1333474299533906,-0.1718226812040939,27.533811517357393,39.39052165134848,19.679901420874945,0,1,0,0,0,0,0,0.5542101435117193,-0.21157442899129467,0.2351921698230656,-0.04491617393830941,0.5005125499005771,-0.06059358757251272,0.02832280651891492
29,2016-02-08 18:28:28.558190336,-1.341576870835809,-7.6071990191878625,-2.8960254302320543,2.4552937952144704,0.2847597436927574,-0.4072071129028963,0.9243922884270156,1.0380685098907478,0.5410195698947594,24.713257005619827,44.43152398822714,10.793571022384059,0,1,0,0,0,0,0,0.5606518649066973,-0.18355317142675792,0.05726639225332065,-0.029470733750583636,0.4812667676181344,-0.058124415372817935,-0.003152974515931161
30,2016-02-08 18:28:28.658190336,-1.2432451700096074,-8.880508717018635,-0.6612798936366622,1.9670049004627892,0.1486126260648302,-0.3971991258892089,0.4798848245174717,0.6268615816838351,0.9800102358544336,21.457498822393802,48.10069345784255,0.9954010914966078,0,1,0,0,0,0,0,0.5642822176506722,-0.14671063460158448,-0.101666703198807,-0.004373670240775911,0.36646515655731465,-0.05853780616128705,-0.06324666866261604
31,2016-02-08 18:28:28.758190336,-1.547536495281015,-9.780841451700448,0.7012374508096699,1.0872198726507296,-0.04912710616902842,-0.26268504850219665,-0.2685563484033834,0.1581114611631337,1.0785996218984617,18.582589433308566,50.1350102365111,-7.202484703146702,0,1,0,0,0,0,0,0.5665698255651068,-0.11441420875448165,-0.2043083648590954,0.03137319797746009,0.18204636480409814,-0.05506846954241956,-0.12401379000219387
32,2016-02-08 18:28:28.858190336,-1.972979486147494,-10.086062015303854,0.9690280248005771,0.04274117655093515,-0.24092574905952166,0.0023208972580384376,-0.8784027836292853,-0.09947989867463372,0.9270637214689648,17.027314469250545,50.757523431770935,-11.552704030239509,0,1,0,0,0,0,0,0.5691644262108422,-0.09994355340141904,-0.2304693223868245,0.06990491420786951,-0.027782433654415097,-0.047103288599983945,-0.14993029674152875
33,2016-02-08 18:28:28.958190336,-2.2358451795177596,-9.791426940813539,0.2450381000119624,-0.9227066368240344,-0.3575922531028711,0.3391927017096867,-0.9546138316502072,-0.04252506807239865,0.6970864991503477,17.446660388584164,50.32697962700038,-10.959979776307573,0,1,0,0,0,0,0,0.5733554484956248,-0.10956239097788914,-0.1821720978539308,0.09818242478014637,-0.2175859314245674,-0.04177697626721166,-0.12072875324751725
34,2016-02-08 18:28:29.058190336,-2.25069968604601,-9.082445621347203,-1.1484546469019996,-1.6301197631899678,-0.3708920800230439,0.6515308496567424,-0.4059084511439898,0.20794212136998685,0.5308448086088227,19.90998238920443,48.99037318739614,-5.858727607535095,0,1,0,0,0,0,0,0.5794698672797024,-0.13848409581551738,-0.07896476661493099,0.10624492208991217,-0.3547231066548722,-0.04924478567720862,-0.04577784519775551
35,2016-02-08 18:28:29.158190336,-2.1866209384425623,-8.204205572741781,-2.8336098119374182,-2.0026077055832308,-0.3079637760318671,0.8531212333123149,0.4885354938022152,0.3989025389488868,0.4603855258649179,23.86317777990647,46.56953167673757,2.0570915416622717,0,1,0,0,0,0,0,0.58630645402797,-0.1723123630255136,0.05260590120602614,0.09363695789381472,-0.4249980714879326,-0.07490424446441384,0.03994306393016225
36,2016-02-08 18:28:29.258190336,-2.342849928316476,-7.318965554199513,-4.513350306137469,-2.055688992882391,-0.2267679986364129,0.9043420053152816,1.2427239968517336,0.32335979580644675,0.3999102765769599,28.365662169160363,42.75222589232453,10.578917437691324,0,1,0,0,0,0,0,0.5910563338257534,-0.19371056036003995,0.18928862045056544,0.06890670202691428,-0.43022927502539576,-0.11396672074559835,0.09592726376690468
37,2016-02-08 18:28:29.358190336,-2.929021072403112,-6.44362199505446,-6.028794167789212,-1.8604416120083085,-0.17121119517986472,0.8172966790747018,1.4513424777751582,-0.033684116374364415,0.2115621342107861,32.46480880984963,37.462406897085366,17.837676384978963,0,1,0,0,0,0,0,0.5901252260915937,-0.19109172568488686,0.3165274951432358,0.04271259753435108,-0.38192390809018395,-0.1521487417409844,0.09950637816285868
38,2016-02-08 18:28:29.458190336,-3.8973582943215668,-5.5008665509019306,-7.333906152680544,-1.5032808997479423,-0.14068678390532235,0.6355284897000647,1.0222270685505743,-0.4745860983813547,-0.19385824969138485,35.516601234169286,31.17046008909591,22.89351669445519,0,1,0,0,0,0,0,0.5808416715367629,-0.16471409790992794,0.42777224656415896,0.020380307531550908,-0.2953448617039841,-0.17240325877302692,0.0579171840237035
39,2016-02-08 18:28:29.558190336,-4.93942290882681,-4.44418254228458,-8.42143424961787,-1.0562902741693423,-0.09845784613992453,0.4091223507078509,0.21722377254679245,-0.707310751887597,-0.7794683351458944,37.322387656636636,24.933760472596745,25.83797898523569,0,1,0,0,0,0,0,0.5634394602286106,-0.12668447955605774,0.5198313152092779,1.005757275156772e-05,-0.18571329398380595,-0.16408423825156834,0.002077274538128789
40,2016-02-08 18:28:29.658190336,-5.6519288334454965,-3.3708617123382654,-9.250308462060762,-0.5619186497270314,-0.012760048701252665,0.17997094474630929,-0.5124835323663001,-0.5300197801040749,-1.3768768191191272,38.06616363373961,20.108516323006913,27.41400330322568,0,1,0,0,0,0,0,0.5422336740520269,-0.09461655227433256,0.5879770620583514,-0.02288757434194056,-0.06599476577683848,-0.12951201115376978,-0.03322909023723178
41,2016-02-08 18:28:29.758190336,-5.7651008948911375,-2.542540198071485,-9.716357582244806,-0.03289761891780533,0.10346187879442158,-0.023928440785152476,-0.7878254973034263,0.03295109232070024,-1.7634297449309055,38.122084090354754,17.859005404401106,28.37445717940701,0,1,0,0,0,0,0,0.5248935185998177,-0.08232766744080225,0.6239238627743829,-0.04912768693824774,0.05447225129866101,-0.08405265338033725,-0.02989344865981759
42,2016-02-08 18:28:29.858190336,-5.2864259903501525,-2.286116441816488,-9.680652441257587,0.5316727332711216,0.1903725605495616,-0.19316737187774324,-0.502540793215231,0.7313574256434681,-1.7824761379426148,37.82463822738296,18.706082876503405,28.91884930676881,0,1,0,0,0,0,0,0.5194335253639987,-0.09278828296983857,0.6177256349038394,-0.07405185027440002,0.17002353110170434,-0.049010784028122416,0.004707863458428121
43,2016-02-08 18:28:29.958190336,-4.470749932879911,-2.8218261199734247,-9.036292394264258,1.1179834366011518,0.18429217637153897,-0.3405963665242613,0.14576127806162464,1.2296204213782935,-1.4340939602349203,37.281382491181,22.338944330083226,28.51236462330698,0,1,0,0,0,0,0,0.5299240591176608,-0.11727949698920027,0.5623278444669729,-0.09167797791905567,0.2764422456438764,-0.040561997218971975,0.04484554737181109
44,2016-02-08 18:28:30.058190336,-3.645852807284332,-4.117834370214468,-7.773328710270772,1.6710191131347607,0.07485268484783925,-0.4938066910584804,0.7940670739308573,1.3018866417735075,-0.8749715989508432,36.29691311740604,27.774190440141115,26.197901852137903,0,1,0,0,0,0,0,0.553241409486736,-0.14099880124783398,0.4581520033983521,-0.10028074887430696,0.366966909347149,-0.06066316402784211,0.06341760547436086
45,2016-02-08 18:28:30.158190336,-3.018691318088195,-5.8657818858795245,-6.005996421027706,2.089749325285452,-0.07211427153848034,-0.670252595304645,1.1236570874201743,0.9587330259081432,-0.32235398221351713,34.462482441201296,33.76596787410339,21.240056047792738,0,1,0,0,0,0,0,0.5793163950634056,-0.15150939121458767,0.3152862981317981,-0.10333326348449168,0.4292492470116859,-0.09546708496652864,0.04725434291656427
46,2016-02-08 18:28:30.258190336,-2.593098880761732,-7.604145197213332,-3.953275551870184,2.2552461373673296,-0.15229998085042576,-0.8471340995239788,1.0141977825420625,0.4268168555040053,0.07600198850395035,31.41285777303381,39.25333236509269,13.736581808809644,0,1,0,0,0,0,0,0.5956645460246917,-0.1449645997471646,0.15232414150107024,-0.10432248507393946,0.4465213342180713,-0.12279363713265955,0.0019078837853279183
47,2016-02-08 18:28:30.358190336,-2.2418359337685514,-8.923945311690307,-1.8925656519616243,2.082051896527267,-0.09973859301651998,-0.9523704081340356,0.566780456460732,0.0005665521099344615,0.3158142596767564,27.153318984718794,43.63732074706722,4.831612525655222,0,1,0,0,0,0,0,0.5941894025827433,-0.12685067880505288,-0.007370607713081794,-0.1004097933640846,0.4039313747302856,-0.12468865562604235,-0.05473794778027132
48,2016-02-08 18:28:30.458190336,-1.8612076923470244,-9.636279776464695,-0.11423885316699815,1.5649126447466883,0.05504822643022075,-0.8945078541580259,0.009999426793268687,-0.13175413729501087,0.5019310119582269,22.273493317398447,46.79484558287782,-3.6133584189496406,0,1,0,0,0,0,0,0.5762377094770258,-0.10767340908102786,-0.14027950377758086,-0.08192835456196276,0.2972602200379965,-0.09765326220566327,-0.10341113813381167
49,2016-02-08 18:28:30.558190336,-1.4817490417836794,-9.805563587968212,1.1126184144471694,0.7928861237418868,0.1957030511602562,-0.6200597994732714,-0.4316490452244881,0.024026043107765818,0.7341625142763395,17.878117615104426,48.88254199796751,-9.71902268957889,0,1,0,0,0,0,0,0.5524123699587299,-0.09692581148544084,-0.22684689278244305,-0.039901345461044915,0.13892046203099515,-0.05440012544269045,-0.13108095285051438
50,2016-02-08 18:28:30.658190336,-1.2531229008176192,-9.64248801713759,1.5761929848972105,-0.07778918213171551,0.19926040521823005,-0.16030961438237942,-0.6258506245932614,0.3090237619312362,1.0045158857195486,15.207829928144962,50.07658520544389,-12.280146332539024,0,1,0,0,0,0,0,0.5367826636574524,-0.09895622582703563,-0.2546656324731465,0.023854473272111505,-0.04284130049616106,-0.016376470740682526,-0.13220603725020194
51,2016-02-08 18:28:30.758190336,-1.3263801899097758,-9.342135232086408,1.1745941558249546,-0.8763895637569863,0.028301119946181324,0.36901105850740495,-0.5471117894585014,0.5326098251618415,1.1894326374790212,15.11898754189528,50.39409720241168,-11.10698052927507,0,1,0,0,0,0,0,0.5388648097353755,-0.1122717081669903,-0.22082239852673688,0.09293764274840086,-0.2119184045965323,-0.002068350911566257,-0.10652016045666847
52,2016-02-08 18:28:30.858190336,-1.7364335451891997,-8.97850627648296,-0.026273859702798705,-1.4688383055732734,-0.2345407493363893,0.8200665807872095,-0.2453274749822353,0.5803104837471427,1.1447508624414184,17.70174077632397,49.66830341328846,-6.911765908014661,0,1,0,0,0,0,0,0.558359279264705,-0.13132726496572986,-0.13308419231065272,0.14349519078561773,-0.33600291578817404,-0.018217710210808216,-0.05811758957446313
53,2016-02-08 18:28:30.958190336,-2.3795349917482653,-8.51106585743196,-1.7720221502094429,-1.7872195859513382,-0.43931711637001397,1.084326301769598,0.18565010637492127,0.4445327228609769,0.8265143235210459,22.2495310668432,47.659062304212725,-0.8982900701351494,0,1,0,0,0,0,0,0.5858246190368489,-0.14887574330176767,-0.008862693834025345,0.15809403247363385,-0.3967122591219115,-0.0583273374888242,0.002840503348385689
54,2016-02-08 18:28:31.058190336,-3.0959015069417632,-7.870068590339128,-3.678411406419232,-1.83362023988875,-0.471664954832257,1.1366818270669743,0.6200529887830579,0.185618034032367,0.3375676603335697,27.587613445873213,44.22305071891458,5.6782081932316935,0,1,0,0,0,0,0,0.6084969638611225,-0.15779367614027046,0.1289841326539932,0.13625851661408653,-0.3939911032037921,-0.10767233873161768,0.059294067738253575
55,2016-02-08 18:28:31.158190336,-3.780129519032492,-7.0374646294419385,-5.366750905538474,-1.6651877393014358,-0.3293883775513885,1.0275918179625838,0.9121629909268216,-0.11995230992663443,-0.14055221291580638,32.563998581245784,39.46075172186275,11.797277269048019,0,1,0,0,0,0,0,0.6172346338481479,-0.15263800856250034,0.2588865648080864,0.09378355299310973,-0.343356894420128,-0.15046994592367402,0.0917819539262955
56,2016-02-08 18:28:31.258190336,-4.424761662090068,-6.064502242827397,-6.612191830530827,-1.3681268552853258,-0.11645310407072668,0.8368687503877916,0.9368686582293684,-0.39763376541270906,-0.4764089432350606,36.439448805479714,33.78516353111312,16.787610608741534,0,1,0,0,0,0,0,0.6103538508113371,-0.1314957817971696,0.3670691710754251,0.051519395908566426,-0.26755670500336914,-0.17510031712264726,0.08824803753449302
57,2016-02-08 18:28:31.358190336,-5.066365288206066,-5.036091880084499,-7.4139452745387455,-1.0255713678478031,0.037898047431723716,0.6264668074997571,0.6564765997127678,-0.5638894547074383,-0.6731742801829959,39.01255213564709,27.89339560286377,20.34814582799671,0,1,0,0,0,0,0,0.5928011316444237,-0.09770500857547187,0.450201116539386,0.022234626429307392,-0.18636377204500945,-0.1761921028755094,0.053023528011452416
58,2016-02-08 18:28:31.458190336,-5.690435920509659,-4.039286129351972,-7.9349948956222915,-0.6862888668760339,0.07070344719641239,0.4218736647346898,0.16997848859502662,-0.528826489849894,-0.8398144977181321,40.49079253941316,22.6503537188938,22.52641180064414,0,1,0,0,0,0,0,0.5723749740986163,-0.059961924657316874,0.5122503202557744,0.004997545596256546,-0.10899880539917164,-0.15489971609171652,0.007081723352320931
59,2016-02-08 18:28:31.558190336,-6.185728269146881,-3.176300100352569,-8.344048563389943,-0.34751058145268704,0.018701982796918416,0.22317030769621435,-0.30723461778466443,-0.2408516283556949,-1.073760252024341,41.24151310498507,18.91219050914554,23.626060635669475,0,1,0,0,0,0,0,0.5560659898754413,-0.02962822085374194,0.5572005218027414,-0.01003974576114869,-0.03269122080896679,-0.1187100478057703,-0.02308441638555752
60,2016-02-08 18:28:31.658190336,-6.392727602208861,-2.6010051040060325,-8.663896849619485,0.03396310314020714,-0.026285494346392862,0.024403896966860048,-0.5436902433208359,0.2507120280561819,-1.3539300202275266,41.564807991862146,17.331128695369607,24.00317441685986,0,1,0,0,0,0,0,0.5483722171930586,-0.015885260012588484,0.5823794786912821,-0.03171921832782653,0.05179753085298438,-0.08032600517829445,-0.021816944910676137
61,2016-02-08 18:28:31.758190336,-6.207493537990307,-2.5152511238597834,-8.731490464818043,0.5009981714584881,0.0015347395286208195,-0.17837633060796024,-0.420228962443508,0.7766942254581118,-1.5355203593726887,41.55977302725453,18.19292082107401,23.80103256392295,0,1,0,0,0,0,0,0.5511971545734562,-0.021331243384188646,0.577231056638244,-0.06112274798729935,0.15047227798026175,-0.05413669527640618,0.005408882019021674
62,2016-02-08 18:28:31.858190336,-5.654516396575144,-3.0854727710903402,-8.299583937760438,1.045963846174423,0.09091435942466078,-0.39044535456943497,-0.003134735660120764,1.1143433573402357,-1.4546480489014175,41.088741369561355,21.336959053679262,22.780936930491446,0,1,0,0,0,0,0,0.5638303380559496,-0.040872254177558916,0.5289374319839638,-0.09232005058158818,0.25773360740469897,-0.050194250142933175,0.03564350649851745
63,2016-02-08 18:28:31.958190336,-4.8703079444773465,-4.315966902143654,-7.210523076554942,1.5849265629811826,0.17031203313976392,-0.6179574012287408,0.4910049525817391,1.1124654351735852,-1.0602081763483078,39.82799372864589,26.19046169938404,20.407031399914388,0,1,0,0,0,0,0,0.5823757558021524,-0.06479405557101192,0.4315396665410701,-0.11809285372332673,0.35471546725856884,-0.06846170153273519,0.043993023733635006
64,2016-02-08 18:28:32.058190336,-4.016109930505208,-5.975197972085741,-5.523152613578084,1.9800377389072168,0.1732911539860811,-0.8537405803663565,0.8185928871935509,0.7910007813007961,-0.466851278462393,37.40512860103987,31.91394282996993,16.195395878452832,0,1,0,0,0,0,0,0.5996627952697033,-0.08408888913669317,0.2925521365247898,-0.13449530046116845,0.4160958519486029,-0.09748886641066457,0.02000673692811314
