"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
9.241872917E-1,-2.001729965E0,-3.523932457E0,-6.794734001E-1
9.341832917E-1,-2.614170790E0,-2.541452885E0,-1.223027468E0
9.441782917E-1,-3.092966557E0,-1.457060695E0,-1.908789039E0
9.541732917E-1,-3.415254354E0,-1.190606132E-1,-2.142115116E0
9.641692917E-1,-3.718754768E0,9.115696549E-1,-2.279220343E0
9.741642917E-1,-3.662860632E0,9.414426684E-1,-2.530995369E0
9.841602917E-1,-3.061458588E0,1.072250530E-1,-2.846577644E0
9.941552917E-1,-2.070743561E0,-1.995535612E0,-3.292116880E0
1.004150292E0,-7.599375248E-1,-3.381367683E0,-3.711845636E0
1.014146292E0,5.042670965E-1,-3.248052597E0,-3.899248362E0
1.024141292E0,-2.844785340E-4,-1.068585634E0,-3.743546963E0
1.034137292E0,-2.124621153E0,2.340067625E0,-3.010404825E0
1.044132292E0,-2.793279409E0,2.777897596E0,-1.390047431E0
1.054127292E0,-2.285547495E0,2.273957729E0,-7.935591936E-1
1.064123292E0,-1.646514297E0,1.855641127E0,-5.152045488E-1
1.074118292E0,-1.252560973E0,1.697304845E0,-2.152836472E-1
1.084113292E0,-1.612273574E0,2.097509623E0,2.365764827E-1
1.094109292E0,-2.033490419E0,3.265628576E0,6.192787290E-1
1.104104292E0,-2.628120422E0,4.194820404E0,1.290130496E0
1.114100292E0,-3.154787540E0,4.919524670E0,2.180401087E0
1.124095292E0,-3.022544622E0,6.129943848E0,2.717381001E0
1.134090292E0,-2.016532898E0,7.100397110E0,3.073784590E0
1.144086292E0,-1.570079684E0,5.930993080E0,3.285005331E0
1.154081292E0,-1.927472234E0,3.092937946E0,2.807835579E0
1.164077292E0,-1.610450029E0,1.400299430E0,2.209451914E0
1.174072292E0,-2.471476793E-1,-8.983098269E-1,2.355660915E0
1.184067292E0,5.771715045E-1,-2.833557606E0,2.647763729E0
1.194063292E0,7.399343848E-1,-4.420049667E0,3.078869581E0
1.204058292E0,5.529186726E-1,-5.457589626E0,3.376097918E0
1.214054292E0,2.733881474E-1,-5.665387154E0,3.253318071E0
1.224049292E0,4.589705169E-1,-4.881582737E0,2.861957073E0
1.234044292E0,7.011308670E-1,-2.060517550E0,2.799412251E0
1.244040292E0,1.183384538E0,-2.537432313E-1,2.445178032E0
1.254035292E0,1.306371808E0,4.220093489E-1,2.558427334E0
1.264031292E0,1.226507068E0,2.777619064E-1,2.470245600E0
1.274026292E0,9.967583418E-1,-4.012517929E-1,1.875774980E0
1.284021292E0,3.707106709E-1,-8.642074466E-1,1.251749516E0
1.294017292E0,-4.651253521E-1,-4.697229266E-1,9.186929464E-1
1.304012292E0,-1.093241453E0,1.005003601E-1,8.940445781E-1
1.314008292E0,-1.444416046E0,8.392905593E-1,7.788857818E-1
1.324003292E0,-1.842388749E0,1.875584126E0,4.334727526E-1
1.333998292E0,-1.721068501E0,2.215717793E0,2.888641357E-1
1.343994292E0,-1.362359047E0,2.759944916E0,1.388309598E-1
1.353989292E0,-1.580166221E0,2.454397202E0,3.479036391E-1
1.363985292E0,-2.329380751E0,1.720160842E0,1.000460148E0
1.373980292E0,-1.152232766E0,1.338963389E0,1.824554086E0
1.383975292E0,1.080334410E-1,7.190384269E-1,2.436584711E0
1.393971292E0,5.324345231E-1,-4.131557941E-1,2.503437281E0
1.403966292E0,5.765985250E-1,-1.334987164E0,1.824077368E0
1.413962292E0,4.568483233E-1,-1.417940378E0,9.394905567E-1
1.423957292E0,6.934677716E-3,-9.347588420E-1,4.866253436E-1
1.433952292E0,-4.126255512E-1,5.429121852E-1,6.398577243E-2
1.443948292E0,-8.398690224E-1,1.512272716E0,9.508377314E-2
1.453943292E0,-1.395321488E0,1.808228850E0,2.442699969E-1
1.463938292E0,-1.708947420E0,2.009120226E0,2.858363390E-1
1.473934292E0,-1.983482242E0,8.824188113E-1,4.727115631E-1
1.483929292E0,-1.505462646E0,-2.487823069E-1,8.335150480E-1
1.493925292E0,-8.946173191E-1,-1.574364305E0,1.290098310E0
1.503920292E0,-4.364290237E-1,-2.650762796E0,1.431709766E0
1.513916292E0,-2.102299333E-1,-2.308069944E0,2.023969650E0
1.523911292E0,5.016436428E-2,-5.478423238E-1,2.863543749E0
1.533906292E0,7.783512026E-2,1.041861773E0,3.374968290E0
1.543902292E0,-2.492135204E-2,2.116514206E0,3.818063498E0
1.553897458E0,5.927652866E-2,2.432564735E0,4.501841068E0
1.563893458E0,3.624116182E-1,1.693280697E0,5.222227573E0
1.573888458E0,4.413489103E-1,1.199696898E0,5.743443966E0
1.583883458E0,4.688836038E-1,1.224037647E0,6.293231964E0
1.593879458E0,4.902884960E-1,6.764121056E-1,6.046770573E0
1.603874458E0,-3.851915151E-2,2.576619983E-1,5.950449467E0
1.613869458E0,-8.798617721E-1,1.444295701E-2,5.455806732E0
1.623865458E0,-1.109396219E0,-8.576897979E-1,4.766596317E0
1.633860458E0,-1.133982062E0,-1.884899378E0,4.461201668E0
1.643856458E0,-4.673369229E-1,-1.283663154E0,3.850744009E0
1.653851458E0,1.859435290E-1,-4.579963982E-1,3.888784409E0
1.663846458E0,7.778947353E-1,-6.871214509E-1,3.799522877E0
1.673842458E0,1.294743538E0,-1.907433391E0,3.071046591E0
1.683837458E0,1.197323561E0,-3.221882582E0,1.985571742E0
1.693833458E0,6.948589683E-1,-3.525943279E0,1.321852088E0
1.703828458E0,4.760619104E-1,-3.566403389E0,1.600396991E0
1.713823458E0,4.761432707E-1,-3.397573471E0,1.914304137E0
1.723819458E0,3.627999425E-1,-3.001679659E0,1.702699304E0
1.733814458E0,-5.644537508E-2,-1.214735031E0,9.508184791E-1
1.743810458E0,-1.012811065E0,1.924035668E0,-1.079456955E-1
1.753805458E0,-1.292417884E0,1.185821652E0,-7.892062664E-1
1.763800458E0,-1.025483131E0,1.265009999E0,-7.376695871E-1
1.773796458E0,-3.574073017E-1,2.081224918E0,-3.791766465E-1
1.783791458E0,4.884430170E-1,3.432690144E0,9.015117586E-2
1.793787458E0,1.369963050E0,4.671319008E0,3.484622538E-1
1.803782458E0,2.079443455E0,5.624104977E0,2.740343809E-1
1.813777458E0,2.493834972E0,6.367166996E0,-2.265909165E-1
1.823773458E0,2.546026707E0,6.233530998E0,-8.895464540E-1
1.833768458E0,2.239150286E0,4.138361931E0,-1.400235653E0
1.843764458E0,5.384062529E-1,2.280020237E0,-1.556517363E0
1.853759458E0,-2.199431419E0,4.656284153E-1,-1.220250964E0
1.863754458E0,-2.626590252E0,-2.260525703E0,-8.031029105E-1
1.873750458E0,-2.378990412E0,-2.752553463E0,-7.968184948E-1
1.883745458E0,-2.015626431E0,7.103830576E-1,-5.198606253E-1
1.893741458E0,-6.028649807E-1,-1.923079044E-1,-5.625934601E-1
1.903736458E0,1.692266911E-1,-1.488599658E0,-7.417163849E-1
1.913731458E0,-9.115551412E-2,-2.116190910E0,-5.574416518E-1
1.923727458E0,-4.639816284E-2,-1.417378068E0,-1.994059831E-1
1.933722458E0,-1.197228879E-1,-1.165446520E0,2.173741460E-1
1.943718458E0,-3.718539476E-1,-1.406345963E0,2.673385143E-1
1.953713458E0,-5.311743021E-1,-1.612017512E0,2.880888581E-1
1.963708458E0,-4.167044163E-1,-1.751552224E0,3.075339198E-1
1.973704458E0,-6.746770814E-4,-1.619445205E0,2.666574717E-1
1.983699458E0,4.621465206E-1,-1.145282507E0,-1.002497077E-1
1.993695458E0,8.720952868E-1,-4.538089633E-1,-6.461818218E-1
2.003690458E0,1.093677998E0,2.827646732E-1,-1.301617384E0
2.013685458E0,1.072474599E0,4.294539392E-1,-1.684549332E0
2.023681458E0,9.529825449E-1,1.998999715E-2,-1.895584583E0
2.033676458E0,7.360587716E-1,-6.507947445E-1,-2.005310059E0
2.043672458E0,4.275722802E-1,-7.106652260E-1,-2.419205427E0
2.053667458E0,2.135733515E-1,-5.413523912E-1,-2.903713226E0
2.063662458E0,1.309565008E-1,-7.774176598E-1,-3.530000687E0
2.073658458E0,-2.490299009E-2,-1.214494944E0,-4.158269882E0
2.083653458E0,-2.200626284E-1,-1.362509131E0,-4.911879539E0
2.093648458E0,-2.696851492E-1,-1.313830376E0,-5.613090038E0
2.103644458E0,-2.565121055E-1,-1.262178898E0,-6.085675240E0
2.113639458E0,-1.079288572E-1,-1.366871834E0,-6.459229946E0
2.123635458E0,8.917968720E-2,-2.156636953E0,-7.084589005E0
2.133630458E0,-8.820053190E-2,-2.442843437E0,-6.388181686E0
2.143625458E0,-5.680772290E-2,-1.552185774E0,-5.988718033E0
2.153621458E0,3.582165539E-1,2.612971663E-1,-4.997046471E0
2.163616458E0,7.057234049E-1,1.394715905E0,-3.622053146E0
2.173612458E0,8.990656734E-1,1.034870505E0,-1.743570924E0
2.183607458E0,5.357607007E-1,2.679307163E-1,1.049512327E-1
2.193602458E0,-2.371075004E-1,2.270856351E-1,1.271021366E0
2.203598458E0,-6.916305423E-1,-1.065453291E-1,2.284468889E0
2.213593458E0,-9.700412154E-1,-1.234089732E0,3.118748188E0
2.223589458E0,-9.630203247E-1,-2.448430777E0,3.756662846E0
2.233584458E0,-5.888835192E-1,-1.853177190E0,4.202859879E0
2.243579458E0,-3.285483420E-1,-6.857600808E-1,4.496454716E0
2.253575458E0,-4.440921918E-2,2.898274362E-1,4.453591824E0
2.263570458E0,1.433151513E-1,1.001667976E0,4.343494892E0
2.273566458E0,1.647544056E-1,1.535704494E0,4.073021412E0
2.283561458E0,2.060946524E-1,2.020591736E0,3.631875753E0
2.293556458E0,3.326506913E-1,2.197068214E0,3.081439257E0
2.303552458E0,3.325691819E-1,1.930840254E0,2.588663340E0
2.313547458E0,3.386087120E-1,1.588082075E0,1.652601838E0
2.323542458E0,5.088574290E-1,2.099637985E0,-4.221481085E-1
2.333538458E0,6.253975630E-1,2.628668308E0,-1.394096971E0
2.343533458E0,3.929046392E-1,3.030424595E0,-1.320192695E0
2.353529458E0,-1.226597093E-2,3.194717407E0,-6.156933904E-1
2.363524458E0,-2.162310928E-1,2.701292515E0,5.643804669E-1
2.373519458E0,-3.095333874E-1,1.679930925E0,1.716913700E0
2.383515458E0,-3.436615169E-1,1.302978635E0,1.342800856E0
2.393510458E0,-2.135176063E-1,8.426848650E-1,9.225080609E-1
2.403506458E0,3.197603673E-2,1.882460713E-1,5.372277498E-1
2.413501458E0,2.175132781E-1,-1.926891059E-1,1.036165506E-1
2.423496458E0,2.028158158E-1,-3.389571011E-1,-3.428922296E-1
2.433492458E0,1.461912394E-1,-3.409206271E-1,-5.910502076E-1
2.443487458E0,7.575808465E-2,-4.006212354E-1,-7.147647142E-1
2.453482458E0,-5.426109210E-2,-6.767298579E-1,-8.292216063E-1
2.463478458E0,-1.053836644E-1,-9.374115467E-1,-9.505299330E-1
2.473473458E0,-3.071395308E-2,-9.319943786E-1,-1.061485052E0
2.483469458E0,-3.751406819E-2,-7.701402307E-1,-9.233670235E-1
2.493464458E0,-1.340554655E-1,-4.517353773E-1,-6.858346462E-1
2.503459458E0,-2.137822509E-1,-1.583881825E-1,-4.831281304E-1
2.513455458E0,-2.494385988E-1,1.610052139E-1,-5.694474578E-1
2.523450458E0,-2.849949896E-1,1.766984314E-1,-1.029852867E0
2.533446458E0,-4.309569597E-1,-7.386688143E-2,-1.546492100E0
2.543441458E0,-5.775301456E-1,-3.329956532E-1,-2.021341324E0
2.553440167E0,-6.641585231E-1,-4.830493927E-1,-2.288351297E0
2.563436167E0,-8.845188618E-1,-5.584424138E-1,-2.548390865E0
2.573431167E0,-1.518035769E0,-6.431575418E-1,-2.694567204E0
2.583427167E0,-2.172306776E0,-1.005460024E0,-2.758247852E0
2.593422167E0,-2.279224873E0,-1.256447077E0,-2.664861202E0
2.603417167E0,-1.915367246E0,-1.024247408E0,-2.558104277E0
2.613413167E0,-1.481588840E0,-5.265828371E-1,-2.406170368E0
2.623408167E0,-1.404464841E0,-5.482177734E-1,-2.358051062E0
2.633403167E0,-1.680126190E0,-1.071171761E0,-2.457467556E0
2.643399167E0,-1.687727094E0,-1.311995864E0,-2.575543165E0
2.653394167E0,-1.411380768E0,-1.205738306E0,-2.563457251E0
2.663390167E0,-1.159024477E0,-8.785937428E-1,-2.518146753E0
2.673385167E0,-1.028898001E0,-5.419284105E-1,-2.500448465E0
2.683380167E0,-9.356369376E-1,-1.270264201E-2,-2.548090219E0
2.693376167E0,-8.308315277E-1,5.255269408E-1,-2.617035627E0
2.703371167E0,-6.439247727E-1,9.316893816E-1,-2.683852434E0
2.713366167E0,-4.769115448E-1,9.890576005E-1,-2.756117344E0
2.723362167E0,-3.651437461E-1,5.928490162E-1,-2.778628111E0
2.733357167E0,-4.596853852E-1,-1.058094651E-1,-2.790026903E0
2.743353167E0,-4.903048277E-1,-5.074226856E-1,-2.768682480E0
2.753348167E0,-4.901022017E-1,-6.010679007E-1,-2.705318213E0
2.763343167E0,-5.946837664E-1,-6.347118616E-1,-2.641433954E0
2.773339167E0,-7.342591882E-1,-6.513870358E-1,-2.512449980E0
2.783334167E0,-8.986279368E-1,-5.874107480E-1,-2.476312160E0
2.793329167E0,-1.044418931E0,-5.667468309E-1,-2.589502811E0
2.803325167E0,-1.218338609E0,-6.769683957E-1,-2.716640711E0
2.813320167E0,-1.302656054E0,-7.406452298E-1,-2.774048805E0
2.823316167E0,-1.266480684E0,-6.304217577E-1,-2.689794302E0
2.833311167E0,-1.233790517E0,-5.899900794E-1,-2.840286970E0
2.843306167E0,-1.165097952E0,-4.035470188E-1,-2.822030306E0
2.853302167E0,-1.199775457E0,-3.730531931E-1,-2.759007215E0
2.863297167E0,-1.355461478E0,-3.100635707E-1,-2.721894503E0
2.873293167E0,-1.397557259E0,-2.008888274E-1,-2.728261471E0
2.883288167E0,-1.371646047E0,-6.348223239E-2,-2.559263706E0
2.893283167E0,-1.486298323E0,-1.986018568E-1,-2.522701502E0
2.903279167E0,-1.620313048E0,-3.473114371E-1,-2.593770504E0
2.913274167E0,-1.689159036E0,-5.928699970E-1,-2.678051472E0
2.923269167E0,-1.736922503E0,-6.646078229E-1,-2.753563404E0
2.933265167E0,-1.683920503E0,-6.682600379E-1,-2.850943327E0
2.943260167E0,-1.665388584E0,-6.638743281E-1,-2.836623192E0
2.953255167E0,-1.617199898E0,-4.443612397E-1,-2.716826439E0
2.963251167E0,-1.568750978E0,-5.458663106E-1,-2.583285093E0
2.973246167E0,-1.445128083E0,-3.308351338E-1,-2.436948061E0
2.983242167E0,-1.447803974E0,-2.729777098E-1,-2.281447411E0
2.993237167E0,-1.511915088E0,-3.981651962E-1,-2.144095421E0
3.003232167E0,-1.477653503E0,-5.155461431E-1,-2.026632309E0
3.013228167E0,-1.375613332E0,-4.755955637E-1,-1.944987535E0
3.023223167E0,-1.284554243E0,-3.855442405E-1,-1.787419796E0
3.033219167E0,-1.257425547E0,-4.434352517E-1,-1.735031486E0
3.043214167E0,-1.270030618E0,-5.528229475E-1,-1.724865675E0
3.053209167E0,-1.203795195E0,-4.593948424E-1,-1.699799895E0
3.063205167E0,-1.132941246E0,-4.185009301E-1,-1.690615416E0
3.073200167E0,-1.118719816E0,-3.940946460E-1,-1.657450438E0
3.083195167E0,-1.096777201E0,-2.341145575E-1,-1.572226048E0
3.093191167E0,-1.078611135E0,-9.406486899E-2,-1.466479897E0
3.103186167E0,-1.118171334E0,-1.261647493E-1,-1.439701319E0
3.113181167E0,-1.116960764E0,-1.747607440E-1,-1.437649369E0
3.123177167E0,-1.095599771E0,-2.713916600E-1,-1.419196606E0
3.133172167E0,-1.084231019E0,-3.230901659E-1,-1.390995264E0
3.143168167E0,-1.014353752E0,-2.777005732E-1,-1.340040565E0
3.153163167E0,-9.354973435E-1,-2.800709009E-1,-1.302320719E0
3.163158167E0,-8.516820669E-1,-2.886305451E-1,-1.289819598E0
3.173154167E0,-7.840287089E-1,-3.244223297E-1,-1.279495716E0
3.183149167E0,-7.555762529E-1,-3.358731270E-1,-1.247308016E0
3.193144167E0,-7.244286537E-1,-3.533611000E-1,-1.243390322E0
3.203140167E0,-6.857374310E-1,-3.580562472E-1,-1.194167733E0
3.213135167E0,-6.490219831E-1,-3.474869728E-1,-1.147576690E0
3.223131167E0,-6.484004259E-1,-3.962310851E-1,-1.048462391E0
3.233126167E0,-6.634313464E-1,-3.432398438E-1,-9.415420294E-1
3.243121167E0,-6.669733524E-1,-3.118078709E-1,-8.186323643E-1
3.253117167E0,-6.619431973E-1,-3.306004405E-1,-7.071180940E-1
3.263112167E0,-6.489344835E-1,-3.641264141E-1,-6.009773016E-1
3.273107167E0,-6.223380566E-1,-3.939363360E-1,-5.026134253E-1
3.283103167E0,-5.698966980E-1,-3.857622743E-1,-3.996771872E-1
3.293098167E0,-5.010687113E-1,-3.495806754E-1,-2.899172008E-1
3.303093167E0,-4.222889841E-1,-2.650356889E-1,-1.804690063E-1
3.313089167E0,-3.370028138E-1,-6.241664663E-2,-8.195951581E-2
3.323084167E0,-2.432049513E-1,2.639790997E-2,-1.625480503E-2
3.333079167E0,-1.730450243E-1,-1.138064079E-2,9.029609151E-3
3.343075167E0,-9.436192364E-2,-2.386074513E-2,6.720236689E-2
3.353070167E0,1.892675459E-2,-1.326181926E-3,1.478041112E-1
3.363066167E0,1.366366148E-1,1.097534671E-1,2.258251458E-1
3.373061167E0,2.637941539E-1,2.316195220E-1,3.483119905E-1
3.383056167E0,4.095923603E-1,3.191863596E-1,5.003883243E-1
3.393052167E0,5.224805474E-1,3.721664548E-1,6.009187102E-1
3.403047167E0,6.043639779E-1,4.160481691E-1,6.860942841E-1
3.413042167E0,6.489541531E-1,4.098984003E-1,7.486257553E-1
3.423038167E0,7.001177669E-1,3.643943071E-1,7.890655994E-1
3.433033167E0,7.532635927E-1,3.495119512E-1,8.123911619E-1
3.443028167E0,7.970533967E-1,3.326378763E-1,8.714025617E-1
3.453024167E0,8.042224646E-1,2.571432590E-1,9.190363884E-1
3.463019167E0,8.073660135E-1,1.865937412E-1,9.538872838E-1
