"Time (s)","X (µT)","Y (µT)","Z (µT)"
2.213593458E0,-3.968742752E1,-2.831789398E1,1.150667953E1
2.223589458E0,-3.972450256E1,-2.829201698E1,1.133462620E1
2.233584458E0,-4.005505753E1,-2.788950539E1,1.130031872E1
2.243579458E0,-4.053913116E1,-2.710194206E1,1.135181522E1
2.253575458E0,-4.118902969E1,-2.592787361E1,1.169790268E1
2.263570458E0,-4.192047119E1,-2.447592545E1,1.225156689E1
2.273566458E0,-4.272861099E1,-2.273065186E1,1.285408020E1
2.283561458E0,-4.361369705E1,-2.084447861E1,1.318310165E1
2.293556458E0,-4.461552811E1,-1.883458519E1,1.318188381E1
2.303552458E0,-4.549094009E1,-1.689964485E1,1.295390606E1
2.313547458E0,-4.636697388E1,-1.506705666E1,1.224961662E1
2.323542458E0,-4.717654419E1,-1.331563377E1,1.132051659E1
2.333538458E0,-4.777806854E1,-1.181234550E1,1.043991089E1
2.343533458E0,-4.859365463E1,-1.001689720E1,8.792730331E0
2.353529458E0,-4.871453857E1,-1.010791016E1,7.773960590E0
2.363524458E0,-4.878641891E1,-1.061956406E1,6.517768860E0
2.373519458E0,-4.884691620E1,-1.107077980E1,5.086700439E0
2.383515458E0,-4.901215363E1,-1.121938324E1,3.588624001E0
2.393510458E0,-4.917459869E1,-1.098608208E1,2.341964722E0
2.403506458E0,-4.933213043E1,-1.035139465E1,1.288246155E0
2.413501458E0,-4.946450043E1,-9.764158249E0,6.354122162E-1
2.423496458E0,-4.954853439E1,-9.300655365E0,2.045669556E-1
2.433492458E0,-4.961558151E1,-9.076137543E0,6.353950500E-2
2.443487458E0,-4.967118835E1,-9.034746170E0,4.267978668E-2
2.453482458E0,-4.965536880E1,-9.171621323E0,1.943044662E-1
2.463478458E0,-4.961815262E1,-9.355049133E0,3.385400772E-1
2.473473458E0,-4.956437683E1,-9.646358490E0,5.192613602E-1
2.483469458E0,-4.946180725E1,-1.006943321E1,9.470033646E-1
2.493464458E0,-4.928245544E1,-1.057387924E1,1.380798340E0
2.503459458E0,-4.914531326E1,-1.110199738E1,1.801732063E0
2.513455458E0,-4.898881531E1,-1.155774498E1,2.099431992E0
2.523450458E0,-4.892039108E1,-1.179275131E1,2.202694893E0
2.533446458E0,-4.882376099E1,-1.210211372E1,2.167636871E0
2.543441458E0,-4.871861649E1,-1.247131348E1,1.978592873E0
2.553440167E0,-4.859156036E1,-1.298473549E1,1.760623932E0
2.563436167E0,-4.833141327E1,-1.377468681E1,1.714547157E0
2.573431167E0,-4.799120712E1,-1.478232193E1,1.953483582E0
2.583427167E0,-4.752234268E1,-1.594946861E1,2.331151962E0
2.593422167E0,-4.708853531E1,-1.713571548E1,2.551937103E0
2.603417167E0,-4.665187836E1,-1.835661316E1,2.317543030E0
2.613413167E0,-4.619518661E1,-1.956923676E1,2.058230400E0
2.623408167E0,-4.562986755E1,-2.077476120E1,2.126870155E0
2.633403167E0,-4.504748535E1,-2.198846817E1,2.329401016E0
2.643399167E0,-4.449472809E1,-2.322906876E1,2.420959473E0
2.653394167E0,-4.389526749E1,-2.442012024E1,2.513867378E0
2.663390167E0,-4.322549820E1,-2.557363510E1,2.606373787E0
2.673385167E0,-4.253722763E1,-2.674715042E1,2.696942329E0
2.683380167E0,-4.187684250E1,-2.786809921E1,2.802504539E0
2.693376167E0,-4.113120270E1,-2.885535431E1,2.877958298E0
2.703371167E0,-4.038204956E1,-2.981461334E1,2.770515442E0
2.713366167E0,-3.961236954E1,-3.084337425E1,2.422554016E0
2.723362167E0,-3.882448196E1,-3.199094582E1,1.955378532E0
2.733357167E0,-3.793144989E1,-3.305411148E1,1.394815445E0
2.743353167E0,-3.708694839E1,-3.406517029E1,8.377895355E-1
2.753348167E0,-3.619068527E1,-3.512764740E1,3.719148636E-1
2.763343167E0,-3.524824142E1,-3.614342880E1,1.527366638E-1
