timestep,x,y,z,timestamps,date
0.01581383334,-0.5230913161999999,-0.055587645620000015,0.8233290911,1.4549561056720364e+18,2016-02-08 18:28:25.672036352
0.02583383333,-0.5451145768,-0.02632348984,0.8080747128,1.4549561056820562e+18,2016-02-08 18:28:25.682056192
0.03585283333,-0.5291779636999999,0.05207518116,0.7511251568999999,1.4549561056920753e+18,2016-02-08 18:28:25.692075264
0.045872833330000015,-0.455319196,0.1609899402,0.6401464343,1.4549561057020954e+18,2016-02-08 18:28:25.702095360
0.05589283333,-0.3005429208,0.1734444797,0.4542625844,1.4549561057121152e+18,2016-02-08 18:28:25.712115200
0.06591283334,-0.06351963431,0.2261200547,0.2353689522,1.4549561057221353e+18,2016-02-08 18:28:25.722135296
0.07593283332999999,0.202561304,0.2835226357,0.2257514745,1.4549561057321554e+18,2016-02-08 18:28:25.732155392
0.08595283332999999,0.4683695436,0.257286787,0.1376177818,1.4549561057421752e+18,2016-02-08 18:28:25.742175232
0.09597283333,0.5256165862,0.1536802351,-0.1039341167,1.4549561057521953e+18,2016-02-08 18:28:25.752195328
0.1059918333,0.5866136551,0.3055662513,-0.3405354619,1.4549561057622144e+18,2016-02-08 18:28:25.762214400
0.1160118333,0.7588298917,0.44369030000000004,-0.3260396123,1.4549561057722342e+18,2016-02-08 18:28:25.772234240
0.1260318333,0.9402131438,0.6061649919,-0.03858069703,1.4549561057822543e+18,2016-02-08 18:28:25.782254336
0.1360518333,1.03916502,0.9225988388,0.25985658170000003,1.4549561057922742e+18,2016-02-08 18:28:25.792274176
0.1460718333,0.9808936715,1.223988056,0.4439104795,1.4549561058022943e+18,2016-02-08 18:28:25.802294272
0.1560918333,0.610963285,1.362123251,0.4428710341,1.4549561058123144e+18,2016-02-08 18:28:25.812314368
0.1661118333,-0.1414707154,1.485574603,0.1681948304,1.4549561058223342e+18,2016-02-08 18:28:25.822334208
0.17613083329999998,-0.6749375462999999,1.60547173,-0.4711031020000001,1.4549561058323533e+18,2016-02-08 18:28:25.832353280
0.1861508333,-1.613839269,2.709247828,-0.4079611599,1.4549561058423734e+18,2016-02-08 18:28:25.842373376
0.1961708333,-2.245587349,2.279079437,0.045524038370000006,1.4549561058523932e+18,2016-02-08 18:28:25.852393216
0.2061908333,-2.533404112,1.731876016,-0.05846580863,1.4549561058624133e+18,2016-02-08 18:28:25.862413312
0.2162108333,-2.859596252,1.616165638,-0.2839149237,1.4549561058724334e+18,2016-02-08 18:28:25.872433408
0.2262308333,-3.388254642,1.397925854,-0.05643615872,1.4549561058824532e+18,2016-02-08 18:28:25.882453248
0.2362508333,-3.846200705,0.7542499304000001,0.5628007054,1.4549561058924733e+18,2016-02-08 18:28:25.892473344
0.2462698333,-4.184834003,0.02616820671,0.9398684502,1.4549561059024924e+18,2016-02-08 18:28:25.902492416
0.2562898333,-4.493086815,-0.6601917744,1.079500914,1.4549561059125123e+18,2016-02-08 18:28:25.912512256
0.2663098333,-4.7610940930000005,-1.20744288,1.14972651,1.4549561059225324e+18,2016-02-08 18:28:25.922532352
0.2763298333,-4.487333298,2.137502432,1.5866674180000002,1.4549561059325522e+18,2016-02-08 18:28:25.932552192
0.2863498333,-2.855706215,2.074646235,1.762534261,1.4549561059425723e+18,2016-02-08 18:28:25.942572288
0.2963698333,-0.8629261851000001,1.109266758,1.865550637,1.4549561059525924e+18,2016-02-08 18:28:25.952592384
0.3063888333,1.00966084,1.022369266,1.678120375,1.4549561059626112e+18,2016-02-08 18:28:25.962611200
0.3164088333,2.224785566,-0.005760031752000001,1.412342072,1.4549561059726313e+18,2016-02-08 18:28:25.972631296
0.3264288333,2.214094877,0.9489960074,0.9611284137,1.4549561059826514e+18,2016-02-08 18:28:25.982651392
0.3364488333,1.42614162,0.8352020383,0.6808839440000001,1.4549561059926712e+18,2016-02-08 18:28:25.992671232
0.3464688333,0.5431654453,1.007385015,0.6647139788,1.4549561060026913e+18,2016-02-08 18:28:26.002691328
0.3564888333,-0.4037858844,1.106412768,0.7998659015,1.4549561060127114e+18,2016-02-08 18:28:26.012711424
0.3665088333,-1.135685802,0.9958103895,0.9609735012,1.4549561060227313e+18,2016-02-08 18:28:26.022731264
0.3765278333,-1.590189338,0.7239466309999999,1.217479825,1.4549561060327503e+18,2016-02-08 18:28:26.032750336
0.3865478333,-1.759330511,0.4565495849,1.5095353130000002,1.4549561060427702e+18,2016-02-08 18:28:26.042770176
0.3965678333,-1.737271905,0.3909729719,1.674725294,1.4549561060527903e+18,2016-02-08 18:28:26.052790272
0.4065878333,-1.607561707,0.98258394,1.684434175,1.4549561060628104e+18,2016-02-08 18:28:26.062810368
0.4166078333,-1.193924785,2.17869997,1.53189528,1.4549561060728302e+18,2016-02-08 18:28:26.072830208
0.4266278333,-0.4637983441,2.927575827,1.252467632,1.4549561060828503e+18,2016-02-08 18:28:26.082850304
0.4366468333,0.3982927203,3.435850143,0.8342052101999999,1.4549561060928694e+18,2016-02-08 18:28:26.092869376
0.4466668333,1.432394505,4.331710815,0.6100845336999999,1.4549561061028892e+18,2016-02-08 18:28:26.102889216
0.4566868333,2.2928195,4.563401222,0.494169116,1.4549561061129093e+18,2016-02-08 18:28:26.112909312
0.4667068333,2.840144634,4.537670611999999,0.3262683153,1.4549561061229294e+18,2016-02-08 18:28:26.122929408
0.4767268333,3.163965464,4.683475494,0.1190069839,1.4549561061329492e+18,2016-02-08 18:28:26.132949248
0.4867468333,2.758578777,3.719797134,-0.3326669931,1.4549561061429693e+18,2016-02-08 18:28:26.142969344
0.4967668333,2.547359467,4.461940289,-0.7753562927,1.4549561061529892e+18,2016-02-08 18:28:26.152989184
0.5067858332999999,2.432427406,4.88276577,-1.392089844,1.4549561061630083e+18,2016-02-08 18:28:26.163008256
0.5168058333,2.21846056,4.725999355,-1.94283843,1.4549561061730284e+18,2016-02-08 18:28:26.173028352
0.5268258333,2.082881689,4.893889427,-2.443853617,1.4549561061830482e+18,2016-02-08 18:28:26.183048192
0.53684475,2.026591778,5.210676193,-2.825588703,1.4549561061930673e+18,2016-02-08 18:28:26.193067264
0.54686475,2.050180435,5.203258991,-2.993186951,1.454956106203087e+18,2016-02-08 18:28:26.203087104
0.55688475,2.091002703,4.985102177,-2.934964895,1.4549561062131072e+18,2016-02-08 18:28:26.213107200
0.56690375,2.0356171130000003,4.835440636,-2.751339674,1.4549561062231263e+18,2016-02-08 18:28:26.223126272
0.57692375,1.820690513,4.6443710330000005,-2.610933781,1.454956106233146e+18,2016-02-08 18:28:26.233146112
0.58694375,1.538892746,4.320513248,-2.571370125,1.4549561062431662e+18,2016-02-08 18:28:26.243166208
0.59696375,1.257616758,3.945651531,-2.5816257,1.4549561062531863e+18,2016-02-08 18:28:26.253186304
0.60698375,1.037536383,3.607954741,-2.631659985,1.4549561062632061e+18,2016-02-08 18:28:26.263206144
0.61700375,0.8856645823,3.351146936,-2.716461897,1.4549561062732262e+18,2016-02-08 18:28:26.273226240
0.62702375,0.8178704977,3.070784092,-2.8202927110000005,1.4549561062832463e+18,2016-02-08 18:28:26.283246336
0.63704275,0.8079432845000001,2.848896742,-2.909040213,1.4549561062932652e+18,2016-02-08 18:28:26.293265152
0.64706275,0.836958766,2.625406504,-2.89106226,1.4549561063032852e+18,2016-02-08 18:28:26.303285248
0.65708275,0.9770253301,2.3414149280000003,-2.802655697,1.454956106313305e+18,2016-02-08 18:28:26.313305088
0.66710275,1.17473948,2.220128298,-2.651073694,1.4549561063233252e+18,2016-02-08 18:28:26.323325184
0.67712275,1.406123161,2.350620031,-2.436271667,1.4549561063333453e+18,2016-02-08 18:28:26.333345280
0.68714275,1.681524515,2.664629221,-2.245382309,1.454956106343365e+18,2016-02-08 18:28:26.343365120
0.69716275,2.015607119,3.097146511,-2.140146017,1.4549561063533852e+18,2016-02-08 18:28:26.353385216
0.70718175,2.432829142,3.52889657,-2.070584059,1.4549561063634043e+18,2016-02-08 18:28:26.363404288
0.71720175,2.897233963,3.858696461,-1.947434068,1.454956106373424e+18,2016-02-08 18:28:26.373424128
0.72722175,3.351214409,3.858618498,-1.6906763319999998,1.4549561063834442e+18,2016-02-08 18:28:26.383444224
0.73724175,3.727691174,3.417123318,-1.370827436,1.4549561063934643e+18,2016-02-08 18:28:26.393464320
0.74726175,3.981784344,2.721732855,-1.116955042,1.4549561064034842e+18,2016-02-08 18:28:26.403484160
