"Time (s)","X (µT)","Y (µT)","Z (µT)"
9.367667500E-1,-2.821688080E1,4.355010605E1,-1.346229744E1
9.467617500E-1,-2.758604622E1,4.380547714E1,-1.408242798E1
9.567567500E-1,-2.727837372E1,4.396984482E1,-1.411386108E1
9.667517500E-1,-2.716763115E1,4.424383926E1,-1.367872238E1
9.767467500E-1,-2.709523392E1,4.449818039E1,-1.269601822E1
9.867417500E-1,-2.690422821E1,4.500297165E1,-1.159045029E1
9.967367500E-1,-2.626908112E1,4.567821884E1,-1.029381371E1
1.006731750E0,-2.535470390E1,4.662282944E1,-8.871538162E0
1.016726750E0,-2.418868637E1,4.755189133E1,-7.158866882E0
1.026721750E0,-2.283690262E1,4.838979721E1,-5.032312393E0
1.036716750E0,-2.148995972E1,4.921023941E1,-2.705796242E0
1.046711750E0,-1.993653297E1,4.988982773E1,-3.658056259E-1
1.056706750E0,-1.811788559E1,5.047935867E1,2.001348495E0
1.066701750E0,-1.591998100E1,5.109650803E1,4.168632507E0
1.076696750E0,-1.342574978E1,5.153034592E1,6.037876129E0
1.086691750E0,-1.067677116E1,5.181666946E1,7.820176601E0
1.096686750E0,-7.815577507E0,5.198675919E1,9.335801125E0
1.106681750E0,-4.849734306E0,5.202366257E1,1.087299538E1
1.116676750E0,-2.007104874E0,5.179346085E1,1.250501156E1
1.126671750E0,4.316377640E-1,5.135432053E1,1.404393768E1
1.136666750E0,2.276283264E0,5.096287918E1,1.505231285E1
1.146661750E0,3.465382576E0,5.061716080E1,1.576814175E1
1.156656750E0,4.199713707E0,5.038050461E1,1.639213943E1
1.166651750E0,4.489947319E0,5.014952469E1,1.690047836E1
1.176646750E0,4.578379631E0,5.014342117E1,1.714949036E1
1.186641750E0,4.457144737E0,5.013412094E1,1.744643402E1
1.196636750E0,4.191962242E0,5.013821793E1,1.749666977E1
1.206631750E0,3.620455742E0,5.042162704E1,1.699669266E1
1.216626750E0,2.788168907E0,5.061503983E1,1.639013672E1
1.226621750E0,1.792860031E0,5.068307877E1,1.610763550E1
1.236616750E0,7.223453522E-1,5.058288956E1,1.643506622E1
1.246611750E0,-5.523166656E-1,5.037228012E1,1.709894371E1
1.256606750E0,-1.935186386E0,5.025383377E1,1.737828445E1
1.266601750E0,-3.185364723E0,5.010657883E1,1.756740761E1
1.276597750E0,-4.236503601E0,4.981663132E1,1.811650276E1
1.286592750E0,-4.964120865E0,4.927915573E1,1.924006844E1
1.296587750E0,-5.405235291E0,4.888338852E1,2.004512787E1
1.306582750E0,-5.648695469E0,4.870285416E1,2.019075775E1
1.316577750E0,-5.727777958E0,4.860358047E1,2.016453743E1
1.326572750E0,-5.686285019E0,4.863561630E1,2.034152222E1
1.336567750E0,-5.631444931E0,4.851349258E1,2.066160583E1
1.346562750E0,-5.676595688E0,4.829686356E1,2.110162354E1
1.356557750E0,-6.023136616E0,4.797640610E1,2.147330856E1
1.366552750E0,-6.660568237E0,4.779716873E1,2.149560738E1
1.376547750E0,-7.489403725E0,4.758327103E1,2.160466194E1
1.386542750E0,-8.423540115E0,4.726215744E1,2.181723404E1
1.396537750E0,-9.288581848E0,4.679755783E1,2.212029648E1
1.406532750E0,-1.002101326E1,4.634386063E1,2.254734993E1
1.416527750E0,-1.062965012E1,4.593240738E1,2.301852036E1
1.426522750E0,-1.104344082E1,4.559033585E1,2.346076965E1
1.436517750E0,-1.134605026E1,4.511573410E1,2.414701843E1
1.446512750E0,-1.150869656E1,4.466318130E1,2.493562698E1
1.456507750E0,-1.158892441E1,4.413217545E1,2.562598991E1
1.466502750E0,-1.171510029E1,4.367406082E1,2.614299965E1
1.476497750E0,-1.193604851E1,4.325503922E1,2.662862778E1
1.486492750E0,-1.215112305E1,4.287182999E1,2.715184021E1
1.496487750E0,-1.231818771E1,4.246739578E1,2.760467339E1
1.506482750E0,-1.237683678E1,4.197448349E1,2.812261200E1
1.516477750E0,-1.244253159E1,4.151939774E1,2.860959625E1
1.526472750E0,-1.249304867E1,4.109859848E1,2.907660484E1
1.536467750E0,-1.270367432E1,4.079639816E1,2.934906960E1
1.546462750E0,-1.302259064E1,4.042406082E1,2.980330467E1
1.556457750E0,-1.334039974E1,4.001429367E1,3.013368988E1
1.566453750E0,-1.359538746E1,3.956394577E1,3.053395844E1
1.576448750E0,-1.387750340E1,3.909503555E1,3.102534103E1
1.586443750E0,-1.417575550E1,3.856894302E1,3.159399605E1
1.596438750E0,-1.439983082E1,3.813687515E1,3.202935028E1
1.606433750E0,-1.455659771E1,3.769440842E1,3.240451050E1
1.616428750E0,-1.470692635E1,3.726278305E1,3.268857193E1
1.626423750E0,-1.484905720E1,3.670333481E1,3.313534546E1
1.636418750E0,-1.500703049E1,3.620430374E1,3.350258636E1
1.646413750E0,-1.511443138E1,3.570678329E1,3.405409241E1
1.656408750E0,-1.531137943E1,3.528324509E1,3.438067245E1
1.666403750E0,-1.547589493E1,3.494829178E1,3.455360031E1
1.676398750E0,-1.565468025E1,3.451736832E1,3.474762726E1
1.686393750E0,-1.593215847E1,3.422471237E1,3.493493652E1
1.696388750E0,-1.613809586E1,3.380797958E1,3.522695541E1
1.706383750E0,-1.646627808E1,3.350005722E1,3.544245529E1
1.716378750E0,-1.669893646E1,3.335612106E1,3.543117523E1
1.726373750E0,-1.697120285E1,3.329130936E1,3.516742325E1
1.736368750E0,-1.721778297E1,3.320657730E1,3.492077637E1
1.746363750E0,-1.733274841E1,3.293217087E1,3.509400940E1
1.756358750E0,-1.746665001E1,3.272862625E1,3.526290894E1
1.766353750E0,-1.765222359E1,3.260995865E1,3.523548126E1
1.776348750E0,-1.780804443E1,3.248491669E1,3.517597961E1
1.786343750E0,-1.809785843E1,3.242078400E1,3.490980911E1
1.796338750E0,-1.832816696E1,3.243732071E1,3.473745728E1
1.806333750E0,-1.844432259E1,3.236435699E1,3.470774078E1
1.816328750E0,-1.864961243E1,3.236870956E1,3.458017731E1
1.826323750E0,-1.879935455E1,3.237666321E1,3.453536606E1
1.836319750E0,-1.885031128E1,3.239011383E1,3.459278107E1
1.846314750E0,-1.894064713E1,3.252014160E1,3.447418976E1
1.856309750E0,-1.908871460E1,3.271679688E1,3.432519531E1
1.866304750E0,-1.926717567E1,3.294630814E1,3.404930115E1
