"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.595053125E0,1.813971549E-1,-4.314456880E-2,-1.579325080E0
2.605072125E0,1.922452748E-1,-8.284244686E-2,-1.615355015E0
2.615091125E0,2.250221670E-1,-1.686586142E-1,-1.603583097E0
2.625111125E0,3.070313036E-1,-2.108822316E-1,-1.540133834E0
2.635130125E0,3.602373302E-1,-2.654391229E-1,-1.476660728E0
2.645149125E0,3.842758238E-1,-3.264515996E-1,-1.425250530E0
2.655168125E0,4.046103954E-1,-3.062483072E-1,-1.373781562E0
2.665187125E0,3.837431967E-1,-2.278752178E-1,-1.324643373E0
2.675207125E0,3.134023249E-1,-9.693946689E-2,-1.256795764E0
2.685226125E0,2.177466303E-1,2.031418681E-2,-1.167320490E0
2.695245125E0,1.870292425E-1,1.055820063E-1,-1.041159987E0
2.705264125E0,2.418509424E-1,2.288313024E-2,-9.210357666E-1
2.715284125E0,3.955242336E-1,-1.152514666E-1,-7.934746742E-1
2.725303125E0,5.708976388E-1,-3.281600177E-1,-6.720739603E-1
2.735322125E0,6.860734224E-1,-5.601865053E-1,-5.753466487E-1
2.745341125E0,7.012707591E-1,-7.332389951E-1,-5.360104442E-1
2.755361125E0,6.832258105E-1,-7.380326986E-1,-5.571392775E-1
2.765380125E0,6.518862844E-1,-6.264893413E-1,-6.174529791E-1
2.775399125E0,6.091881394E-1,-4.918972552E-1,-7.228314877E-1
2.785418125E0,5.255507827E-1,-3.822663724E-1,-8.599128723E-1
2.795437125E0,4.088112414E-1,-2.232247591E-1,-1.004845262E0
2.805457125E0,2.853867710E-1,-1.404063962E-2,-1.150753975E0
2.815476125E0,2.332071364E-1,2.076680064E-1,-1.291167855E0
2.825495125E0,2.483884841E-1,3.612223864E-1,-1.391075730E0
2.835514125E0,3.038730323E-1,3.861650825E-1,-1.432461619E0
2.845534125E0,3.721596599E-1,2.604790628E-1,-1.421755195E0
2.855553125E0,4.219993949E-1,2.690599486E-2,-1.376109242E0
2.865572125E0,4.728915989E-1,-2.730602324E-1,-1.322286963E0
2.875591125E0,5.568505526E-1,-5.597750545E-1,-1.266871810E0
2.885611125E0,6.915735006E-1,-7.931348085E-1,-1.226579428E0
2.895630125E0,8.398048282E-1,-9.791201949E-1,-1.220058441E0
2.905649125E0,9.938995838E-1,-1.051514030E0,-1.195592284E0
2.915668125E0,1.143708587E0,-9.634865522E-1,-1.180578113E0
2.925688125E0,1.295014858E0,-5.632917285E-1,-1.173668623E0
2.935707125E0,1.377304435E0,-1.256897748E-1,-1.167661428E0
2.945726125E0,1.373296738E0,-3.989231586E-2,-1.136207104E0
2.955745083E0,1.326023340E0,-1.154581308E-1,-1.032334328E0
2.965764083E0,1.263654709E0,-1.277387589E-1,-8.517067432E-1
2.975784083E0,1.239452004E0,2.314784378E-2,-6.317667961E-1
2.985803083E0,1.266879439E0,2.544191480E-1,-3.668605089E-1
2.995822083E0,1.285029292E0,4.080293775E-1,-8.203972876E-2
3.005841083E0,1.284099340E0,5.243911743E-1,1.783867925E-1
3.015861083E0,1.302970171E0,5.952814221E-1,3.105436265E-1
3.025880083E0,1.327367663E0,6.188527942E-1,3.154835403E-1
3.035899083E0,1.318171501E0,5.540915132E-1,2.196130306E-1
3.045918083E0,1.297709823E0,4.761264026E-1,3.805069253E-2
3.055938083E0,1.284387708E0,4.094712734E-1,-1.919574887E-1
3.065957083E0,1.281194568E0,3.504582644E-1,-4.505789280E-1
3.075976083E0,1.293831706E0,3.133944273E-1,-7.169809341E-1
3.085995083E0,1.321566463E0,3.016922176E-1,-9.718068242E-1
3.096015083E0,1.333596349E0,2.914677858E-1,-1.151332617E0
3.106034083E0,1.327320576E0,3.095322549E-1,-1.234113693E0
3.116053083E0,1.304459572E0,3.639177978E-1,-1.239218354E0
3.126072083E0,1.248586774E0,4.551219940E-1,-1.163775802E0
3.136091083E0,1.161712646E0,5.900797844E-1,-1.023647308E0
3.146111083E0,1.034846783E0,7.491785884E-1,-8.517821431E-1
3.156130083E0,8.833284378E-1,9.391856194E-1,-6.620740294E-1
3.166149083E0,7.326422334E-1,1.147853017E0,-5.053589940E-1
3.176168083E0,5.837835670E-1,1.336678743E0,-4.178738892E-1
3.186188083E0,4.396751225E-1,1.479611635E0,-4.038291872E-1
3.196207083E0,3.196781278E-1,1.530015707E0,-4.728665054E-1
3.206226083E0,2.482146025E-1,1.503112078E0,-6.184175611E-1
3.216245083E0,2.239357233E-1,1.416404366E0,-7.857728601E-1
3.226265083E0,2.620357275E-1,1.302990437E0,-9.400252700E-1
3.236284083E0,3.567170203E-1,1.243605256E0,-1.053516507E0
3.246303083E0,5.016901493E-1,1.226282716E0,-1.135017514E0
3.256322083E0,6.425045133E-1,1.224654436E0,-1.163308024E0
3.266341083E0,7.043039799E-1,1.118833542E0,-1.129802823E0
3.276361083E0,6.488223672E-1,8.779708743E-1,-1.030139327E0
3.286380083E0,4.680674970E-1,4.981156886E-1,-8.452349901E-1
3.296399083E0,2.056589127E-1,6.301035732E-2,-6.031664014E-1
3.306418083E0,-6.288812310E-2,-3.624080420E-1,-3.381648362E-1
3.316438083E0,-2.680563033E-1,-7.127003670E-1,-8.674729615E-2
3.326457083E0,-3.411390185E-1,-9.509033561E-1,1.056123003E-1
3.336476083E0,-2.730367780E-1,-1.084339738E0,2.313175350E-1
3.346495083E0,-4.689712077E-2,-1.083410025E0,2.733044028E-1
3.356515083E0,2.700229585E-1,-1.011874914E0,2.586359382E-1
3.366534083E0,6.181159616E-1,-9.322379231E-1,2.288567275E-1
3.376553083E0,9.019028544E-1,-9.171341062E-1,2.190063894E-1
3.386572083E0,1.135257244E0,-8.311491609E-1,2.134491652E-1
3.396592083E0,1.335873485E0,-5.917785168E-1,2.058958858E-1
3.406611083E0,1.495464444E0,-2.733862102E-1,1.829596758E-1
3.416630083E0,1.589534402E0,5.305242911E-2,1.496835798E-1
3.426649083E0,1.604150534E0,3.337487876E-1,1.100283191E-1
3.436668083E0,1.509037614E0,5.647652149E-1,7.265271246E-2
3.446688083E0,1.317891717E0,7.928711176E-1,5.031971261E-2
3.456707083E0,1.072437525E0,1.071920514E0,2.574499324E-2
3.466726083E0,8.068471551E-1,1.356585622E0,-3.023704886E-2
3.476745083E0,5.021304488E-1,1.536240458E0,-1.123785749E-1
3.486765083E0,1.381841749E-1,1.432547092E0,-2.143227756E-1
3.496784083E0,-2.071601152E-1,1.058887124E0,-3.554769158E-1
3.506803083E0,-5.046407580E-1,4.201558530E-1,-5.494221449E-1
3.516822083E0,-7.231917977E-1,-5.277621150E-1,-8.003017306E-1
3.526842083E0,-7.896781564E-1,-1.644007444E0,-1.115120411E0
3.536861083E0,-7.623072863E-1,-2.709498644E0,-1.381545067E0
3.546880083E0,-7.024700642E-1,-3.430195808E0,-1.490602255E0
3.556899083E0,-5.929049850E-1,-3.537223816E0,-1.440800548E0
3.566918083E0,-4.323214889E-1,-3.069158077E0,-1.317377687E0
3.576938083E0,-2.791768014E-1,-2.459267139E0,-1.196074009E0
3.586957083E0,-1.493607461E-1,-1.864211559E0,-1.062796831E0
3.596976083E0,-4.236159101E-2,-1.322332859E0,-9.280136824E-1
3.606995083E0,4.944076762E-2,-8.378462195E-1,-8.072161674E-1
3.617015083E0,1.255165935E-1,-4.184078276E-1,-7.053408623E-1
3.627034083E0,1.832600534E-1,-6.701464206E-2,-6.150956750E-1
3.637053083E0,2.284246832E-1,2.243186682E-1,-5.311166048E-1
3.647072083E0,2.545652092E-1,4.403401613E-1,-4.464142323E-1
3.657092083E0,2.634327114E-1,5.992408991E-1,-3.642444909E-1
3.667111083E0,2.584941685E-1,7.052653432E-1,-2.920603156E-1
3.677130083E0,2.357494533E-1,7.696384788E-1,-2.223496139E-1
3.687149083E0,1.872961670E-1,7.886773944E-1,-1.612543017E-1
3.697168083E0,1.025845036E-1,8.080669045E-1,-1.090697274E-1
3.707188083E0,-4.103604332E-2,8.478454947E-1,-5.116488412E-2
3.717207083E0,-2.579388022E-1,9.579136372E-1,1.843121601E-3
3.727226083E0,-3.749141395E-1,1.507888556E0,4.673529416E-3
3.737245083E0,-2.182544172E-1,2.849686623E0,-1.237310469E-1
3.747265083E0,-2.724958584E-2,3.864434242E0,-1.914509684E-1
3.757284083E0,1.636917740E-1,4.498958588E0,-2.138382494E-1
3.767303083E0,3.019489646E-1,4.361939430E0,-2.265023738E-1
3.777322083E0,1.498258114E-1,3.196012735E0,-1.981522739E-1
3.787342083E0,-2.332960069E-1,1.449805140E0,6.032291800E-3
3.797361083E0,-4.187169671E-1,2.436778843E-1,4.324065745E-1
3.807380083E0,-4.322521985E-1,-5.386355519E-1,8.559597135E-1
3.817399083E0,-3.562881649E-1,-1.156079054E0,1.191845536E0
3.827419083E0,-2.257038206E-1,-1.785895586E0,1.405487776E0
3.837438083E0,-2.510081977E-4,-2.427462578E0,1.505440593E0
3.847457083E0,4.535607100E-1,-2.925158978E0,1.466346145E0
3.857476083E0,1.212247491E0,-3.045820475E0,1.286850452E0
3.867495083E0,2.168023348E0,-2.778958321E0,9.867380261E-1
3.877515083E0,2.968208313E0,-2.449220896E0,6.809725761E-1
3.887534083E0,3.340962887E0,-2.269713640E0,5.664741993E-1
3.897553083E0,3.167657137E0,-2.125766993E0,7.231136560E-1
3.907572083E0,2.586330175E0,-1.868206382E0,1.113807678E0
3.917592083E0,1.840659499E0,-1.343434811E0,1.544424415E0
3.927611083E0,1.291341782E0,-7.084708214E-1,1.758365512E0
